epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_FakeLinear(input_features=32, output_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=128, out_features=32, bias=False)1","effective_rank_site_0_Linear(in_features=32, out_features=128, bias=False)3","effective_rank_site_0_Linear(in_features=32, out_features=32, bias=False)4","effective_rank_site_0_Linear(in_features=32, out_features=32, bias=False)5","effective_rank_site_0_Linear(in_features=32, out_features=32, bias=False)6","effective_rank_site_0_Linear(in_features=32, out_features=32, bias=False)7","effective_rank_site_1_FakeLinear(input_features=32, output_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=128, out_features=32, bias=False)1","effective_rank_site_1_Linear(in_features=32, out_features=128, bias=False)3","effective_rank_site_1_Linear(in_features=32, out_features=32, bias=False)4","effective_rank_site_1_Linear(in_features=32, out_features=32, bias=False)5","effective_rank_site_1_Linear(in_features=32, out_features=32, bias=False)6","effective_rank_site_1_Linear(in_features=32, out_features=32, bias=False)7","effective_rank_site_agg_FakeLinear(input_features=32, output_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=128, out_features=32, bias=False)1","effective_rank_site_agg_Linear(in_features=32, out_features=128, bias=False)3","effective_rank_site_agg_Linear(in_features=32, out_features=32, bias=False)4","effective_rank_site_agg_Linear(in_features=32, out_features=32, bias=False)5","effective_rank_site_agg_Linear(in_features=32, out_features=32, bias=False)6","effective_rank_site_agg_Linear(in_features=32, out_features=32, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,16,2,5,transformer,imdb,32,10,1.752,28.2528,29.6272,17.9776,17.6544,25.2432,24.728,1.7568,28.4288,29.4528,17.9232,17.744,25.4864,24.6208,3.5088,56.6816,59.08,35.9008,35.3984,50.7296,49.3488,0.7011648416519165,1080.5286865234375,0.5186,0.526,0.0,0.6928241848945618,1080.5567626953125,0.5163,0.52532,0.0,0.0,1080.542724609375,0.0,0,0.0,0.0,0.0,0
