epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=20, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=11648, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=20, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=11648, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=20, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=11648, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,2.3807239532470703,100.54193115234375,0.3038194444444444,0.5856545961002786,0.0,2.3559372425079346,100.54193115234375,0.29818181818181816,0.5856545961002786,0.0,0.5856545961002786,2.0172312259674072,0.5856545961002786,2.0172312259674072,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.8412466049194336,77.45024871826172,0.6232638888888888,0.6998607242339833,0.0,1.7537921667099,77.45024871826172,0.6745454545454546,0.6998607242339833,0.0,0.6998607242339833,1.6488038301467896,0.6998607242339833,1.6488038301467896,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.470417857170105,62.19669723510742,0.71875,0.7367688022284122,0.0,1.302697777748108,62.19669723510742,0.7472727272727273,0.7367688022284122,0.0,0.7367688022284122,1.2674487829208374,0.7367688022284122,1.2674487829208374,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.2603044509887695,52.645503997802734,0.7673611111111112,0.7569637883008357,0.0,0.9322023391723633,52.645503997802734,0.7890909090909091,0.7569637883008357,0.0,0.7569637883008357,1.0446968078613281,0.7569637883008357,1.0446968078613281,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.1060746908187866,46.718231201171875,0.7899305555555556,0.7750696378830083,0.0,0.6988301277160645,46.718231201171875,0.8,0.7750696378830083,0.0,0.7750696378830083,0.9170004725456238,0.7750696378830083,0.9170004725456238,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.026764988899231,42.50017166137695,0.7986111111111112,0.7945682451253482,0.0,0.5530630946159363,42.50017166137695,0.8145454545454546,0.7945682451253482,0.0,0.7945682451253482,0.7871166467666626,0.7945682451253482,0.7871166467666626,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,0.9710299968719482,39.285789489746094,0.8090277777777778,0.8091922005571031,0.0,0.4554026126861572,39.285789489746094,0.8345454545454546,0.8091922005571031,0.0,0.8091922005571031,0.6855855584144592,0.8091922005571031,0.6855855584144592,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,0.9349036812782288,36.62445831298828,0.8194444444444444,0.8217270194986073,0.0,0.37550854682922363,36.62445831298828,0.8472727272727273,0.8217270194986073,0.0,0.8217270194986073,0.5787137150764465,0.8217270194986073,0.5787137150764465,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,0.8955855369567871,34.35964584350586,0.8333333333333334,0.8328690807799443,0.0,0.31796106696128845,34.35964584350586,0.8672727272727273,0.8328690807799443,0.0,0.8328690807799443,0.5063064098358154,0.8328690807799443,0.5063064098358154,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,gru,tapnet-CharacterTrajectories,3,10,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,1.894736842105263,0.8694881200790405,32.39295196533203,0.8385416666666666,0.8370473537604457,0.0,0.27743640542030334,32.39295196533203,0.8818181818181818,0.8370473537604457,0.0,0.8370473537604457,0.43643978238105774,0.8370473537604457,0.43643978238105774,0.0,0.0,0.0,0
