epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1991169452667236,6.520185947418213,0.53125,0.34057971014492755,0.0,1.484328269958496,6.520185947418213,0.1875,0.34057971014492755,0.0,0.34057971014492755,1.4426617622375488,0.34057971014492755,1.4426617622375488,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.102742314338684,6.093244552612305,0.5625,0.427536231884058,0.0,1.2734415531158447,6.093244552612305,0.3125,0.427536231884058,0.0,0.427536231884058,1.3032265901565552,0.427536231884058,1.3032265901565552,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0445376634597778,5.7291646003723145,0.59375,0.4855072463768116,0.0,1.095911979675293,5.7291646003723145,0.53125,0.4855072463768116,0.0,0.4855072463768116,1.1651358604431152,0.4855072463768116,1.1651358604431152,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0067970752716064,5.414804458618164,0.5625,0.5434782608695652,0.0,0.9505448341369629,5.414804458618164,0.71875,0.5434782608695652,0.0,0.5434782608695652,1.0385000705718994,0.5434782608695652,1.0385000705718994,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9784537553787231,5.154162406921387,0.65625,0.5942028985507246,0.0,0.825383186340332,5.154162406921387,0.90625,0.5942028985507246,0.0,0.5942028985507246,0.9332576990127563,0.5942028985507246,0.9332576990127563,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9544402956962585,4.942148208618164,0.65625,0.6159420289855072,0.0,0.7221747040748596,4.942148208618164,0.90625,0.6159420289855072,0.0,0.6159420289855072,0.8485682606697083,0.6159420289855072,0.8485682606697083,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9334332346916199,4.763217926025391,0.625,0.6231884057971014,0.0,0.6413984894752502,4.763217926025391,0.90625,0.6231884057971014,0.0,0.6231884057971014,0.7711560130119324,0.6231884057971014,0.7711560130119324,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.9153303503990173,4.609432697296143,0.625,0.6159420289855072,0.0,0.5761656761169434,4.609432697296143,0.90625,0.6159420289855072,0.0,0.6159420289855072,0.7064961194992065,0.6159420289855072,0.7064961194992065,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8903528451919556,4.473665714263916,0.6875,0.6231884057971014,0.0,0.5237328410148621,4.473665714263916,0.90625,0.6231884057971014,0.0,0.6231884057971014,0.6531065702438354,0.6231884057971014,0.6531065702438354,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.8584349155426025,4.352303981781006,0.75,0.6231884057971014,0.0,0.48362764716148376,4.352303981781006,0.9375,0.6231884057971014,0.0,0.6231884057971014,0.6104418039321899,0.6231884057971014,0.6104418039321899,0.0,0.0,0.0,0
10,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.82090824842453,4.249119758605957,0.75,0.6159420289855072,0.0,0.45283180475234985,4.249119758605957,0.96875,0.6159420289855072,0.0,0.6159420289855072,0.5784237384796143,0.6159420289855072,0.5784237384796143,0.0,0.0,0.0,0
11,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.7801560163497925,4.162456035614014,0.78125,0.6304347826086957,0.0,0.42980340123176575,4.162456035614014,0.96875,0.6304347826086957,0.0,0.6304347826086957,0.5530912280082703,0.6304347826086957,0.5530912280082703,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.7375756502151489,4.091958045959473,0.78125,0.6376811594202898,0.0,0.41240382194519043,4.091958045959473,0.96875,0.6376811594202898,0.0,0.6376811594202898,0.5330723524093628,0.6376811594202898,0.5330723524093628,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.695070207118988,4.037229537963867,0.78125,0.6376811594202898,0.0,0.3972276747226715,4.037229537963867,0.96875,0.6376811594202898,0.0,0.6376811594202898,0.516524612903595,0.6376811594202898,0.516524612903595,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.6552421450614929,3.995875120162964,0.78125,0.644927536231884,0.0,0.3823425769805908,3.995875120162964,0.96875,0.644927536231884,0.0,0.644927536231884,0.5031097531318665,0.644927536231884,0.5031097531318665,0.0,0.0,0.0,0
