epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=13, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1633877754211426,81.2025146484375,0.5666920731707317,0.7785356980445657,0.0,1.272596836090088,81.2025146484375,0.5907012195121951,0.7785356980445657,0.0,0.7785356980445657,0.7504079937934875,0.7785356980445657,0.7504079937934875,0.0,0.0,0.0,0
1,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.7512412071228027,49.88703918457031,0.7987804878048781,0.8676671214188267,0.0,0.865795910358429,49.88703918457031,0.8121189024390244,0.8676671214188267,0.0,0.8676671214188267,0.34487754106521606,0.8676671214188267,0.34487754106521606,0.0,0.0,0.0,0
2,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.529987096786499,35.21378707885742,0.870045731707317,0.8981355161437017,0.0,0.6554911136627197,35.21378707885742,0.8666158536585366,0.8981355161437017,0.0,0.8981355161437017,0.20981337130069733,0.8981355161437017,0.20981337130069733,0.0,0.0,0.0,0
3,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.38666272163391113,27.739845275878906,0.9009146341463414,0.9154160982264665,0.0,0.5426276326179504,27.739845275878906,0.895579268292683,0.9154160982264665,0.0,0.9154160982264665,0.1480289101600647,0.9154160982264665,0.1480289101600647,0.0,0.0,0.0,0
4,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.2974188029766083,23.52706527709961,0.9146341463414634,0.9245111414279218,0.0,0.46794694662094116,23.52706527709961,0.9176829268292683,0.9245111414279218,0.0,0.9245111414279218,0.10847218334674835,0.9245111414279218,0.10847218334674835,0.0,0.0,0.0,0
5,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.2415349930524826,20.621973037719727,0.9279725609756098,0.929968167348795,0.0,0.4174259603023529,20.621973037719727,0.9272103658536586,0.929968167348795,0.0,0.929968167348795,0.08590530604124069,0.929968167348795,0.08590530604124069,0.0,0.0,0.0,0
6,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.20217791199684143,18.530900955200195,0.9390243902439024,0.931787175989086,0.0,0.3777199387550354,18.530900955200195,0.9355945121951219,0.931787175989086,0.0,0.931787175989086,0.07547349482774734,0.931787175989086,0.07547349482774734,0.0,0.0,0.0,0
7,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.17382057011127472,16.847126007080078,0.9504573170731707,0.9331514324693042,0.0,0.34254923462867737,16.847126007080078,0.942454268292683,0.9331514324693042,0.0,0.9331514324693042,0.06776399165391922,0.9331514324693042,0.06776399165391922,0.0,0.0,0.0,0
8,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.15145400166511536,15.509783744812012,0.9554115853658537,0.9386084583901774,0.0,0.3032490015029907,15.509783744812012,0.9512195121951219,0.9386084583901774,0.0,0.9386084583901774,0.05913614109158516,0.9386084583901774,0.05913614109158516,0.0,0.0,0.0,0
9,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.136062353849411,14.274269104003906,0.9615091463414634,0.9417917235106866,0.0,0.262467622756958,14.274269104003906,0.9588414634146342,0.9417917235106866,0.0,0.9417917235106866,0.0582437738776207,0.9417917235106866,0.0582437738776207,0.0,0.0,0.0,0
10,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.12215469032526016,13.100207328796387,0.9653201219512195,0.9490677580718508,0.0,0.2185659557580948,13.100207328796387,0.9657012195121951,0.9490677580718508,0.0,0.9490677580718508,0.054633140563964844,0.9490677580718508,0.054633140563964844,0.0,0.0,0.0,0
11,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.10930772125720978,12.310011863708496,0.9698932926829268,0.9504320145520692,0.0,0.18080970644950867,12.310011863708496,0.9717987804878049,0.9504320145520692,0.0,0.9504320145520692,0.04429500177502632,0.9504320145520692,0.04429500177502632,0.0,0.0,0.0,0
12,rankdad,0.0001,32,3,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.10171295702457428,11.635334968566895,0.973704268292683,0.9508867667121419,0.0,0.14886122941970825,11.635334968566895,0.9733231707317073,0.9508867667121419,0.0,0.9508867667121419,0.034680407494306564,0.9508867667121419,0.034680407494306564,0.0,0.0,0.0,0
