epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=61, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.7175489068031311,5.134908676147461,0.40625,0.33658536585365856,0.0,0.6682678461074829,5.134908676147461,0.5625,0.33658536585365856,0.0,0.33658536585365856,0.7930214405059814,0.33658536585365856,0.7930214405059814,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.5280975103378296,5.067551136016846,0.96875,0.35609756097560974,0.0,0.7056888341903687,5.067551136016846,0.375,0.35609756097560974,0.0,0.35609756097560974,0.7825175523757935,0.35609756097560974,0.7825175523757935,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.4929209053516388,4.939770698547363,0.96875,0.40487804878048783,0.0,0.633131742477417,4.939770698547363,0.65625,0.40487804878048783,0.0,0.40487804878048783,0.7508729696273804,0.40487804878048783,0.7508729696273804,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.48397767543792725,4.896902561187744,0.96875,0.4585365853658537,0.0,0.5601648092269897,4.896902561187744,0.8125,0.4585365853658537,0.0,0.4585365853658537,0.7430804371833801,0.4585365853658537,0.7430804371833801,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,2.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,3.0,28.0,28.0,28.0,28.0,0.4596995711326599,4.948030948638916,0.96875,0.44390243902439025,0.0,0.5150816440582275,4.948030948638916,0.84375,0.44390243902439025,0.0,0.44390243902439025,0.7639345526695251,0.44390243902439025,0.7639345526695251,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.41662144660949707,5.040622234344482,0.96875,0.43414634146341463,0.0,0.4934655427932739,5.040622234344482,0.84375,0.43414634146341463,0.0,0.43414634146341463,0.7949032187461853,0.43414634146341463,0.7949032187461853,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.3734988272190094,5.100833892822266,0.96875,0.4292682926829268,0.0,0.47747036814689636,5.100833892822266,0.84375,0.4292682926829268,0.0,0.4292682926829268,0.814620316028595,0.4292682926829268,0.814620316028595,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.3431513011455536,5.089315891265869,0.96875,0.4682926829268293,0.0,0.45396357774734497,5.089315891265869,0.875,0.4682926829268293,0.0,0.4682926829268293,0.8108199834823608,0.4682926829268293,0.8108199834823608,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.326712965965271,5.055127143859863,0.96875,0.47317073170731705,0.0,0.4194176197052002,5.055127143859863,0.875,0.47317073170731705,0.0,0.47317073170731705,0.7984070181846619,0.47317073170731705,0.7984070181846619,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,16,10,1.0,14.0,14.0,14.0,14.0,1.0,14.0,14.0,14.0,14.0,2.0,28.0,28.0,28.0,28.0,0.3150237202644348,5.059575080871582,0.96875,0.4975609756097561,0.0,0.38284438848495483,5.059575080871582,0.96875,0.4975609756097561,0.0,0.4975609756097561,0.7973383665084839,0.4975609756097561,0.7973383665084839,0.0,0.0,0.0,0
