epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.19910205900669098,63.75434875488281,0.8766875,0.9269,0.0,0.9269,0.018587887287139893,0.9088,0.018587887287139893,0.0,0.0,0.0,0
1,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.04371393471956253,45.0434455871582,0.9542083333333333,0.9435,0.0,0.9435,0.004361599683761597,0.9326,0.004361599683761597,0.0,0.0,0.0,0
2,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.014961622655391693,39.57044219970703,0.9718541666666667,0.9486,0.0,0.9486,0.004286766052246094,0.9379,0.004286766052246094,0.0,0.0,0.0,0
3,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.007415175437927246,34.92139434814453,0.9818125,0.9576,0.0,0.9576,4.088878631591797e-05,0.941,4.088878631591797e-05,0.0,0.0,0.0,0
4,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.06527034938335419,46.542518615722656,0.9863333333333333,0.9491,0.0,0.9491,0.0011336803436279297,0.9432,0.0011336803436279297,0.0,0.0,0.0,0
5,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.009078189730644226,38.61779022216797,0.9865208333333333,0.9568,0.0,0.9568,0.0018922686576843262,0.9402,0.0018922686576843262,0.0,0.0,0.0,0
6,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.05684151500463486,31.81431007385254,0.98725,0.9638,0.0,0.9638,0.000314176082611084,0.9352,0.000314176082611084,0.0,0.0,0.0,0
7,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.0010214373469352722,31.913124084472656,0.9896666666666667,0.9651,0.0,0.9651,7.486343383789062e-05,0.941,7.486343383789062e-05,0.0,0.0,0.0,0
8,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.021877780556678772,32.41843795776367,0.9904166666666666,0.9678,0.0,0.9678,0.0025199055671691895,0.9358,0.0025199055671691895,0.0,0.0,0.0,0
9,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.006307043135166168,30.314250946044922,0.9915208333333333,0.9703,0.0,0.9703,1.1920928955078125e-06,0.9372,1.1920928955078125e-06,0.0,0.0,0.0,0
10,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.0028508976101875305,34.305564880371094,0.9919375,0.9643,0.0,0.9643,0.015058517456054688,0.8889,0.015058517456054688,0.0,0.0,0.0,0
11,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.08762490749359131,30.0498046875,0.9928541666666667,0.9718,0.0,0.9718,1.1920928955078125e-07,0.9294,1.1920928955078125e-07,0.0,0.0,0.0,0
12,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.006476148962974548,31.581527709960938,0.9927708333333334,0.9664,0.0,0.9664,2.980232238769531e-07,0.9146,2.980232238769531e-07,0.0,0.0,0.0,0
13,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.0008608102798461914,30.545703887939453,0.9941875,0.9714,0.0,0.9714,0.0005499124526977539,0.9266,0.0005499124526977539,0.0,0.0,0.0,0
14,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.002732574939727783,30.06584930419922,0.9931666666666666,0.9725,0.0,0.9725,0.00014650821685791016,0.886,0.00014650821685791016,0.0,0.0,0.0,0
15,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.012526199221611023,30.343839645385742,0.9952291666666667,0.9737,0.0,0.9737,0.0,0.8996,0.0,0.0,0.0,0.0,0
16,pooled,0.0001,64,3,5,simpleff,mnist,8,10,7.361173629760742e-05,32.51072692871094,0.9947916666666666,0.9738,0.0,0.9738,2.574920654296875e-05,0.9179,2.574920654296875e-05,0.0,0.0,0.0,0
17,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.008559152483940125,35.05820083618164,0.9955416666666667,0.9698,0.0,0.9698,5.364418029785156e-07,0.8859,5.364418029785156e-07,0.0,0.0,0.0,0
18,pooled,0.0001,64,3,5,simpleff,mnist,8,10,2.384185791015625e-06,35.0069465637207,0.9952916666666667,0.9715,0.0,0.9715,7.152557373046875e-07,0.8535,7.152557373046875e-07,0.0,0.0,0.0,0
19,pooled,0.0001,64,3,5,simpleff,mnist,8,10,0.000528976321220398,31.93522071838379,0.9957708333333334,0.9742,0.0,0.9742,2.1457672119140625e-06,0.8988,2.1457672119140625e-06,0.0,0.0,0.0,0
