epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.755979061126709,47.982337951660156,0.6989157631359466,0.7835906232132647,0.0,0.7835906232132647,0.6178982853889465,0.7835906232132647,0.6178982853889465,0.0,0.0,0.0,0
1,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.37912625074386597,30.1744327545166,0.8467055879899916,0.8333333333333334,0.0,0.8333333333333334,0.2591996192932129,0.8333333333333334,0.2591996192932129,0.0,0.0,0.0,0
2,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.27146682143211365,23.30683135986328,0.8939115929941618,0.87221269296741,0.0,0.87221269296741,0.16848619282245636,0.87221269296741,0.16848619282245636,0.0,0.0,0.0,0
3,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.21556922793388367,19.58733367919922,0.9216013344453712,0.8945111492281304,0.0,0.8945111492281304,0.13012036681175232,0.8945111492281304,0.13012036681175232,0.0,0.0,0.0,0
4,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.1825937032699585,17.385177612304688,0.9374478732276897,0.9048027444253859,0.0,0.9048027444253859,0.10777111351490021,0.9048027444253859,0.10777111351490021,0.0,0.0,0.0,0
5,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.15904229879379272,15.925905227661133,0.9474562135112594,0.9099485420240138,0.0,0.9099485420240138,0.09269315749406815,0.9099485420240138,0.09269315749406815,0.0,0.0,0.0,0
6,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.142680823802948,14.88683032989502,0.9544620517097582,0.9159519725557461,0.0,0.9159519725557461,0.08182386308908463,0.9159519725557461,0.08182386308908463,0.0,0.0,0.0,0
7,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.1290515512228012,14.113753318786621,0.9604670558798999,0.9188107489994283,0.0,0.9188107489994283,0.0710456520318985,0.9188107489994283,0.0710456520318985,0.0,0.0,0.0,0
8,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.1180238276720047,13.452418327331543,0.9654712260216848,0.9230989136649514,0.0,0.9230989136649514,0.06284967064857483,0.9230989136649514,0.06284967064857483,0.0,0.0,0.0,0
9,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.10763552784919739,12.927400588989258,0.9694745621351126,0.9256718124642653,0.0,0.9256718124642653,0.056028205901384354,0.9256718124642653,0.056028205901384354,0.0,0.0,0.0,0
10,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.10021836310625076,12.507673263549805,0.9724770642201835,0.9293882218410521,0.0,0.9293882218410521,0.049858458340168,0.9293882218410521,0.049858458340168,0.0,0.0,0.0,0
11,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.09332609921693802,12.149198532104492,0.9751459549624687,0.9342481417953116,0.0,0.9342481417953116,0.04404977336525917,0.9342481417953116,0.04404977336525917,0.0,0.0,0.0,0
12,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.0872792899608612,11.871028900146484,0.9774812343619683,0.9359634076615209,0.0,0.9359634076615209,0.03846762329339981,0.9359634076615209,0.03846762329339981,0.0,0.0,0.0,0
13,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.08154046535491943,11.60291862487793,0.9798165137614679,0.9382504288164666,0.0,0.9382504288164666,0.03349838778376579,0.9382504288164666,0.03349838778376579,0.0,0.0,0.0,0
14,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.07631270587444305,11.3885498046875,0.9828190158465387,0.940251572327044,0.0,0.940251572327044,0.0292062871158123,0.940251572327044,0.0292062871158123,0.0,0.0,0.0,0
15,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.07199724018573761,11.182205200195312,0.9843202668890743,0.9416809605488851,0.0,0.9416809605488851,0.025661196559667587,0.9416809605488851,0.025661196559667587,0.0,0.0,0.0,0
16,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.0671311542391777,11.017812728881836,0.9858215179316097,0.9442538593481989,0.0,0.9442538593481989,0.02293231338262558,0.9442538593481989,0.02293231338262558,0.0,0.0,0.0,0
17,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.06283295154571533,10.878342628479004,0.9866555462885738,0.9451114922813036,0.0,0.9451114922813036,0.020810820162296295,0.9451114922813036,0.020810820162296295,0.0,0.0,0.0,0
18,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.058176860213279724,10.74654769897461,0.9881567973311093,0.9462550028587764,0.0,0.9462550028587764,0.018845660611987114,0.9462550028587764,0.018845660611987114,0.0,0.0,0.0,0
19,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.05403205007314682,10.658490180969238,0.9888240200166806,0.9468267581475128,0.0,0.9468267581475128,0.01726781763136387,0.9468267581475128,0.01726781763136387,0.0,0.0,0.0,0
20,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.05049947276711464,10.605926513671875,0.9896580483736447,0.9471126357918811,0.0,0.9471126357918811,0.01579389162361622,0.9471126357918811,0.01579389162361622,0.0,0.0,0.0,0
21,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.04647739604115486,10.546045303344727,0.9904920767306088,0.9479702687249857,0.0,0.9479702687249857,0.014522699639201164,0.9479702687249857,0.014522699639201164,0.0,0.0,0.0,0
22,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.04309120774269104,10.541718482971191,0.9926605504587156,0.9479702687249857,0.0,0.9479702687249857,0.013387532904744148,0.9479702687249857,0.013387532904744148,0.0,0.0,0.0,0
23,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.03979593142867088,10.54196834564209,0.9936613844870725,0.9479702687249857,0.0,0.9479702687249857,0.012428215704858303,0.9479702687249857,0.012428215704858303,0.0,0.0,0.0,0
24,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.036030836403369904,10.529048919677734,0.9946622185154296,0.9473985134362493,0.0,0.9473985134362493,0.011485996656119823,0.9473985134362493,0.011485996656119823,0.0,0.0,0.0,0
25,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.033705200999975204,10.56180191040039,0.9949958298582152,0.9479702687249857,0.0,0.9479702687249857,0.01061430387198925,0.9479702687249857,0.01061430387198925,0.0,0.0,0.0,0
26,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.031207339838147163,10.60551929473877,0.9956630525437865,0.9473985134362493,0.0,0.9473985134362493,0.009851455688476562,0.9473985134362493,0.009851455688476562,0.0,0.0,0.0,0
27,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.028746427968144417,10.670570373535156,0.996163469557965,0.9468267581475128,0.0,0.9468267581475128,0.009289820678532124,0.9468267581475128,0.009289820678532124,0.0,0.0,0.0,0
28,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.026866158470511436,10.706060409545898,0.9964970809007506,0.9465408805031447,0.0,0.9465408805031447,0.008666867390275002,0.9465408805031447,0.008666867390275002,0.0,0.0,0.0,0
29,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.02480536885559559,10.80356216430664,0.9969974979149291,0.9459691252144082,0.0,0.9459691252144082,0.008027496747672558,0.9459691252144082,0.008027496747672558,0.0,0.0,0.0,0
30,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.023191973567008972,10.856734275817871,0.9973311092577147,0.9456832475700401,0.0,0.9456832475700401,0.007536547724157572,0.9456832475700401,0.007536547724157572,0.0,0.0,0.0,0
31,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.02176257036626339,10.912171363830566,0.9973311092577147,0.9459691252144082,0.0,0.9459691252144082,0.0069747199304401875,0.9459691252144082,0.0069747199304401875,0.0,0.0,0.0,0
32,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.02043970301747322,10.986802101135254,0.9974979149291076,0.9465408805031447,0.0,0.9465408805031447,0.00636017881333828,0.9468267581475128,0.00636017881333828,0.0,0.0,0.0,0
33,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.018978673964738846,11.090263366699219,0.9976647206005004,0.9459691252144082,0.0,0.9459691252144082,0.006120704580098391,0.9465408805031447,0.006120704580098391,0.0,0.0,0.0,0
34,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.01748516410589218,11.19866943359375,0.9976647206005004,0.9451114922813036,0.0,0.9451114922813036,0.005573999136686325,0.9451114922813036,0.005573999136686325,0.0,0.0,0.0,0
35,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.016595175489783287,11.289937973022461,0.9978315262718932,0.9456832475700401,0.0,0.9456832475700401,0.005199001170694828,0.9459691252144082,0.005199001170694828,0.0,0.0,0.0,0
36,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.015600825659930706,11.389704704284668,0.9978315262718932,0.9451114922813036,0.0,0.9451114922813036,0.004886445589363575,0.9453973699256718,0.004886445589363575,0.0,0.0,0.0,0
37,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.014771893620491028,11.489802360534668,0.9983319432860718,0.9448256146369354,0.0,0.9448256146369354,0.004499481059610844,0.9451114922813036,0.004499481059610844,0.0,0.0,0.0,0
38,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.01415633037686348,11.632669448852539,0.9983319432860718,0.9445397369925672,0.0,0.9445397369925672,0.004144350532442331,0.9448256146369354,0.004144350532442331,0.0,0.0,0.0,0
39,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.013278617523610592,11.70136833190918,0.9983319432860718,0.9442538593481989,0.0,0.9442538593481989,0.003872666973620653,0.9445397369925672,0.003872666973620653,0.0,0.0,0.0,0
40,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.012694214470684528,11.82193660736084,0.9984987489574646,0.9442538593481989,0.0,0.9442538593481989,0.003571487497538328,0.9445397369925672,0.003571487497538328,0.0,0.0,0.0,0
41,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.012007225304841995,11.932101249694824,0.9984987489574646,0.9445397369925672,0.0,0.9445397369925672,0.0032149043399840593,0.9445397369925672,0.0032149043399840593,0.0,0.0,0.0,0
42,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.011387160047888756,12.073922157287598,0.9984987489574646,0.9436821040594625,0.0,0.9436821040594625,0.002921490464359522,0.9436821040594625,0.002921490464359522,0.0,0.0,0.0,0
43,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.011096888221800327,12.12791633605957,0.9984987489574646,0.9439679817038308,0.0,0.9439679817038308,0.0025609333533793688,0.9439679817038308,0.0025609333533793688,0.0,0.0,0.0,0
44,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.010478896088898182,12.265800476074219,0.9984987489574646,0.9433962264150944,0.0,0.9433962264150944,0.0025047347880899906,0.9433962264150944,0.0025047347880899906,0.0,0.0,0.0,0
45,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.010070057585835457,12.292506217956543,0.9988323603002502,0.9439679817038308,0.0,0.9439679817038308,0.002121176104992628,0.9439679817038308,0.002121176104992628,0.0,0.0,0.0,0
46,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.009519199840724468,12.392992973327637,0.9988323603002502,0.9439679817038308,0.0,0.9439679817038308,0.001950536505319178,0.9439679817038308,0.001950536505319178,0.0,0.0,0.0,0
47,pooled,0.0001,64,3,5,gru,tapnet-PenDigits,8,10,0.009151402860879898,12.46761417388916,0.9988323603002502,0.9433962264150944,0.0,0.9433962264150944,0.0017350515117868781,0.9436821040594625,0.0017350515117868781,0.0,0.0,0.0,0
