epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=24, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,4.0,20.5,22.0,21.5,10.5,5.0,29.5,30.0,24.5,24.0,9.0,50.0,52.0,46.0,34.5,1.6783456802368164,10.156075477600098,0.375,0.28888888888888886,0.0,1.8209515810012817,10.156075477600098,0.109375,0.28888888888888886,0.0,0.28888888888888886,1.6458715200424194,0.28888888888888886,1.6458715200424194,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,5.0,20.5,25.0,23.5,17.5,5.0,30.0,23.5,30.0,24.0,10.0,50.5,48.5,53.5,41.5,1.5741463899612427,9.472773551940918,0.40625,0.4111111111111111,0.0,1.6711971759796143,9.472773551940918,0.3125,0.4111111111111111,0.0,0.4111111111111111,1.5465643405914307,0.4111111111111111,1.5465643405914307,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,4.5,23.5,21.0,24.0,17.0,4.0,30.0,23.5,30.0,24.5,8.5,53.5,44.5,54.0,41.5,1.4914013147354126,8.88648509979248,0.484375,0.49444444444444446,0.0,1.5426244735717773,8.88648509979248,0.578125,0.49444444444444446,0.0,0.49444444444444446,1.457748293876648,0.49444444444444446,1.457748293876648,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,4.5,21.5,17.0,19.0,19.0,5.0,22.0,24.5,24.0,24.0,9.5,43.5,41.5,43.0,43.0,1.4222575426101685,8.349162101745605,0.46875,0.5833333333333334,0.0,1.4186162948608398,8.349162101745605,0.8125,0.5833333333333334,0.0,0.5833333333333334,1.3755137920379639,0.5833333333333334,1.3755137920379639,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,4.5,24.0,16.0,18.5,18.0,4.0,21.5,28.0,30.0,17.5,8.5,45.5,44.0,48.5,35.5,1.3688488006591797,7.820247650146484,0.484375,0.6277777777777778,0.0,1.2884365320205688,7.820247650146484,0.875,0.6277777777777778,0.0,0.6277777777777778,1.2921191453933716,0.6277777777777778,1.2921191453933716,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,5.0,22.5,19.5,23.5,16.5,3.5,7.5,29.0,26.5,23.0,8.5,30.0,48.5,50.0,39.5,1.324999451637268,7.2964982986450195,0.53125,0.6777777777777778,0.0,1.1511096954345703,7.2964982986450195,0.921875,0.6777777777777778,0.0,0.6777777777777778,1.2076594829559326,0.6777777777777778,1.2076594829559326,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,6.5,24.0,21.0,24.0,16.5,4.0,7.5,20.5,26.5,21.5,10.5,31.5,41.5,50.5,38.0,1.2883572578430176,6.792778491973877,0.578125,0.7277777777777777,0.0,1.01365327835083,6.792778491973877,0.9375,0.7277777777777777,0.0,0.7277777777777777,1.1263556480407715,0.7277777777777777,1.1263556480407715,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,5.0,20.5,26.0,22.0,15.5,4.0,10.5,25.5,30.0,21.0,9.0,31.0,51.5,52.0,36.5,1.2543758153915405,6.321115970611572,0.640625,0.7333333333333333,0.0,0.8853204250335693,6.321115970611572,0.9375,0.7333333333333333,0.0,0.7333333333333333,1.0503953695297241,0.7333333333333333,1.0503953695297241,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,5.0,21.5,23.5,22.5,19.0,4.0,9.0,19.0,28.5,24.0,9.0,30.5,42.5,51.0,43.0,1.217681884765625,5.884960174560547,0.65625,0.7444444444444445,0.0,0.7709956765174866,5.884960174560547,0.9375,0.7444444444444445,0.0,0.7444444444444445,0.9773905873298645,0.7444444444444445,0.9773905873298645,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-NATOPS,32,10,5.5,20.5,18.0,20.0,15.0,4.5,23.5,21.5,30.0,13.5,10.0,44.0,39.5,50.0,28.5,1.1758477687835693,5.490525245666504,0.640625,0.7555555555555555,0.0,0.6732460856437683,5.490525245666504,0.9375,0.7555555555555555,0.0,0.7555555555555555,0.911168098449707,0.7555555555555555,0.911168098449707,0.0,0.0,0.0,0
