epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.9177545691906006,1.9177545691906006,1.9177545691906006,1.919060052219321,1.919060052219321,1.919060052219321,3.8368146214099217,3.8368146214099217,3.8368146214099217,0.1830156445503235,138.3387451171875,0.869515306122449,0.9095,0.0,0.38508567214012146,138.3387451171875,0.822836487348501,0.9095,0.0,0.9095,0.28611600399017334,0.8993,0.28611600399017334,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.919060052219321,1.919060052219321,1.919060052219321,1.919060052219321,1.919060052219321,1.919060052219321,3.838120104438642,3.838120104438642,3.838120104438642,0.07738332450389862,86.27429962158203,0.9445578231292517,0.9373,0.0,0.013714790344238281,86.27429962158203,0.9244312141186477,0.9373,0.0,0.9373,0.2304365634918213,0.9344,0.2304365634918213,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.91644908616188,1.919060052219321,1.919060052219321,1.919060052219321,1.919060052219321,1.919060052219321,3.835509138381201,3.838120104438642,3.838120104438642,0.1535636931657791,76.8679428100586,0.9653061224489796,0.9451,0.0,0.01705685444176197,76.8679428100586,0.9519880927067829,0.9451,0.0,0.9451,0.006614089012145996,0.9417,0.006614089012145996,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.919060052219321,1.919060052219321,1.919060052219321,1.91644908616188,1.919060052219321,1.919060052219321,3.835509138381201,3.838120104438642,3.838120104438642,0.09794989228248596,72.12262725830078,0.9787414965986394,0.9485,0.0,0.007688168901950121,72.12262725830078,0.969423772060387,0.9485,0.0,0.9485,0.06151062250137329,0.9431,0.06151062250137329,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.912532637075718,1.912532637075718,1.9138381201044385,1.919060052219321,1.9177545691906006,1.9177545691906006,3.8315926892950394,3.8302872062663185,3.8315926892950394,0.0013208091259002686,65.25472259521484,0.9846513605442176,0.9536,0.0,0.0042563546448946,65.25472259521484,0.9783117159260046,0.9536,0.0,0.9536,0.005257844924926758,0.947,0.005257844924926758,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.9073107049608355,1.9112271540469974,1.9099216710182767,1.9151436031331592,1.9177545691906006,1.919060052219321,3.822454308093995,3.828981723237598,3.828981723237598,0.00046934187412261963,60.6420783996582,0.9864370748299319,0.9605,0.0,0.0033818704541772604,60.6420783996582,0.9822241122687646,0.9605,0.0,0.9605,0.0001366138458251953,0.9482,0.0001366138458251953,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.9033942558746737,1.9086161879895562,1.9073107049608355,1.91644908616188,1.919060052219321,1.9177545691906006,3.8198433420365534,3.827676240208877,3.825065274151436,0.000494539737701416,63.48244094848633,0.988265306122449,0.9586,0.0,0.0020143368747085333,63.48244094848633,0.9824792685519881,0.9586,0.0,0.9586,5.8650970458984375e-05,0.9459,5.8650970458984375e-05,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.9007832898172323,1.9086161879895562,1.9046997389033942,1.9112271540469974,1.91644908616188,1.9138381201044385,3.8120104438642297,3.825065274151436,3.818537859007833,0.0018694549798965454,64.99105072021484,0.9901360544217687,0.9585,0.0,0.001585253980010748,64.99105072021484,0.9877099723580693,0.9585,0.0,0.9585,0.00039517879486083984,0.9226,0.00039517879486083984,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.8968668407310705,1.902088772845953,1.9046997389033942,1.9073107049608355,1.9046997389033942,1.9086161879895562,3.804177545691906,3.8067885117493474,3.81331592689295,0.00024712085723876953,52.09888458251953,0.9912840136054422,0.9676,0.0,0.0021416698582470417,52.09888458251953,0.987412290027642,0.9676,0.0,0.9676,0.0003107786178588867,0.9372,0.0003107786178588867,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,simpleff,mnist,4,10,1.8759791122715406,1.8812010443864229,1.8812010443864229,1.9007832898172323,1.9060052219321149,1.9046997389033942,3.7767624020887727,3.7872062663185377,3.7859007832898173,0.005330950021743774,55.57783508300781,0.9924744897959183,0.9667,0.0,0.00011210971570108086,55.57783508300781,0.9882628109717202,0.9667,0.0,0.9667,0.0026093721389770508,0.9383,0.0026093721389770508,0.0,0.0,0.0,0
