epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,1.4140704870224,30.925731658935547,0.5052724077328646,0.7674094707520891,0.0,0.7674094707520891,0.2366439551115036,0.7674094707520891,0.2366439551115036,0.0,0.0,0.0,0
1,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.5245642066001892,13.960042953491211,0.8268892794376098,0.8572423398328691,0.0,0.8572423398328691,0.06536702811717987,0.8572423398328691,0.06536702811717987,0.0,0.0,0.0,0
2,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.29276490211486816,8.667059898376465,0.9015817223198594,0.9073816155988857,0.0,0.9073816155988857,0.035670895129442215,0.9073816155988857,0.035670895129442215,0.0,0.0,0.0,0
3,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.19732221961021423,6.396519660949707,0.9472759226713533,0.9408077994428969,0.0,0.9408077994428969,0.02002406120300293,0.9408077994428969,0.02002406120300293,0.0,0.0,0.0,0
4,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.14402437210083008,5.1667890548706055,0.9648506151142355,0.9512534818941504,0.0,0.9512534818941504,0.014624493196606636,0.9512534818941504,0.014624493196606636,0.0,0.0,0.0,0
5,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.10651946067810059,4.364997386932373,0.9727592267135325,0.9575208913649025,0.0,0.9575208913649025,0.01167053822427988,0.9575208913649025,0.01167053822427988,0.0,0.0,0.0,0
6,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.0813758447766304,3.8176090717315674,0.9824253075571178,0.9623955431754875,0.0,0.9623955431754875,0.009106175974011421,0.9623955431754875,0.009106175974011421,0.0,0.0,0.0,0
7,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.06389375776052475,3.419602394104004,0.9876977152899824,0.9651810584958217,0.0,0.9651810584958217,0.0072184461168944836,0.9651810584958217,0.0072184461168944836,0.0,0.0,0.0,0
8,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.05068819969892502,3.126401901245117,0.992091388400703,0.9665738161559888,0.0,0.9665738161559888,0.005746517796069384,0.9665738161559888,0.005746517796069384,0.0,0.0,0.0,0
9,pooled,0.0001,64,3,5,gru,tapnet-CharacterTrajectories,8,10,0.04110661521553993,2.8989362716674805,0.9947275922671354,0.967966573816156,0.0,0.967966573816156,0.004633869510143995,0.967966573816156,0.004633869510143995,0.0,0.0,0.0,0
