epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.8537859007832898,1.8642297650130548,1.8655352480417755,1.8825065274151436,1.8968668407310705,1.8903394255874673,3.7362924281984333,3.7610966057441253,3.755874673629243,0.009697318077087402,55.598785400390625,0.9937074829931973,0.9685,0.0,0.037553925067186356,55.598785400390625,0.9912400068038782,0.9685,0.0,0.9685,0.0001500844955444336,0.9389,0.0001500844955444336,0.0,0.0,0.0,0
11,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.825065274151436,1.8537859007832898,1.8485639686684072,1.8864229765013054,1.885117493472585,1.8864229765013054,3.7114882506527413,3.7389033942558747,3.734986945169713,0.002112060785293579,57.8549690246582,0.9928146258503401,0.9686,0.0,0.00025786671903915703,57.8549690246582,0.9911124340874299,0.9686,0.0,0.9686,3.814697265625e-06,0.9274,3.814697265625e-06,0.0,0.0,0.0,0
12,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.8120104438642297,1.843342036553525,1.8394255874673628,1.8537859007832898,1.8681462140992167,1.877284595300261,3.6657963446475197,3.7114882506527413,3.716710182767624,0.004893362522125244,56.87107467651367,0.9948554421768707,0.9696,0.0,0.0005150522338226438,56.87107467651367,0.9917928219084878,0.9696,0.0,0.9696,0.00027251243591308594,0.9169,0.00027251243591308594,0.0,0.0,0.0,0
13,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.8224543080939948,1.8420365535248042,1.835509138381201,1.8550913838120104,1.8812010443864229,1.8694516971279374,3.677545691906005,3.7232375979112273,3.7049608355091386,0.1590733826160431,58.82347106933594,0.9939625850340136,0.9705,0.0,0.01727782003581524,58.82347106933594,0.9918778703861201,0.9705,0.0,0.9705,2.3365020751953125e-05,0.9285,2.3365020751953125e-05,0.0,0.0,0.0,0
14,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7924281984334203,1.8172323759791122,1.8107049608355092,1.8550913838120104,1.866840731070496,1.8681462140992167,3.647519582245431,3.6840731070496084,3.6788511749347257,0.010069102048873901,57.06598663330078,0.9954506802721088,0.9714,0.0,7.166181603679433e-05,57.06598663330078,0.9932386460282361,0.9714,0.0,0.9714,5.7220458984375e-06,0.9163,5.7220458984375e-06,0.0,0.0,0.0,0
15,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7806788511749347,1.7976501305483028,1.7950391644908616,1.8733681462140992,1.891644908616188,1.8864229765013054,3.654046997389034,3.6892950391644908,3.681462140992167,0.013853490352630615,58.00486373901367,0.9959608843537415,0.971,0.0,9.604862498235889e-06,58.00486373901367,0.9945994216703521,0.971,0.0,0.971,0.00017547607421875,0.9122,0.00017547607421875,0.0,0.0,0.0,0
16,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.8002610966057442,1.8342036553524803,1.8237597911227155,1.8302872062663185,1.8511749347258486,1.8577023498694516,3.6305483028720626,3.685378590078329,3.681462140992167,0.0009858012199401855,61.162811279296875,0.9952380952380953,0.971,0.0,1.1035373972845264e-05,61.162811279296875,0.9932811702670522,0.971,0.0,0.971,1.1920928955078125e-07,0.9039,1.1920928955078125e-07,0.0,0.0,0.0,0
17,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7741514360313315,1.7885117493472584,1.7989556135770235,1.8485639686684072,1.8537859007832898,1.8563968668407311,3.622715404699739,3.642297650130548,3.6553524804177546,0.007554173469543457,63.83832931518555,0.996641156462585,0.9707,0.0,4.9046107051253784e-06,63.83832931518555,0.9946844701479843,0.9707,0.0,0.9707,0.0,0.9151,0.0,0.0,0.0,0.0,0
18,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7806788511749347,1.7911227154046998,1.7950391644908616,1.8302872062663185,1.8563968668407311,1.8511749347258486,3.6109660574412534,3.647519582245431,3.64621409921671,4.857778549194336e-05,53.39379119873047,0.9954931972789116,0.972,0.0,0.0014899799134582281,53.39379119873047,0.9947269943868005,0.972,0.0,0.972,0.02326500415802002,0.8895,0.02326500415802002,0.0,0.0,0.0,0
19,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7676240208877285,1.8002610966057442,1.8054830287206267,1.8224543080939948,1.8263707571801566,1.8472584856396868,3.5900783289817233,3.626631853785901,3.6527415143603132,0.14542537927627563,54.38419723510742,0.9963010204081633,0.975,0.0,0.007139069493860006,54.38419723510742,0.9961302942677326,0.975,0.0,0.975,7.033348083496094e-06,0.8774,7.033348083496094e-06,0.0,0.0,0.0,0
20,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7845953002610966,1.8080939947780679,1.8015665796344646,1.8093994778067886,1.8381201044386424,1.8381201044386424,3.593994778067885,3.64621409921671,3.6396866840731072,0.003857523202896118,68.46427917480469,0.9959608843537415,0.9682,0.0,2.295630292792339e-05,68.46427917480469,0.9943868004762715,0.9682,0.0,0.9682,0.0,0.8887,0.0,0.0,0.0,0.0,0
21,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.720626631853786,1.7441253263707572,1.7571801566579635,1.8120104438642297,1.825065274151436,1.8263707571801566,3.5326370757180157,3.569190600522193,3.58355091383812,0.00857841968536377,66.92838287353516,0.9967687074829932,0.9708,0.0,0.03258071467280388,66.92838287353516,0.9956200034019391,0.9708,0.0,0.9708,3.337860107421875e-06,0.8719,3.337860107421875e-06,0.0,0.0,0.0,0
22,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7663185378590078,1.793733681462141,1.772845953002611,1.7950391644908616,1.8093994778067886,1.814621409921671,3.5613577023498695,3.6031331592689293,3.587467362924282,6.440281867980957e-05,54.84654235839844,0.9965986394557823,0.9755,0.0,6.130763381406723e-07,54.84654235839844,0.9957050518795714,0.9755,0.0,0.9755,1.1920928955078125e-07,0.887,1.1920928955078125e-07,0.0,0.0,0.0,0
23,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7467362924281984,1.7597911227154046,1.7532637075718016,1.8067885117493472,1.8302872062663185,1.8328981723237598,3.553524804177546,3.5900783289817233,3.5861618798955615,4.172325134277344e-07,67.19277954101562,0.9972789115646259,0.9696,0.0,0.0005237034638412297,67.19277954101562,0.9954924306854908,0.9696,0.0,0.9696,0.002437591552734375,0.8897,0.002437591552734375,0.0,0.0,0.0,0
24,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.737597911227154,1.7506527415143602,1.748041775456919,1.7950391644908616,1.818537859007833,1.8198433420365536,3.5326370757180157,3.569190600522193,3.5678851174934727,0.0009583234786987305,58.136444091796875,0.9968112244897959,0.9753,0.0,3.337860107421875e-06,58.136444091796875,0.9962153427453648,0.9753,0.0,0.9753,7.152557373046875e-07,0.8481,7.152557373046875e-07,0.0,0.0,0.0,0
25,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7258485639686685,1.7610966057441253,1.751958224543081,1.7898172323759791,1.8067885117493472,1.8133159268929504,3.5156657963446474,3.5678851174934727,3.5652741514360313,1.233816146850586e-05,69.22502899169922,0.996641156462585,0.9726,0.0,1.5667507113903412e-06,69.22502899169922,0.99659806089471,0.9726,0.0,0.9726,1.430511474609375e-06,0.8437,1.430511474609375e-06,0.0,0.0,0.0,0
26,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7493472584856398,1.7545691906005223,1.7545691906005223,1.8067885117493472,1.835509138381201,1.8276762402088773,3.5561357702349867,3.5900783289817233,3.5822454308093996,3.159046173095703e-06,61.10396957397461,0.9974489795918368,0.9746,0.0,2.384185791015625e-06,61.10396957397461,0.9968532063276068,0.9746,0.0,0.9746,0.0,0.858,0.0,0.0,0.0,0.0,0
27,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.731070496083551,1.748041775456919,1.7545691906005223,1.7506527415143602,1.7845953002610966,1.7885117493472584,3.4817232375979112,3.5326370757180157,3.5430809399477807,9.417533874511719e-06,63.14649963378906,0.9971088435374149,0.9738,0.0,0.0022664752323180437,63.14649963378906,0.9954073822078585,0.9738,0.0,0.9738,0.0,0.8264,0.0,0.0,0.0,0.0,0
28,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7075718015665797,1.7362924281984333,1.748041775456919,1.7584856396866841,1.787206266318538,1.7806788511749347,3.466057441253264,3.523498694516971,3.528720626631854,0.10231655836105347,58.785091400146484,0.9976190476190476,0.9758,0.0,1.430511474609375e-06,58.785091400146484,0.9959601973124681,0.9758,0.0,0.9758,4.76837158203125e-06,0.8151,4.76837158203125e-06,0.0,0.0,0.0,0
29,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7402088772845954,1.7558746736292428,1.7402088772845954,1.7454308093994777,1.7780678851174934,1.7741514360313315,3.485639686684073,3.533942558746736,3.514360313315927,3.874301910400391e-06,64.2538070678711,0.9970663265306122,0.9747,0.0,2.7247838261246216e-06,64.2538070678711,0.9966405851335262,0.9747,0.0,0.9747,0.0,0.8415,0.0,0.0,0.0,0.0,0
30,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7402088772845954,1.7441253263707572,1.7493472584856398,1.7532637075718016,1.7780678851174934,1.772845953002611,3.493472584856397,3.5221932114882506,3.5221932114882506,0.00024235248565673828,64.35152435302734,0.9983418367346939,0.9753,0.0,0.0,64.35152435302734,0.9971083517605035,0.9753,0.0,0.9753,0.0,0.8325,0.0,0.0,0.0,0.0,0
31,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.712793733681462,1.7193211488250653,1.727154046997389,1.7402088772845954,1.772845953002611,1.776762402088773,3.4530026109660574,3.4921671018276763,3.503916449086162,4.947185516357422e-06,74.35122680664062,0.9977891156462585,0.9719,0.0,0.02736404910683632,74.35122680664062,0.9967256336111584,0.9719,0.0,0.9719,0.0,0.8256,0.0,0.0,0.0,0.0,0
32,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.681462140992167,1.6984334203655354,1.7049608355091384,1.7297650130548303,1.7584856396866841,1.7676240208877285,3.411227154046997,3.4569190600522193,3.4725848563968666,9.5367431640625e-07,75.09255981445312,0.9968962585034014,0.9714,0.0,9.5367431640625e-07,75.09255981445312,0.9951947610137779,0.9714,0.0,0.9714,0.0,0.8089,0.0,0.0,0.0,0.0,0
33,rankdad,0.0001,32,4,5,simpleff,mnist,4,10,1.7258485639686685,1.7323759791122715,1.720626631853786,1.7389033942558747,1.7467362924281984,1.751958224543081,3.464751958224543,3.47911227154047,3.4725848563968666,5.960464477539063e-08,66.8062973022461,0.9981292517006802,0.9755,0.0,1.0831015060830396e-05,66.8062973022461,0.9971934002381357,0.9755,0.0,0.9755,0.0,0.8374,0.0,0.0,0.0,0.0,0
