epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=24, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,4.0,14.0,14.0,14.0,14.0,3.5,14.0,14.0,14.0,13.5,7.5,28.0,28.0,28.0,27.5,1.6820398569107056,10.173466682434082,0.328125,0.3055555555555556,0.0,1.7996137142181396,10.173466682434082,0.125,0.3055555555555556,0.0,0.3055555555555556,1.650101900100708,0.3055555555555556,1.650101900100708,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.5,14.0,14.0,14.0,14.0,9.5,28.0,28.0,28.0,28.0,1.5929930210113525,9.493170738220215,0.4375,0.40555555555555556,0.0,1.6594260931015015,9.493170738220215,0.359375,0.40555555555555556,0.0,0.40555555555555556,1.5516499280929565,0.40555555555555556,1.5516499280929565,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,4.5,14.0,13.0,14.0,14.0,4.5,14.0,14.0,14.0,14.0,9.0,28.0,27.0,28.0,28.0,1.5172368288040161,8.912270545959473,0.53125,0.5611111111111111,0.0,1.5351409912109375,8.912270545959473,0.53125,0.5611111111111111,0.0,0.5611111111111111,1.4643179178237915,0.5611111111111111,1.4643179178237915,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,28.0,1.4513938426971436,8.369298934936523,0.625,0.6611111111111111,0.0,1.4127253293991089,8.369298934936523,0.765625,0.6611111111111111,0.0,0.6611111111111111,1.3812305927276611,0.6611111111111111,1.3812305927276611,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,12.5,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,26.5,28.0,28.0,1.3902466297149658,7.830485820770264,0.671875,0.7111111111111111,0.0,1.2876566648483276,7.830485820770264,0.859375,0.7111111111111111,0.0,0.7111111111111111,1.2939763069152832,0.7111111111111111,1.2939763069152832,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.0,6.5,14.0,14.0,14.0,9.0,20.5,28.0,28.0,28.0,1.3372238874435425,7.303899765014648,0.625,0.7555555555555555,0.0,1.1568692922592163,7.303899765014648,0.90625,0.7555555555555555,0.0,0.7555555555555555,1.2078109979629517,0.7555555555555555,1.2078109979629517,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.5,8.5,14.0,14.0,14.0,9.5,22.5,28.0,28.0,28.0,1.2921481132507324,6.803250789642334,0.640625,0.75,0.0,1.0270642042160034,6.803250789642334,0.90625,0.75,0.0,0.75,1.1252034902572632,0.75,1.1252034902572632,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.5,10.0,14.0,14.0,14.0,9.5,24.0,28.0,28.0,28.0,1.2509047985076904,6.333791732788086,0.65625,0.75,0.0,0.9049335718154907,6.333791732788086,0.9375,0.75,0.0,0.75,1.048335313796997,0.75,1.048335313796997,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.5,14.0,12.5,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.5,28.0,26.5,28.0,28.0,1.2108888626098633,5.897503852844238,0.640625,0.7611111111111111,0.0,0.7950359582901001,5.897503852844238,0.9375,0.7611111111111111,0.0,0.7611111111111111,0.9767352938652039,0.7611111111111111,0.9767352938652039,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,13.5,14.0,14.0,5.0,14.0,14.0,14.0,10.0,10.0,28.0,27.5,28.0,24.0,1.1722359657287598,5.503756523132324,0.65625,0.7555555555555555,0.0,0.7006220817565918,5.503756523132324,0.9375,0.7555555555555555,0.0,0.7555555555555555,0.9119246602058411,0.7555555555555555,0.9119246602058411,0.0,0.0,0.0,0
10,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,28.0,1.1329268217086792,5.150804042816162,0.609375,0.75,0.0,0.6206432580947876,5.150804042816162,0.9375,0.75,0.0,0.75,0.8532651662826538,0.75,0.8532651662826538,0.0,0.0,0.0,0
11,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.5,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,11.5,10.5,28.0,28.0,28.0,25.5,1.0924879312515259,4.835494041442871,0.640625,0.7611111111111111,0.0,0.5538098812103271,4.835494041442871,0.9375,0.7611111111111111,0.0,0.7611111111111111,0.801071286201477,0.7611111111111111,0.801071286201477,0.0,0.0,0.0,0
12,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.5,14.0,13.0,14.0,10.0,10.5,28.0,27.0,28.0,24.0,1.0511401891708374,4.556643962860107,0.65625,0.7722222222222223,0.0,0.4970841407775879,4.556643962860107,0.953125,0.7722222222222223,0.0,0.7722222222222223,0.7545005083084106,0.7722222222222223,0.7545005083084106,0.0,0.0,0.0,0
13,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,13.0,14.0,12.5,10.0,28.0,27.0,28.0,26.5,1.0115244388580322,4.310385227203369,0.6875,0.7555555555555555,0.0,0.4467107951641083,4.310385227203369,0.953125,0.7555555555555555,0.0,0.7555555555555555,0.7131009101867676,0.7555555555555555,0.7131009101867676,0.0,0.0,0.0,0
14,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,12.5,14.0,14.0,10.0,28.0,26.5,28.0,28.0,0.9759085178375244,4.090494155883789,0.671875,0.7555555555555555,0.0,0.40056970715522766,4.090494155883789,0.96875,0.7555555555555555,0.0,0.7555555555555555,0.6754798889160156,0.7555555555555555,0.6754798889160156,0.0,0.0,0.0,0
15,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.5,14.0,14.0,14.0,14.0,10.5,28.0,28.0,28.0,28.0,0.9443470239639282,3.890368938446045,0.65625,0.75,0.0,0.3578287363052368,3.890368938446045,0.96875,0.75,0.0,0.75,0.6401804685592651,0.75,0.6401804685592651,0.0,0.0,0.0,0
16,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,12.0,10.0,28.0,28.0,28.0,26.0,0.9173686504364014,3.7077560424804688,0.671875,0.7611111111111111,0.0,0.31795793771743774,3.7077560424804688,0.96875,0.7611111111111111,0.0,0.7611111111111111,0.6057804226875305,0.7611111111111111,0.6057804226875305,0.0,0.0,0.0,0
17,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.5,14.0,14.0,14.0,10.5,5.0,14.0,14.0,14.0,14.0,10.5,28.0,28.0,28.0,24.5,0.8940218687057495,3.544076919555664,0.6875,0.7722222222222223,0.0,0.28129029273986816,3.544076919555664,0.96875,0.7722222222222223,0.0,0.7722222222222223,0.5740046501159668,0.7722222222222223,0.5740046501159668,0.0,0.0,0.0,0
18,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,10.5,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,24.5,0.8732960820198059,3.398860216140747,0.703125,0.7722222222222223,0.0,0.24781566858291626,3.398860216140747,0.984375,0.7722222222222223,0.0,0.7722222222222223,0.5460789799690247,0.7722222222222223,0.5460789799690247,0.0,0.0,0.0,0
19,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,10.0,5.0,14.0,14.0,14.0,13.5,10.0,28.0,28.0,28.0,23.5,0.8533065915107727,3.274003505706787,0.703125,0.7777777777777778,0.0,0.2179294228553772,3.274003505706787,1.0,0.7777777777777778,0.0,0.7777777777777778,0.5230721235275269,0.7777777777777778,0.5230721235275269,0.0,0.0,0.0,0
20,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,11.5,6.0,13.0,14.0,14.0,14.0,11.0,27.0,28.0,28.0,25.5,0.8327516317367554,3.1667122840881348,0.71875,0.7777777777777778,0.0,0.1917800009250641,3.1667122840881348,1.0,0.7777777777777778,0.0,0.7777777777777778,0.5036031007766724,0.7777777777777778,0.5036031007766724,0.0,0.0,0.0,0
