epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.36618462204933167,181.40003967285156,0.8348518392370572,0.8848,0.0,0.18861077725887299,181.40003967285156,0.7736660562960439,0.8848,0.0,0.8848,0.7068318128585815,0.8593,0.7068318128585815,0.0,0.0,0.0,0
1,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.4775645434856415,137.64564514160156,0.9218324250681199,0.898,0.0,0.09762831032276154,137.64564514160156,0.8872801601158284,0.898,0.0,0.898,0.47082769870758057,0.8803,0.47082769870758057,0.0,0.0,0.0,0
2,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.1957194060087204,112.76627349853516,0.942566416893733,0.9159,0.0,0.16972464323043823,112.76627349853516,0.9163224460247839,0.9159,0.0,0.9159,0.301782488822937,0.9013,0.301782488822937,0.0,0.0,0.0,0
3,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.015428736805915833,87.30307006835938,0.9564884196185286,0.9307,0.0,0.06869881600141525,87.30307006835938,0.9354852446450623,0.9307,0.0,0.9307,0.1385475993156433,0.9175,0.1385475993156433,0.0,0.0,0.0,0
4,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.03819479048252106,75.0405502319336,0.9665786784741145,0.9388,0.0,0.0952368825674057,75.0405502319336,0.9459183238938806,0.9388,0.0,0.9388,0.03682076930999756,0.9213,0.03682076930999756,0.0,0.0,0.0,0
5,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.03658170998096466,70.69766235351562,0.9719431198910081,0.9451,0.0,0.00625267717987299,70.69766235351562,0.9576289230507176,0.9451,0.0,0.9451,0.024523615837097168,0.9294,0.024523615837097168,0.0,0.0,0.0,0
6,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.036188334226608276,68.5142593383789,0.9767540871934605,0.947,0.0,0.005084073171019554,68.5142593383789,0.964357194566282,0.947,0.0,0.947,0.0023137927055358887,0.9222,0.0023137927055358887,0.0,0.0,0.0,0
7,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.012748390436172485,61.504478454589844,0.9789679836512262,0.956,0.0,0.006144417449831963,61.504478454589844,0.970531874121705,0.956,0.0,0.956,0.0016632676124572754,0.9254,0.0016632676124572754,0.0,0.0,0.0,0
8,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.1435544788837433,57.037559509277344,0.9825868528610354,0.9593,0.0,0.004366486333310604,57.037559509277344,0.9744070178426947,0.9593,0.0,0.9593,0.004073798656463623,0.9295,0.004073798656463623,0.0,0.0,0.0,0
9,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.0017490983009338379,56.33506774902344,0.9857373978201635,0.9613,0.0,0.005327931139618158,56.33506774902344,0.9798151854533066,0.9613,0.0,0.9613,0.0057639479637146,0.9286,0.0057639479637146,0.0,0.0,0.0,0
10,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.0011991262435913086,53.31254577636719,0.9880790190735694,0.9614,0.0,0.024159254506230354,53.31254577636719,0.9825831452540136,0.9614,0.0,0.9614,0.0033025741577148438,0.9081,0.0033025741577148438,0.0,0.0,0.0,0
11,rankdad,0.0001,32,3,5,simpleff,mnist,3,10,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,0.9569752281616688,1.9139504563233376,1.9139504563233376,1.9139504563233376,0.000804603099822998,50.645774841308594,0.9892285422343324,0.9641,0.0,0.009920261800289154,50.645774841308594,0.9839032491589661,0.9641,0.0,0.9641,0.00021338462829589844,0.9202,0.00021338462829589844,0.0,0.0,0.0,0
