epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,3.068062827225131,3.350785340314136,3.3782722513089007,3.4214659685863875,3.884816753926702,3.945026178010471,6.489528795811518,7.2356020942408374,7.3232984293193715,7.981061935424805e-05,57.41371536254883,0.9926645183175034,0.9695,0.0,0.02087337337434292,57.41371536254883,0.9907525239670824,0.9695,0.0,0.9695,3.838539123535156e-05,0.8872,3.838539123535156e-05,0.0,0.0,0.0,0
11,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,3.068062827225131,3.384816753926702,3.392670157068063,3.4895287958115184,3.9646596858638743,4.00261780104712,6.557591623036649,7.349476439790576,7.395287958115183,0.031216919422149658,65.5762939453125,0.994572591587517,0.9674,0.0,3.467906708465307e-07,65.5762939453125,0.993382540086536,0.9674,0.0,0.9674,3.814697265625e-06,0.8787,3.814697265625e-06,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.9280104712041886,3.269633507853403,3.270942408376963,3.281413612565445,3.6924083769633507,3.7526178010471205,6.209424083769633,6.962041884816754,7.023560209424084,0.0007083117961883545,67.83029174804688,0.992876526458616,0.9662,0.0,3.129785545752384e-05,67.83029174804688,0.9907525239670824,0.9662,0.0,0.9662,0.00038552284240722656,0.8503,0.00038552284240722656,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.8900523560209423,3.1727748691099475,3.1662303664921465,3.1727748691099475,3.581151832460733,3.6531413612565444,6.06282722513089,6.7539267015706805,6.819371727748691,0.002948194742202759,60.626739501953125,0.9947421981004071,0.9689,0.0,0.0005913647473789752,60.626739501953125,0.9932552812420463,0.9689,0.0,0.9689,2.2649765014648438e-06,0.8849,2.2649765014648438e-06,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.700261780104712,2.926701570680628,2.9960732984293195,3.170157068062827,3.586387434554974,3.569371727748691,5.87041884816754,6.513089005235602,6.56544502617801,2.580881118774414e-05,65.70117950439453,0.9951238127544098,0.9702,0.0,0.0002474351495038718,65.70117950439453,0.9946975481462629,0.9702,0.0,0.9702,6.67572021484375e-06,0.8479,6.67572021484375e-06,0.0,0.0,0.0,0
15,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.676701570680628,2.892670157068063,2.913612565445026,3.0510471204188483,3.4646596858638743,3.4607329842931938,5.727748691099476,6.357329842931938,6.37434554973822,4.291534423828125e-05,64.54419708251953,0.9951238127544098,0.9686,0.0,0.04691002517938614,64.54419708251953,0.9927038262492577,0.9686,0.0,0.9686,2.384185791015625e-07,0.8136,2.384185791015625e-07,0.0,0.0,0.0,0
16,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.8206806282722514,3.087696335078534,3.095549738219895,3.0431937172774868,3.386125654450262,3.386125654450262,5.863874345549738,6.473821989528796,6.481675392670157,1.3887882232666016e-05,55.74669647216797,0.9961838534599728,0.9751,0.0,1.4738602658326272e-06,55.74669647216797,0.9935946381606855,0.9751,0.0,0.9751,0.002645134925842285,0.8575,0.002645134925842285,0.0,0.0,0.0,0
17,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.7133507853403143,2.980366492146597,3.005235602094241,3.0575916230366493,3.4594240837696337,3.494764397905759,5.770942408376963,6.439790575916231,6.5,0.00042307376861572266,58.20551681518555,0.9963110583446404,0.9722,0.0,7.802789809829846e-07,58.20551681518555,0.9941885127683041,0.9722,0.0,0.9722,0.0,0.8155,0.0,0.0,0.0,0.0,0
18,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.6256544502617802,2.8769633507853403,2.8599476439790577,3.00130890052356,3.3965968586387434,3.420157068062827,5.62696335078534,6.273560209424084,6.280104712041885,0.006201058626174927,57.99545669555664,0.995547829036635,0.9726,0.0,0.00032832406577654183,57.99545669555664,0.994230932383134,0.9726,0.0,0.9726,0.0,0.7871,0.0,0.0,0.0,0.0,0
19,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.56282722513089,2.8075916230366493,2.8154450261780104,3.0431937172774868,3.400523560209424,3.4096858638743455,5.606020942408377,6.208115183246074,6.225130890052356,2.3365020751953125e-05,66.22197723388672,0.9957174355495251,0.971,0.0,0.0009032162488438189,66.22197723388672,0.9953762619835412,0.971,0.0,0.971,1.71661376953125e-05,0.7811,1.71661376953125e-05,0.0,0.0,0.0,0
20,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.662303664921466,2.924083769633508,2.9607329842931938,3.0523560209424083,3.3730366492146597,3.392670157068063,5.714659685863874,6.297120418848167,6.353403141361256,0.003989100456237793,48.073997497558594,0.997498303934871,0.9755,0.0,0.0001337744906777516,48.073997497558594,0.9963943327394588,0.9755,0.0,0.9755,9.5367431640625e-07,0.8173,9.5367431640625e-07,0.0,0.0,0.0,0
21,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.7081151832460733,3.0301047120418847,3.0405759162303663,2.9607329842931938,3.2971204188481678,3.3023560209424083,5.6688481675392675,6.327225130890052,6.342931937172775,2.384185791015625e-07,64.46070861816406,0.9970742876526458,0.9728,0.0,1.8813392671290785e-05,64.46070861816406,0.9958852973615,0.9728,0.0,0.9728,0.0,0.7644,0.0,0.0,0.0,0.0,0
22,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.5981675392670156,2.816753926701571,2.845549738219895,2.764397905759162,3.162303664921466,3.1727748691099475,5.362565445026178,5.979057591623037,6.018324607329843,0.0006178021430969238,57.58495330810547,0.9957174355495251,0.9739,0.0,3.467906708465307e-07,57.58495330810547,0.994230932383134,0.9739,0.0,0.9739,2.384185791015625e-07,0.7518,2.384185791015625e-07,0.0,0.0,0.0,0
23,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.568062827225131,2.7866492146596857,2.7853403141361257,2.829842931937173,3.107329842931937,3.167539267015707,5.397905759162303,5.893979057591623,5.952879581151833,1.0728836059570312e-06,64.65628051757812,0.9966926729986432,0.9745,0.0,2.0807440250791842e-06,64.65628051757812,0.9956307796725206,0.9745,0.0,0.9745,0.0,0.7539,0.0,0.0,0.0,0.0,0
24,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.531413612565445,2.7460732984293195,2.7028795811518322,2.8612565445026177,3.168848167539267,3.162303664921466,5.392670157068062,5.914921465968586,5.865183246073299,0.006729781627655029,64.22967529296875,0.9973710990502035,0.9735,0.0,2.6009300313489803e-07,64.22967529296875,0.9958004581318401,0.9735,0.0,0.9735,0.0,0.7875,0.0,0.0,0.0,0.0,0
25,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.4607329842931938,2.676701570680628,2.683246073298429,2.886125654450262,3.18979057591623,3.2107329842931938,5.346858638743456,5.866492146596858,5.893979057591623,1.7702579498291016e-05,63.22433853149414,0.997498303934871,0.9752,0.0,0.00020486657740548253,63.22433853149414,0.9963943327394588,0.9752,0.0,0.9752,2.384185791015625e-07,0.8047,2.384185791015625e-07,0.0,0.0,0.0,0
26,rankdad,0.0001,32,2,5,simpleff,mnist,8,10,2.31020942408377,2.472513089005236,2.488219895287958,2.6531413612565444,2.9083769633507854,2.8952879581151834,4.963350785340314,5.380890052356021,5.383507853403142,1.7881393432617188e-07,74.81040954589844,0.996268656716418,0.9741,0.0,0.0,74.81040954589844,0.995036905064902,0.9741,0.0,0.9741,2.8371810913085938e-05,0.8243,2.8371810913085938e-05,0.0,0.0,0.0,0
