epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
11,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.8403141361256545,1.8638743455497382,1.862565445026178,1.8926701570680629,1.8965968586387434,1.9005235602094241,3.7329842931937174,3.7604712041884816,3.763089005235602,0.16382944583892822,53.68619155883789,0.9926221166892809,0.9704,0.0,0.0012517408467829227,53.68619155883789,0.9899041316704844,0.9704,0.0,0.9704,1.4424324035644531e-05,0.9063,1.4424324035644531e-05,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.8115183246073299,1.8298429319371727,1.8363874345549738,1.8848167539267016,1.8913612565445026,1.9005235602094241,3.696335078534031,3.7212041884816753,3.736910994764398,5.060434341430664e-05,54.47986602783203,0.994657394843962,0.9713,0.0,0.0007206309819594026,54.47986602783203,0.993382540086536,0.9713,0.0,0.9713,2.765655517578125e-05,0.9129,2.765655517578125e-05,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.8219895287958114,1.8429319371727748,1.8219895287958114,1.8651832460732984,1.8795811518324608,1.882198952879581,3.68717277486911,3.722513089005236,3.7041884816753927,2.7418136596679688e-06,60.43842315673828,0.9956750339213026,0.9664,0.0,0.0001770366361597553,60.43842315673828,0.9940188343089845,0.9664,0.0,0.9664,0.00041961669921875,0.9035,0.00041961669921875,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.8232984293193717,1.831151832460733,1.837696335078534,1.8573298429319371,1.8861256544502618,1.8861256544502618,3.680628272251309,3.717277486910995,3.723821989528796,9.000301361083984e-06,52.078792572021484,0.9943605834464043,0.9733,0.0,0.0007591681205667555,52.078792572021484,0.9910918808857215,0.9733,0.0,0.9733,4.506111145019531e-05,0.9008,4.506111145019531e-05,0.0,0.0,0.0,0
15,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.8272251308900525,1.8403141361256545,1.8390052356020943,1.8586387434554974,1.8704188481675392,1.87434554973822,3.6858638743455496,3.7107329842931938,3.7133507853403143,0.00365331768989563,62.32114791870117,0.9959294436906377,0.9695,0.0,5.1151623665646184e-06,62.32114791870117,0.9943581912276237,0.9695,0.0,0.9695,1.5497207641601562e-06,0.8524,1.5497207641601562e-06,0.0,0.0,0.0,0
16,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.781413612565445,1.799738219895288,1.801047120418848,1.8547120418848169,1.8638743455497382,1.8599476439790577,3.636125654450262,3.663612565445026,3.660994764397906,4.351139068603516e-06,57.60889434814453,0.9958870420624152,0.9724,0.0,0.00033031811472028494,57.60889434814453,0.9940612539238144,0.9724,0.0,0.9724,1.1920928955078125e-07,0.8967,1.1920928955078125e-07,0.0,0.0,0.0,0
17,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7892670157068062,1.799738219895288,1.8193717277486912,1.8547120418848169,1.867801047120419,1.8651832460732984,3.643979057591623,3.667539267015707,3.6845549738219896,0.0022687911987304688,55.99018096923828,0.9960990502035278,0.9737,0.0,0.20386193692684174,55.99018096923828,0.995036905064902,0.9737,0.0,0.9737,8.344650268554688e-05,0.859,8.344650268554688e-05,0.0,0.0,0.0,0
18,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7696335078534031,1.7827225130890052,1.7840314136125655,1.8206806282722514,1.8494764397905759,1.8520942408376964,3.5903141361256545,3.6321989528795813,3.636125654450262,0.051207154989242554,62.82365798950195,0.9955902306648575,0.9696,0.0,6.068836455597193e-07,62.82365798950195,0.9942733519979639,0.9696,0.0,0.9696,9.5367431640625e-07,0.8361,9.5367431640625e-07,0.0,0.0,0.0,0
19,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7918848167539267,1.8219895287958114,1.824607329842932,1.8193717277486912,1.8390052356020943,1.844240837696335,3.6112565445026177,3.660994764397906,3.668848167539267,4.1961669921875e-05,66.99420928955078,0.9963958616010855,0.9697,0.0,3.0344183414854342e-06,66.99420928955078,0.9947399677610927,0.9697,0.0,0.9697,9.5367431640625e-07,0.8012,9.5367431640625e-07,0.0,0.0,0.0,0
20,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7643979057591623,1.7840314136125655,1.7774869109947644,1.8272251308900525,1.8468586387434556,1.8416230366492146,3.5916230366492146,3.630890052356021,3.619109947643979,1.9669532775878906e-06,61.42271041870117,0.9970742876526458,0.9734,0.0,2.6009300313489803e-07,61.42271041870117,0.9959701365911597,0.9734,0.0,0.9734,2.1457672119140625e-06,0.8373,2.1457672119140625e-06,0.0,0.0,0.0,0
21,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7683246073298429,1.781413612565445,1.7774869109947644,1.8337696335078535,1.8586387434554974,1.8534031413612566,3.602094240837696,3.6400523560209423,3.630890052356021,0.0,60.34212112426758,0.9955054274084125,0.9717,0.0,1.7339533542326535e-07,60.34212112426758,0.9940612539238144,0.9717,0.0,0.9717,2.1219253540039062e-05,0.8363,2.1219253540039062e-05,0.0,0.0,0.0,0
22,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.706806282722513,1.7277486910994764,1.7395287958115184,1.824607329842932,1.844240837696335,1.8285340314136125,3.531413612565445,3.5719895287958114,3.568062827225131,8.106231689453125e-06,60.49924850463867,0.9968198778833107,0.9717,0.0,7.802789809829846e-07,60.49924850463867,0.9958004581318401,0.9717,0.0,0.9717,7.152557373046875e-07,0.7845,7.152557373046875e-07,0.0,0.0,0.0,0
23,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7657068062827226,1.7722513089005236,1.7657068062827226,1.7918848167539267,1.8193717277486912,1.8285340314136125,3.5575916230366493,3.5916230366492146,3.594240837696335,2.8014183044433594e-05,63.95988464355469,0.9969894843962008,0.9735,0.0,7.724761962890625e-05,63.95988464355469,0.9951217442945618,0.9735,0.0,0.9735,0.0,0.8129,0.0,0.0,0.0,0.0,0
24,rankdad,0.0001,32,2,5,simpleff,mnist,4,10,1.7290575916230366,1.7643979057591623,1.7578534031413613,1.7984293193717278,1.8036649214659686,1.8023560209424083,3.527486910994764,3.568062827225131,3.56020942408377,0.0,62.18059158325195,0.9966926729986432,0.9745,0.0,4.334883385581634e-07,62.18059158325195,0.9963094935097989,0.9745,0.0,0.9745,3.5762786865234375e-07,0.8769,3.5762786865234375e-07,0.0,0.0,0.0,0
