epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.930781602859497,5.801019668579102,0.1596244131455399,0.2138728323699422,0.0,0.2138728323699422,1.9328504800796509,0.2138728323699422,1.9328504800796509,0.0,0.0,0.0,0
1,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.8946603536605835,5.755273818969727,0.29107981220657275,0.15606936416184972,0.0,0.15606936416184972,1.9166632890701294,0.15606936416184972,1.9166632890701294,0.0,0.0,0.0,0
2,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.8531042337417603,5.694855690002441,0.28169014084507044,0.2138728323699422,0.0,0.2138728323699422,1.8957388401031494,0.2138728323699422,1.8957388401031494,0.0,0.0,0.0,0
3,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.8036013841629028,5.614969253540039,0.3004694835680751,0.24277456647398843,0.0,0.24277456647398843,1.8702629804611206,0.24277456647398843,1.8702629804611206,0.0,0.0,0.0,0
4,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.746023416519165,5.50185489654541,0.3380281690140845,0.2543352601156069,0.0,0.2543352601156069,1.8344569206237793,0.2543352601156069,1.8344569206237793,0.0,0.0,0.0,0
5,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.6733328104019165,5.3302998542785645,0.3615023474178404,0.2658959537572254,0.0,0.2658959537572254,1.7805553674697876,0.2658959537572254,1.7805553674697876,0.0,0.0,0.0,0
6,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.5863755941390991,5.090813636779785,0.39436619718309857,0.2832369942196532,0.0,0.2832369942196532,1.7047849893569946,0.2832369942196532,1.7047849893569946,0.0,0.0,0.0,0
7,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.4917287826538086,4.799067497253418,0.431924882629108,0.3063583815028902,0.0,0.3063583815028902,1.61094331741333,0.3063583815028902,1.61094331741333,0.0,0.0,0.0,0
8,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.3958656787872314,4.507878303527832,0.47417840375586856,0.3236994219653179,0.0,0.3236994219653179,1.5192255973815918,0.3236994219653179,1.5192255973815918,0.0,0.0,0.0,0
9,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.3122122287750244,4.23256778717041,0.49295774647887325,0.3872832369942196,0.0,0.3872832369942196,1.435686707496643,0.3872832369942196,1.435686707496643,0.0,0.0,0.0,0
10,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.2476296424865723,3.986546516418457,0.5164319248826291,0.3988439306358382,0.0,0.3988439306358382,1.3624495267868042,0.3988439306358382,1.3624495267868042,0.0,0.0,0.0,0
11,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.2008057832717896,3.776791572570801,0.5305164319248826,0.4161849710982659,0.0,0.4161849710982659,1.299052119255066,0.4161849710982659,1.299052119255066,0.0,0.0,0.0,0
12,pooled,0.0001,64,1,5,gru,tapnet-PEMS-SF,8,10,1.1587426662445068,3.606496810913086,0.5492957746478874,0.4508670520231214,0.0,0.4508670520231214,1.2455830574035645,0.4508670520231214,1.2455830574035645,0.0,0.0,0.0,0
