epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=512, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=2, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=512, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=2, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=512, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=2, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8041237113402062,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7525773195876289,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.556701030927835,1.0542194843292236,133.4581756591797,0.6059782608695652,0.7384219554030875,0.0,0.8809267282485962,133.4581756591797,0.6043880699348646,0.7384219554030875,0.0,0.7384219554030875,1.2400511503219604,0.7384219554030875,1.2400511503219604,0.0,0.0,0.0,0
1,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7835051546391754,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7628865979381443,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.5463917525773194,0.5400682091712952,88.08043670654297,0.813858695652174,0.7790165809033733,0.0,0.3383437693119049,88.08043670654297,0.7819677751114158,0.7790165809033733,0.0,0.7790165809033733,0.7747594714164734,0.7790165809033733,0.7747594714164734,0.0,0.0,0.0,0
2,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7216494845360826,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7938144329896908,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.515463917525773,0.3820260763168335,71.27692413330078,0.8610733695652174,0.8044596912521441,0.0,0.2390221655368805,71.27692413330078,0.814535481659239,0.8044596912521441,0.0,0.8044596912521441,0.5691378712654114,0.8044596912521441,0.5691378712654114,0.0,0.0,0.0,0
3,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7731958762886597,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8350515463917525,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.6082474226804124,0.32142114639282227,61.6775016784668,0.8909646739130435,0.824757004002287,0.0,0.20607690513134003,61.6775016784668,0.8450462804250942,0.824757004002287,0.0,0.824757004002287,0.4492296278476715,0.824757004002287,0.4492296278476715,0.0,0.0,0.0,0
4,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8041237113402062,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7835051546391754,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.5876288659793816,0.28139567375183105,55.05805587768555,0.9042119565217391,0.8470554602630075,0.0,0.16883058845996857,55.05805587768555,0.874871443263627,0.8470554602630075,0.0,0.8470554602630075,0.38321492075920105,0.8470554602630075,0.38321492075920105,0.0,0.0,0.0,0
5,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7938144329896908,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7525773195876289,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.5463917525773194,0.25441157817840576,50.32902908325195,0.9147418478260869,0.8627787307032591,0.0,0.1383371353149414,50.32902908325195,0.8944120671923209,0.8627787307032591,0.0,0.8627787307032591,0.34861838817596436,0.8627787307032591,0.34861838817596436,0.0,0.0,0.0,0
6,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8350515463917525,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8144329896907216,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.649484536082474,0.23621785640716553,46.95364761352539,0.9259510869565217,0.875071469411092,0.0,0.11119985580444336,46.95364761352539,0.9122386013027083,0.875071469411092,0.0,0.875071469411092,0.331429660320282,0.875071469411092,0.331429660320282,0.0,0.0,0.0,0
7,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8041237113402062,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8041237113402062,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.6082474226804124,0.21754278242588043,44.48993682861328,0.931046195652174,0.8856489422527158,0.0,0.09112606197595596,44.48993682861328,0.9218375042852246,0.8856489422527158,0.0,0.8856489422527158,0.3197718560695648,0.8856489422527158,0.3197718560695648,0.0,0.0,0.0,0
8,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7216494845360826,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.731958762886598,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.4536082474226806,0.19791607558727264,42.63507843017578,0.9358016304347826,0.8959405374499714,0.0,0.07935638725757599,42.63507843017578,0.932807679122386,0.8959405374499714,0.0,0.8959405374499714,0.3048098087310791,0.8959405374499714,0.3048098087310791,0.0,0.0,0.0,0
9,rankdad,0.0001,32,4,5,gru,tapnet-PenDigits,4,10,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.7938144329896908,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8969072164948453,1.8144329896907216,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.7938144329896906,3.6082474226804124,0.1812237948179245,41.26188659667969,0.9446331521739131,0.9002287021154946,0.0,0.06889190524816513,41.26188659667969,0.9372643126499829,0.9002287021154946,0.0,0.9002287021154946,0.2919887602329254,0.9002287021154946,0.2919887602329254,0.0,0.0,0.0,0
