epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=13, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.268292682926829,22.878048780487806,24.097560975609756,28.182926829268293,13.195121951219512,8.341463414634147,23.475609756097562,23.817073170731707,27.878048780487806,13.414634146341463,16.609756097560975,46.353658536585364,47.91463414634146,56.0609756097561,26.609756097560975,0.3522701561450958,21.494796752929688,0.7774390243902439,0.9477035015916325,0.0,0.4500424861907959,21.494796752929688,0.7667682926829268,0.9477035015916325,0.0,0.9477035015916325,0.18708963692188263,0.9477035015916325,0.18708963692188263,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.78048780487805,16.5,18.865853658536587,27.475609756097562,13.109756097560975,8.878048780487806,17.097560975609756,19.26829268292683,27.926829268292682,13.292682926829269,17.658536585365855,33.59756097560975,38.13414634146341,55.40243902439025,26.402439024390244,0.17181652784347534,10.661192893981934,0.942454268292683,0.969531605275125,0.0,0.1616794317960739,10.661192893981934,0.9451219512195121,0.969531605275125,0.0,0.969531605275125,0.049533989280462265,0.969531605275125,0.049533989280462265,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.792682926829269,14.707317073170731,16.024390243902438,27.317073170731707,13.0,8.902439024390244,16.195121951219512,18.26829268292683,27.48780487804878,13.170731707317072,17.695121951219512,30.902439024390244,34.292682926829265,54.80487804878049,26.170731707317074,0.1023547500371933,7.537853240966797,0.9660823170731707,0.9763528876762164,0.0,0.08215242624282837,7.537853240966797,0.9752286585365854,0.9763528876762164,0.0,0.9763528876762164,0.02051585726439953,0.9763528876762164,0.02051585726439953,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.463414634146341,14.170731707317072,15.560975609756097,26.524390243902438,13.134146341463415,8.621951219512194,14.71951219512195,16.841463414634145,26.853658536585368,13.231707317073171,17.085365853658537,28.890243902439025,32.40243902439025,53.3780487804878,26.365853658536587,0.06975865364074707,6.0064005851745605,0.9817073170731707,0.9813551614370168,0.0,0.04993263632059097,6.0064005851745605,0.9858993902439024,0.9813551614370168,0.0,0.9813551614370168,0.010928278788924217,0.9813551614370168,0.010928278788924217,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.621951219512194,13.841463414634147,15.292682926829269,27.024390243902438,13.024390243902438,8.5,14.536585365853659,16.073170731707318,26.75609756097561,13.195121951219512,17.121951219512194,28.378048780487806,31.365853658536587,53.78048780487805,26.21951219512195,0.04876105487346649,5.195965766906738,0.9900914634146342,0.9813551614370168,0.0,0.03569290041923523,5.195965766906738,0.9908536585365854,0.9813551614370168,0.0,0.9813551614370168,0.006562626920640469,0.9813551614370168,0.006562626920640469,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.426829268292684,13.646341463414634,14.707317073170731,26.451219512195124,12.939024390243903,8.329268292682928,13.621951219512194,15.414634146341463,26.463414634146343,13.158536585365853,16.75609756097561,27.26829268292683,30.121951219512194,52.91463414634146,26.097560975609756,0.03509648144245148,4.751456260681152,0.9927591463414634,0.9822646657571623,0.0,0.029053881764411926,4.751456260681152,0.993140243902439,0.9822646657571623,0.0,0.9822646657571623,0.004369030706584454,0.9822646657571623,0.004369030706584454,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.426829268292684,13.0,13.731707317073171,26.341463414634145,12.987804878048781,8.292682926829269,13.146341463414634,15.0,26.79268292682927,13.146341463414634,16.71951219512195,26.146341463414632,28.73170731707317,53.13414634146341,26.134146341463413,0.026103809475898743,4.5578932762146,0.9935213414634146,0.9822646657571623,0.0,0.025047704577445984,4.5578932762146,0.9946646341463414,0.9822646657571623,0.0,0.9822646657571623,0.0031035880092531443,0.9822646657571623,0.0031035880092531443,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.097560975609756,12.695121951219512,13.682926829268293,25.890243902439025,13.085365853658537,8.109756097560975,12.792682926829269,14.560975609756097,26.78048780487805,13.060975609756097,16.20731707317073,25.48780487804878,28.24390243902439,52.670731707317074,26.146341463414632,0.020818933844566345,4.493680477142334,0.995045731707317,0.9818099135970896,0.0,0.022825375199317932,4.493680477142334,0.9973323170731707,0.9818099135970896,0.0,0.9818099135970896,0.0021339913364499807,0.9818099135970896,0.0021339913364499807,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.182926829268293,12.390243902439025,13.658536585365853,26.524390243902438,13.28048780487805,7.975609756097561,12.682926829268293,14.268292682926829,26.0609756097561,13.268292682926829,16.158536585365855,25.073170731707318,27.926829268292682,52.58536585365854,26.548780487804876,0.017112836241722107,4.453502178192139,0.9958079268292683,0.9818099135970896,0.0,0.020886138081550598,4.453502178192139,0.9992378048780488,0.9818099135970896,0.0,0.9818099135970896,0.0014676633290946484,0.9818099135970896,0.0014676633290946484,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,32,10,8.024390243902438,11.951219512195122,13.804878048780488,26.890243902439025,13.0,7.939024390243903,11.5,13.853658536585366,26.926829268292682,13.121951219512194,15.963414634146341,23.451219512195124,27.658536585365855,53.81707317073171,26.121951219512194,0.014462634921073914,4.407802581787109,0.9980945121951219,0.9813551614370168,0.0,0.01792803406715393,4.407802581787109,0.9992378048780488,0.9813551614370168,0.0,0.9813551614370168,0.0010433197021484375,0.9813551614370168,0.0010433197021484375,0.0,0.0,0.0,0
