epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,30.0,29.0,29.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,60.0,59.0,59.0,6.0,1.2405719757080078,6.395456314086914,0.4375,0.42028985507246375,0.0,1.5352985858917236,6.395456314086914,0.15625,0.42028985507246375,0.0,0.42028985507246375,1.368809700012207,0.42028985507246375,1.368809700012207,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,25.0,29.0,27.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,55.0,59.0,57.0,6.0,1.1153504848480225,5.831475734710693,0.59375,0.5797101449275363,0.0,1.2082469463348389,5.831475734710693,0.34375,0.5797101449275363,0.0,0.5797101449275363,1.13714599609375,0.5797101449275363,1.13714599609375,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,27.0,27.0,22.0,3.0,3.0,30.0,30.0,18.0,3.0,6.0,57.0,57.0,40.0,6.0,1.020764946937561,5.386447429656982,0.65625,0.5869565217391305,0.0,0.9593530297279358,5.386447429656982,0.90625,0.5869565217391305,0.0,0.5869565217391305,0.9492977857589722,0.5869565217391305,0.9492977857589722,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,23.0,26.0,30.0,3.0,3.0,30.0,30.0,30.0,4.0,6.0,53.0,56.0,60.0,7.0,0.9371191263198853,5.018091201782227,0.65625,0.6521739130434783,0.0,0.7696863412857056,5.018091201782227,1.0,0.6521739130434783,0.0,0.6521739130434783,0.7997162938117981,0.6521739130434783,0.7997162938117981,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,21.0,25.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,51.0,55.0,60.0,6.0,0.8607568144798279,4.70018196105957,0.65625,0.6666666666666666,0.0,0.625555157661438,4.70018196105957,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6801077127456665,0.6666666666666666,0.6801077127456665,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,4.0,17.0,22.0,30.0,3.0,3.0,28.0,30.0,30.0,3.0,7.0,45.0,52.0,60.0,6.0,0.7873638868331909,4.43582010269165,0.8125,0.6884057971014492,0.0,0.5155303478240967,4.43582010269165,1.0,0.6884057971014492,0.0,0.6884057971014492,0.5922117233276367,0.6884057971014492,0.5922117233276367,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,4.0,15.0,15.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,7.0,45.0,45.0,60.0,6.0,0.7110653519630432,4.212948322296143,0.875,0.7101449275362319,0.0,0.43600934743881226,4.212948322296143,1.0,0.7101449275362319,0.0,0.7101449275362319,0.5235070586204529,0.7101449275362319,0.5235070586204529,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,22.0,22.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,52.0,52.0,60.0,6.0,0.6369758248329163,4.025023460388184,0.875,0.7101449275362319,0.0,0.37519609928131104,4.025023460388184,1.0,0.7101449275362319,0.0,0.7101449275362319,0.4690883159637451,0.7101449275362319,0.4690883159637451,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,26.0,18.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,56.0,48.0,60.0,6.0,0.5689395070075989,3.867630958557129,0.9375,0.7101449275362319,0.0,0.32596731185913086,3.867630958557129,1.0,0.7101449275362319,0.0,0.7101449275362319,0.4237903654575348,0.7101449275362319,0.4237903654575348,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,gru,tapnet-Epilepsy,32,10,3.0,27.0,23.0,30.0,3.0,3.0,30.0,26.0,30.0,4.0,6.0,57.0,49.0,60.0,7.0,0.5077306032180786,3.7321767807006836,0.9375,0.7028985507246377,0.0,0.2855333387851715,3.7321767807006836,1.0,0.7028985507246377,0.0,0.7028985507246377,0.38398846983909607,0.7028985507246377,0.38398846983909607,0.0,0.0,0.0,0
