epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,1.4931567907333374,33.68519973754883,0.484375,0.7249303621169917,0.0,0.7249303621169917,0.3197785019874573,0.7249303621169917,0.3197785019874573,0.0,0.0,0.0,0
1,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.6669745445251465,15.681063652038574,0.8042279411764706,0.8586350974930362,0.0,0.8586350974930362,0.08433395624160767,0.8586350974930362,0.08433395624160767,0.0,0.0,0.0,0
2,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.36834391951560974,9.559795379638672,0.8860294117647058,0.9052924791086351,0.0,0.9052924791086351,0.04215245693922043,0.9052924791086351,0.04215245693922043,0.0,0.0,0.0,0
3,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.24935510754585266,6.912616729736328,0.9273897058823529,0.9303621169916435,0.0,0.9303621169916435,0.021248629316687584,0.9303621169916435,0.021248629316687584,0.0,0.0,0.0,0
4,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.17858386039733887,5.455840110778809,0.9558823529411765,0.9484679665738162,0.0,0.9484679665738162,0.014624510891735554,0.9484679665738162,0.014624510891735554,0.0,0.0,0.0,0
5,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.13247272372245789,4.552689552307129,0.9669117647058824,0.9596100278551533,0.0,0.9596100278551533,0.011655569076538086,0.9596100278551533,0.011655569076538086,0.0,0.0,0.0,0
6,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.10142984241247177,3.9448118209838867,0.9724264705882353,0.9651810584958217,0.0,0.9651810584958217,0.009070669300854206,0.9651810584958217,0.009070669300854206,0.0,0.0,0.0,0
7,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.08053860068321228,3.5110418796539307,0.9806985294117647,0.9665738161559888,0.0,0.9665738161559888,0.007160271983593702,0.9665738161559888,0.007160271983593702,0.0,0.0,0.0,0
8,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.0659174993634224,3.191046714782715,0.9852941176470589,0.9714484679665738,0.0,0.9714484679665738,0.00578052643686533,0.9714484679665738,0.00578052643686533,0.0,0.0,0.0,0
9,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.05443596839904785,2.9516661167144775,0.9898897058823529,0.9721448467966574,0.0,0.9721448467966574,0.004707199987024069,0.9721448467966574,0.004707199987024069,0.0,0.0,0.0,0
10,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.045225441455841064,2.767083168029785,0.9926470588235294,0.9728412256267409,0.0,0.9728412256267409,0.00396573543548584,0.9728412256267409,0.00396573543548584,0.0,0.0,0.0,0
11,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.037926726043224335,2.6202642917633057,0.9963235294117647,0.9728412256267409,0.0,0.9728412256267409,0.0033669641707092524,0.9728412256267409,0.0033669641707092524,0.0,0.0,0.0,0
12,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.03247354179620743,2.5044333934783936,0.9972426470588235,0.974233983286908,0.0,0.974233983286908,0.002843448193743825,0.974233983286908,0.002843448193743825,0.0,0.0,0.0,0
13,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.027844615280628204,2.401927947998047,0.9990808823529411,0.9749303621169917,0.0,0.9749303621169917,0.0024850708432495594,0.9749303621169917,0.0024850708432495594,0.0,0.0,0.0,0
14,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.023921407759189606,2.318483591079712,0.9990808823529411,0.9749303621169917,0.0,0.9749303621169917,0.0021917480044066906,0.9749303621169917,0.0021917480044066906,0.0,0.0,0.0,0
15,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.02074120193719864,2.247819423675537,0.9990808823529411,0.9756267409470752,0.0,0.9756267409470752,0.0019338811980560422,0.9756267409470752,0.0019338811980560422,0.0,0.0,0.0,0
16,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.01830526441335678,2.183199644088745,0.9990808823529411,0.9756267409470752,0.0,0.9756267409470752,0.0017124925507232547,0.9756267409470752,0.0017124925507232547,0.0,0.0,0.0,0
17,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.01626625657081604,2.1325523853302,1.0,0.9756267409470752,0.0,0.9756267409470752,0.0015386854065582156,0.9756267409470752,0.0015386854065582156,0.0,0.0,0.0,0
18,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.014505729079246521,2.086900472640991,1.0,0.9756267409470752,0.0,0.9756267409470752,0.0013904230436310172,0.9756267409470752,0.0013904230436310172,0.0,0.0,0.0,0
19,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.013006128370761871,2.0489325523376465,1.0,0.9756267409470752,0.0,0.9756267409470752,0.0012682165252044797,0.9756267409470752,0.0012682165252044797,0.0,0.0,0.0,0
20,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.011728942394256592,2.018284797668457,1.0,0.9763231197771588,0.0,0.9763231197771588,0.001156772836111486,0.9763231197771588,0.001156772836111486,0.0,0.0,0.0,0
21,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.010683998465538025,1.9921842813491821,1.0,0.9763231197771588,0.0,0.9763231197771588,0.0010561601957306266,0.9763231197771588,0.0010561601957306266,0.0,0.0,0.0,0
22,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.009682931005954742,1.9700323343276978,1.0,0.9763231197771588,0.0,0.9763231197771588,0.0009707041899673641,0.9763231197771588,0.0009707041899673641,0.0,0.0,0.0,0
23,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.008882038295269012,1.9490370750427246,1.0,0.9770194986072424,0.0,0.9770194986072424,0.0009023802704177797,0.9770194986072424,0.0009023802704177797,0.0,0.0,0.0,0
24,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.008144304156303406,1.9319614171981812,1.0,0.9770194986072424,0.0,0.9770194986072424,0.0008381094085052609,0.9770194986072424,0.0008381094085052609,0.0,0.0,0.0,0
25,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.007480807602405548,1.9174467325210571,1.0,0.9770194986072424,0.0,0.9770194986072424,0.0007853167480789125,0.9770194986072424,0.0007853167480789125,0.0,0.0,0.0,0
26,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.006888724863529205,1.9027705192565918,1.0,0.9777158774373259,0.0,0.9777158774373259,0.0007392338593490422,0.9777158774373259,0.0007392338593490422,0.0,0.0,0.0,0
27,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.006361715495586395,1.8909820318222046,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0006970678223297,0.9784122562674095,0.0006970678223297,0.0,0.0,0.0,0
28,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.005925402045249939,1.87888765335083,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0006601810455322266,0.9784122562674095,0.0006601810455322266,0.0,0.0,0.0,0
29,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.005507320165634155,1.8690733909606934,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0006225109100341797,0.9784122562674095,0.0006225109100341797,0.0,0.0,0.0,0
30,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.005134813487529755,1.8605482578277588,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0005920614348724484,0.9784122562674095,0.0005920614348724484,0.0,0.0,0.0,0
31,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.004800587892532349,1.8523399829864502,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0005602155579254031,0.9784122562674095,0.0005602155579254031,0.0,0.0,0.0,0
32,pooled,0.0001,64,0,5,gru,tapnet-CharacterTrajectories,8,10,0.004485130310058594,1.8442820310592651,1.0,0.9784122562674095,0.0,0.9784122562674095,0.0005330017884261906,0.9784122562674095,0.0005330017884261906,0.0,0.0,0.0,0
