epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=24, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,4.5,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,9.5,28.0,28.0,28.0,28.0,1.653936743736267,10.14439582824707,0.359375,0.28888888888888886,0.0,1.7962870597839355,10.14439582824707,0.125,0.28888888888888886,0.0,0.28888888888888886,1.6433894634246826,0.28888888888888886,1.6433894634246826,0.0,0.0,0.0,0
1,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,4.5,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,9.5,28.0,28.0,28.0,28.0,1.5550845861434937,9.436871528625488,0.4375,0.37222222222222223,0.0,1.644128680229187,9.436871528625488,0.375,0.37222222222222223,0.0,0.37222222222222223,1.539043664932251,0.37222222222222223,1.539043664932251,0.0,0.0,0.0,0
2,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,4.5,14.0,13.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,9.5,28.0,27.0,28.0,28.0,1.4703799486160278,8.833613395690918,0.5,0.5388888888888889,0.0,1.5084186792373657,8.833613395690918,0.484375,0.5388888888888889,0.0,0.5388888888888889,1.4471133947372437,0.5388888888888889,1.4471133947372437,0.0,0.0,0.0,0
3,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,28.0,1.3997175693511963,8.286759376525879,0.625,0.6555555555555556,0.0,1.376763939857483,8.286759376525879,0.796875,0.6555555555555556,0.0,0.6555555555555556,1.3638719320297241,0.6555555555555556,1.3638719320297241,0.0,0.0,0.0,0
4,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,13.5,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,27.5,28.0,28.0,28.0,1.3389321565628052,7.750557899475098,0.6875,0.6944444444444444,0.0,1.242567777633667,7.750557899475098,0.875,0.6944444444444444,0.0,0.6944444444444444,1.2783544063568115,0.6944444444444444,1.2783544063568115,0.0,0.0,0.0,0
5,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,28.0,1.2860194444656372,7.222609996795654,0.625,0.7222222222222222,0.0,1.1047701835632324,7.222609996795654,0.890625,0.7222222222222222,0.0,0.7222222222222222,1.1924339532852173,0.7222222222222222,1.1924339532852173,0.0,0.0,0.0,0
6,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.0,14.0,14.0,14.0,14.0,9.0,28.0,28.0,28.0,28.0,1.2405997514724731,6.7195281982421875,0.65625,0.7166666666666667,0.0,0.9676653146743774,6.7195281982421875,0.90625,0.7166666666666667,0.0,0.7166666666666667,1.1116435527801514,0.7166666666666667,1.1116435527801514,0.0,0.0,0.0,0
7,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.5,13.5,10.5,14.0,14.0,9.5,27.5,24.5,28.0,28.0,1.2003960609436035,6.248364448547363,0.671875,0.7388888888888889,0.0,0.8395857810974121,6.248364448547363,0.921875,0.7388888888888889,0.0,0.7388888888888889,1.0356463193893433,0.7388888888888889,1.0356463193893433,0.0,0.0,0.0,0
8,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,4.5,10.0,14.0,14.0,14.0,9.5,24.0,28.0,28.0,28.0,1.1611989736557007,5.8093695640563965,0.6875,0.7555555555555555,0.0,0.7269889712333679,5.8093695640563965,0.953125,0.7555555555555555,0.0,0.7555555555555555,0.9645261764526367,0.7555555555555555,0.9645261764526367,0.0,0.0,0.0,0
9,rankdad,0.0001,32,4,5,gru,tapnet-NATOPS,16,10,5.0,14.0,14.0,14.0,14.0,5.0,14.0,14.0,14.0,14.0,10.0,28.0,28.0,28.0,28.0,1.1207343339920044,5.41228723526001,0.71875,0.75,0.0,0.6326894760131836,5.41228723526001,0.953125,0.75,0.0,0.75,0.8992053866386414,0.75,0.8992053866386414,0.0,0.0,0.0,0
