epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=24, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=6, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=3264, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=24, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,4.5,19.5,25.0,22.0,17.5,3.0,28.0,25.5,21.5,24.0,7.5,47.5,50.5,43.5,41.5,1.6820133924484253,10.175031661987305,0.328125,0.3055555555555556,0.0,1.7997827529907227,10.175031661987305,0.125,0.3055555555555556,0.0,0.3055555555555556,1.6503673791885376,0.3055555555555556,1.6503673791885376,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,4.0,25.0,21.0,25.0,19.0,5.5,27.5,30.0,27.0,23.0,9.5,52.5,51.0,52.0,42.0,1.5930218696594238,9.49581527709961,0.4375,0.40555555555555556,0.0,1.6596137285232544,9.49581527709961,0.359375,0.40555555555555556,0.0,0.40555555555555556,1.552278757095337,0.40555555555555556,1.552278757095337,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,22.0,20.0,26.0,17.0,5.0,23.5,25.0,26.0,24.5,10.0,45.5,45.0,52.0,41.5,1.5167700052261353,8.916596412658691,0.53125,0.5666666666666667,0.0,1.535811185836792,8.916596412658691,0.515625,0.5666666666666667,0.0,0.5666666666666667,1.4653100967407227,0.5666666666666667,1.4653100967407227,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,4.5,23.0,22.0,27.0,17.0,5.0,23.0,24.5,19.5,23.5,9.5,46.0,46.5,46.5,40.5,1.4514532089233398,8.375910758972168,0.625,0.65,0.0,1.4135231971740723,8.375910758972168,0.765625,0.65,0.0,0.65,1.3826100826263428,0.65,1.3826100826263428,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.5,18.5,25.0,17.0,4.0,21.0,28.5,30.0,23.5,9.0,42.5,47.0,55.0,40.5,1.3908287286758423,7.839606285095215,0.671875,0.7111111111111111,0.0,1.2882730960845947,7.839606285095215,0.859375,0.7111111111111111,0.0,0.7111111111111111,1.295568585395813,0.7111111111111111,1.295568585395813,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,20.5,22.5,24.5,19.5,5.0,16.5,18.5,30.0,21.0,10.0,37.0,41.0,54.5,40.5,1.3379807472229004,7.313147068023682,0.625,0.7555555555555555,0.0,1.1576107740402222,7.313147068023682,0.90625,0.7555555555555555,0.0,0.7555555555555555,1.2091156244277954,0.7555555555555555,1.2091156244277954,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,20.5,20.5,22.5,18.0,4.0,14.0,25.5,25.5,22.5,9.0,34.5,46.0,48.0,40.5,1.292933464050293,6.812950134277344,0.640625,0.7444444444444445,0.0,1.0280617475509644,6.812950134277344,0.90625,0.7444444444444445,0.0,0.7444444444444445,1.1263997554779053,0.7444444444444445,1.1263997554779053,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,6.0,21.5,20.0,22.5,18.5,4.0,12.5,21.0,22.0,21.0,10.0,34.0,41.0,44.5,39.5,1.2517677545547485,6.3432512283325195,0.640625,0.75,0.0,0.9063642621040344,6.3432512283325195,0.9375,0.75,0.0,0.75,1.0498120784759521,0.75,1.0498120784759521,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.5,22.0,16.5,20.0,16.5,4.5,25.0,27.5,30.0,21.0,10.0,47.0,44.0,50.0,37.5,1.212482213973999,5.905473232269287,0.640625,0.7722222222222223,0.0,0.7963717579841614,5.905473232269287,0.9375,0.7722222222222223,0.0,0.7722222222222223,0.9783052206039429,0.7722222222222223,0.9783052206039429,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,23.0,24.5,22.5,16.5,4.5,29.0,30.0,29.5,22.0,9.5,52.0,54.5,52.0,38.5,1.1733828783035278,5.510805606842041,0.65625,0.75,0.0,0.7022371292114258,5.510805606842041,0.9375,0.75,0.0,0.75,0.9138010144233704,0.75,0.9138010144233704,0.0,0.0,0.0,0
10,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,23.5,23.0,21.0,16.5,5.0,28.0,27.5,25.0,16.5,10.0,51.5,50.5,46.0,33.0,1.134163737297058,5.157106399536133,0.640625,0.7555555555555555,0.0,0.6224304437637329,5.157106399536133,0.9375,0.7555555555555555,0.0,0.7555555555555555,0.8550635576248169,0.7555555555555555,0.8550635576248169,0.0,0.0,0.0,0
11,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,20.0,26.5,23.5,16.5,5.0,28.0,26.0,27.0,19.0,10.0,48.0,52.5,50.5,35.5,1.0941908359527588,4.841508865356445,0.640625,0.7666666666666667,0.0,0.5548731088638306,4.841508865356445,0.9375,0.7666666666666667,0.0,0.7666666666666667,0.8023621439933777,0.7666666666666667,0.8023621439933777,0.0,0.0,0.0,0
12,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,19.5,18.5,25.0,17.0,5.0,24.5,16.5,23.0,16.5,10.0,44.0,35.0,48.0,33.5,1.0533983707427979,4.561614036560059,0.671875,0.7666666666666667,0.0,0.4969155192375183,4.561614036560059,0.953125,0.7666666666666667,0.0,0.7666666666666667,0.7555497884750366,0.7666666666666667,0.7555497884750366,0.0,0.0,0.0,0
13,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.0,21.5,24.5,15.0,5.0,21.0,16.0,26.0,16.0,10.0,42.0,37.5,50.5,31.0,1.0131266117095947,4.315131187438965,0.6875,0.75,0.0,0.4458504915237427,4.315131187438965,0.953125,0.75,0.0,0.75,0.7144405841827393,0.75,0.7144405841827393,0.0,0.0,0.0,0
14,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,20.5,27.0,24.5,17.0,5.0,24.5,22.5,20.5,17.5,10.0,45.0,49.5,45.0,34.5,0.9763868451118469,4.095968246459961,0.65625,0.7555555555555555,0.0,0.4003388285636902,4.095968246459961,0.96875,0.7555555555555555,0.0,0.7555555555555555,0.677243173122406,0.7555555555555555,0.677243173122406,0.0,0.0,0.0,0
15,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.5,22.5,22.5,22.5,15.5,6.0,22.0,19.5,19.5,13.5,11.5,44.5,42.0,42.0,29.0,0.9433925747871399,3.8981692790985107,0.65625,0.75,0.0,0.35854965448379517,3.8981692790985107,0.96875,0.75,0.0,0.75,0.641854465007782,0.75,0.641854465007782,0.0,0.0,0.0,0
16,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,23.0,26.5,21.0,17.5,5.0,23.5,22.5,17.5,16.0,10.0,46.5,49.0,38.5,33.5,0.9158976674079895,3.7173023223876953,0.671875,0.7555555555555555,0.0,0.31947803497314453,3.7173023223876953,0.96875,0.7555555555555555,0.0,0.7555555555555555,0.6078515648841858,0.7555555555555555,0.6078515648841858,0.0,0.0,0.0,0
17,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.0,23.5,13.5,12.0,5.0,21.5,19.5,21.0,20.5,10.0,42.5,43.0,34.5,32.5,0.8933809399604797,3.5524721145629883,0.6875,0.7722222222222223,0.0,0.2825940251350403,3.5524721145629883,0.96875,0.7722222222222223,0.0,0.7722222222222223,0.5759140253067017,0.7722222222222223,0.5759140253067017,0.0,0.0,0.0,0
18,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,22.5,29.5,23.5,12.5,5.0,21.5,19.5,19.0,15.5,10.0,44.0,49.0,42.5,28.0,0.8731182813644409,3.40522837638855,0.703125,0.7722222222222223,0.0,0.24865840375423431,3.40522837638855,0.984375,0.7722222222222223,0.0,0.7722222222222223,0.5476753115653992,0.7722222222222223,0.5476753115653992,0.0,0.0,0.0,0
19,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.0,28.5,21.0,13.0,5.5,22.0,22.5,18.5,13.0,10.5,43.0,51.0,39.5,26.0,0.8532145619392395,3.2777435779571533,0.703125,0.7833333333333333,0.0,0.21793723106384277,3.2777435779571533,1.0,0.7833333333333333,0.0,0.7833333333333333,0.5237760543823242,0.7833333333333333,0.5237760543823242,0.0,0.0,0.0,0
20,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.5,21.5,18.5,12.0,4.5,16.5,18.5,23.0,17.5,9.5,38.0,40.0,41.5,29.5,0.8327224254608154,3.167654275894165,0.71875,0.7833333333333333,0.0,0.19145600497722626,3.167654275894165,1.0,0.7833333333333333,0.0,0.7833333333333333,0.5035193562507629,0.7833333333333333,0.5035193562507629,0.0,0.0,0.0,0
21,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.5,27.0,15.0,14.0,6.0,15.5,19.5,21.5,20.0,11.0,37.0,46.5,36.5,34.0,0.8130435943603516,3.071408748626709,0.71875,0.7833333333333333,0.0,0.16882023215293884,3.071408748626709,1.0,0.7833333333333333,0.0,0.7833333333333333,0.4860822558403015,0.7833333333333333,0.4860822558403015,0.0,0.0,0.0,0
22,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,21.0,28.5,24.5,16.0,5.0,17.0,17.0,23.5,18.0,10.0,38.0,45.5,48.0,34.0,0.794661283493042,2.9848897457122803,0.71875,0.8,0.0,0.14983166754245758,2.9848897457122803,1.0,0.8,0.0,0.8,0.46962517499923706,0.8,0.46962517499923706,0.0,0.0,0.0,0
23,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,19.0,25.0,18.5,18.5,5.0,22.0,15.5,25.0,15.5,10.0,41.0,40.5,43.5,34.0,0.7771403789520264,2.9066591262817383,0.71875,0.7944444444444444,0.0,0.1338992416858673,2.9066591262817383,1.0,0.7944444444444444,0.0,0.7944444444444444,0.45447731018066406,0.7944444444444444,0.45447731018066406,0.0,0.0,0.0,0
24,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,19.0,26.5,22.0,18.5,6.0,18.5,20.0,24.5,16.5,11.0,37.5,46.5,46.5,35.0,0.7600029110908508,2.835733652114868,0.71875,0.8,0.0,0.12016692012548447,2.835733652114868,1.0,0.8,0.0,0.8,0.44148606061935425,0.8,0.44148606061935425,0.0,0.0,0.0,0
25,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,4.5,21.0,27.5,24.5,19.0,5.0,18.0,18.0,19.5,15.0,9.5,39.0,45.5,44.0,34.0,0.7430680394172668,2.7705888748168945,0.71875,0.8,0.0,0.1082354262471199,2.7705888748168945,1.0,0.8,0.0,0.8,0.4301905035972595,0.8,0.4301905035972595,0.0,0.0,0.0,0
26,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,20.5,27.5,23.5,19.5,4.5,19.0,18.0,21.5,18.0,9.5,39.5,45.5,45.0,37.5,0.726635217666626,2.7110755443573,0.71875,0.7944444444444444,0.0,0.09774963557720184,2.7110755443573,1.0,0.7944444444444444,0.0,0.7944444444444444,0.42020758986473083,0.7944444444444444,0.42020758986473083,0.0,0.0,0.0,0
27,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.0,18.5,26.5,20.5,17.0,4.5,17.5,16.0,24.5,19.0,9.5,36.0,42.5,45.0,36.0,0.7111158967018127,2.6554348468780518,0.71875,0.8,0.0,0.08847730606794357,2.6554348468780518,1.0,0.8,0.0,0.8,0.4104672968387604,0.8,0.4104672968387604,0.0,0.0,0.0,0
28,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,4.5,20.0,28.0,23.0,17.5,5.5,14.5,15.0,23.5,16.5,10.0,34.5,43.0,46.5,34.0,0.6967859864234924,2.6056060791015625,0.734375,0.8,0.0,0.08033806830644608,2.6056060791015625,1.0,0.8,0.0,0.8,0.40180081129074097,0.8,0.40180081129074097,0.0,0.0,0.0,0
29,rankdad,0.0001,32,0,5,gru,tapnet-NATOPS,32,10,5.5,20.0,28.0,26.0,17.5,6.0,13.0,14.5,15.5,19.5,11.5,33.0,42.5,41.5,37.0,0.6830140948295593,2.5608205795288086,0.75,0.8055555555555556,0.0,0.07316648215055466,2.5608205795288086,1.0,0.8055555555555556,0.0,0.8055555555555556,0.3942984342575073,0.8055555555555556,0.3942984342575073,0.0,0.0,0.0,0
