epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=13, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.1487858295440674,82.4843521118164,0.5499237804878049,0.7739881764438381,0.0,1.2693904638290405,82.4843521118164,0.5758384146341463,0.7739881764438381,0.0,0.7739881764438381,0.8378819227218628,0.7739881764438381,0.8378819227218628,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.7622963190078735,53.17475891113281,0.7850609756097561,0.8708503865393361,0.0,0.8702329993247986,53.17475891113281,0.8121189024390244,0.8708503865393361,0.0,0.8708503865393361,0.4427395761013031,0.8708503865393361,0.4427395761013031,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5450080037117004,39.62730407714844,0.8628048780487805,0.8872214643019555,0.0,0.6760151386260986,39.62730407714844,0.8620426829268293,0.8872214643019555,0.0,0.8872214643019555,0.30306604504585266,0.8872214643019555,0.30306604504585266,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.4186740815639496,32.02146911621094,0.8944359756097561,0.9004092769440655,0.0,0.5615872144699097,32.02146911621094,0.8883384146341463,0.9004092769440655,0.0,0.9004092769440655,0.22513075172901154,0.9004092769440655,0.22513075172901154,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.32571941614151,27.091981887817383,0.9108231707317073,0.9122328331059573,0.0,0.48748666048049927,27.091981887817383,0.9066310975609756,0.9122328331059573,0.0,0.9122328331059573,0.1675151139497757,0.9122328331059573,0.1675151139497757,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.26008832454681396,23.867183685302734,0.9241615853658537,0.9158708503865394,0.0,0.43275973200798035,23.867183685302734,0.9211128048780488,0.9158708503865394,0.0,0.9158708503865394,0.13340209424495697,0.9158708503865394,0.13340209424495697,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.21659740805625916,21.34714698791504,0.9344512195121951,0.9176898590268304,0.0,0.3796449899673462,21.34714698791504,0.9340701219512195,0.9176898590268304,0.0,0.9176898590268304,0.1047397255897522,0.9176898590268304,0.1047397255897522,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.1882108598947525,19.36991310119629,0.9435975609756098,0.9236016371077762,0.0,0.3292354941368103,19.36991310119629,0.9401676829268293,0.9236016371077762,0.0,0.9236016371077762,0.08677525818347931,0.9236016371077762,0.08677525818347931,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.16340886056423187,17.854177474975586,0.9496951219512195,0.927694406548431,0.0,0.2827591300010681,17.854177474975586,0.9474085365853658,0.927694406548431,0.0,0.927694406548431,0.06839261204004288,0.927694406548431,0.06839261204004288,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,3,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.1430637538433075,16.50661849975586,0.9576981707317073,0.9326966803092315,0.0,0.24255719780921936,16.50661849975586,0.9523628048780488,0.9326966803092315,0.0,0.9326966803092315,0.055536311119794846,0.9326966803092315,0.055536311119794846,0.0,0.0,0.0,0
