epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=13, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.170731707317072,13.634146341463415,13.621951219512194,14.0,13.146341463414634,8.414634146341463,13.439024390243903,13.78048780487805,13.939024390243903,13.060975609756097,16.585365853658537,27.073170731707318,27.402439024390244,27.9390243902439,26.20731707317073,0.35400211811065674,21.288362503051758,0.7774390243902439,0.9481582537517054,0.0,0.44781315326690674,21.288362503051758,0.7663871951219512,0.9481582537517054,0.0,0.9481582537517054,0.17794804275035858,0.9481582537517054,0.17794804275035858,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,9.024390243902438,13.353658536585366,13.646341463414634,14.0,12.951219512195122,8.768292682926829,13.268292682926829,13.792682926829269,14.0,13.121951219512194,17.79268292682927,26.621951219512194,27.4390243902439,28.0,26.073170731707318,0.16841301321983337,10.621617317199707,0.942454268292683,0.969531605275125,0.0,0.16107355058193207,10.621617317199707,0.9451219512195121,0.969531605275125,0.0,0.969531605275125,0.04949488863348961,0.969531605275125,0.04949488863348961,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.914634146341463,13.109756097560975,13.231707317073171,13.865853658536585,12.975609756097562,8.707317073170731,13.536585365853659,13.682926829268293,13.914634146341463,12.951219512195122,17.621951219512194,26.646341463414632,26.914634146341463,27.78048780487805,25.926829268292682,0.09976249188184738,7.5451765060424805,0.9679878048780488,0.975443383356071,0.0,0.07955081015825272,7.5451765060424805,0.9744664634146342,0.975443383356071,0.0,0.975443383356071,0.02075985260307789,0.975443383356071,0.02075985260307789,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.560975609756097,12.634146341463415,13.207317073170731,13.914634146341463,12.890243902439025,8.560975609756097,13.012195121951219,13.646341463414634,13.829268292682928,12.939024390243903,17.121951219512194,25.646341463414632,26.853658536585368,27.74390243902439,25.829268292682926,0.06843254715204239,6.041843891143799,0.9820884146341463,0.9799909049567985,0.0,0.04994665086269379,6.041843891143799,0.9862804878048781,0.9799909049567985,0.0,0.9799909049567985,0.011000135913491249,0.9799909049567985,0.011000135913491249,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.426829268292684,12.707317073170731,12.914634146341463,13.951219512195122,13.0,8.573170731707316,12.829268292682928,13.329268292682928,14.0,13.170731707317072,17.0,25.536585365853657,26.24390243902439,27.951219512195124,26.170731707317074,0.0483534038066864,5.220096588134766,0.9900914634146342,0.9809004092769441,0.0,0.035987675189971924,5.220096588134766,0.9919969512195121,0.9809004092769441,0.0,0.9809004092769441,0.006618603598326445,0.9809004092769441,0.006618603598326445,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.402439024390244,12.621951219512194,12.670731707317072,13.804878048780488,12.987804878048781,8.378048780487806,12.560975609756097,13.268292682926829,13.817073170731707,13.024390243902438,16.78048780487805,25.182926829268293,25.9390243902439,27.621951219512194,26.01219512195122,0.03496496379375458,4.807124614715576,0.9923780487804879,0.9813551614370168,0.0,0.028916344046592712,4.807124614715576,0.9935213414634146,0.9813551614370168,0.0,0.9813551614370168,0.004556697327643633,0.9813551614370168,0.004556697327643633,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.329268292682928,12.073170731707316,12.512195121951219,13.829268292682928,13.036585365853659,8.304878048780488,12.5,13.036585365853659,13.963414634146341,12.987804878048781,16.634146341463413,24.573170731707318,25.548780487804876,27.79268292682927,26.024390243902438,0.025792568922042847,4.624405384063721,0.9935213414634146,0.9818099135970896,0.0,0.025528118014335632,4.624405384063721,0.9954268292682927,0.9818099135970896,0.0,0.9818099135970896,0.0031357225961983204,0.9818099135970896,0.0031357225961983204,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.073170731707316,12.085365853658537,12.646341463414634,13.853658536585366,12.939024390243903,8.0,12.146341463414634,12.78048780487805,13.939024390243903,12.890243902439025,16.073170731707318,24.23170731707317,25.426829268292682,27.79268292682927,25.829268292682926,0.020608410239219666,4.570130348205566,0.995045731707317,0.9818099135970896,0.0,0.02275879681110382,4.570130348205566,0.9973323170731707,0.9818099135970896,0.0,0.9818099135970896,0.0022121097426861525,0.9818099135970896,0.0022121097426861525,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.170731707317072,11.71951219512195,12.365853658536585,14.0,13.085365853658537,8.097560975609756,11.804878048780488,12.829268292682928,13.792682926829269,13.024390243902438,16.26829268292683,23.524390243902438,25.195121951219512,27.79268292682927,26.109756097560975,0.01674617826938629,4.5369133949279785,0.9961890243902439,0.9813551614370168,0.0,0.02075876295566559,4.5369133949279785,0.9988567073170732,0.9813551614370168,0.0,0.9813551614370168,0.0014869027072563767,0.9813551614370168,0.0014869027072563767,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,16,10,8.048780487804878,11.524390243902438,12.487804878048781,13.865853658536585,13.060975609756097,7.841463414634147,11.78048780487805,12.74390243902439,13.865853658536585,13.012195121951219,15.890243902439025,23.304878048780488,25.23170731707317,27.73170731707317,26.073170731707318,0.014214381575584412,4.487400531768799,0.9980945121951219,0.9813551614370168,0.0,0.01851893961429596,4.487400531768799,0.9992378048780488,0.9813551614370168,0.0,0.9813551614370168,0.0010524417739361525,0.9813551614370168,0.0010524417739361525,0.0,0.0,0.0,0
