epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=61, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,28.0,30.0,19.0,12.0,1.0,25.0,30.0,30.0,30.0,2.0,53.0,60.0,49.0,42.0,0.703191339969635,5.208864212036133,0.46875,0.32195121951219513,0.0,0.6596545577049255,5.208864212036133,0.625,0.32195121951219513,0.0,0.32195121951219513,0.8121426105499268,0.32195121951219513,0.8121426105499268,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,27.0,21.0,22.0,1.0,30.0,30.0,30.0,28.0,2.0,60.0,57.0,51.0,50.0,0.508075475692749,5.080657005310059,0.96875,0.35609756097560974,0.0,0.7209787964820862,5.080657005310059,0.375,0.35609756097560974,0.0,0.35609756097560974,0.7820577025413513,0.35609756097560974,0.7820577025413513,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,2.0,30.0,30.0,20.0,19.0,1.0,26.0,30.0,22.0,27.0,3.0,56.0,60.0,42.0,46.0,0.4992823302745819,4.975403308868408,0.96875,0.43414634146341463,0.0,0.6274946331977844,4.975403308868408,0.625,0.43414634146341463,0.0,0.43414634146341463,0.7551884055137634,0.43414634146341463,0.7551884055137634,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,23.0,17.0,1.0,30.0,29.0,23.0,16.0,2.0,60.0,59.0,46.0,33.0,0.4937288463115692,5.010171413421631,0.96875,0.424390243902439,0.0,0.5578809976577759,5.010171413421631,0.84375,0.424390243902439,0.0,0.424390243902439,0.7669433951377869,0.424390243902439,0.7669433951377869,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,22.0,12.0,1.0,30.0,30.0,23.0,24.0,2.0,60.0,60.0,45.0,36.0,0.45489370822906494,5.13062858581543,0.96875,0.3951219512195122,0.0,0.5275656580924988,5.13062858581543,0.84375,0.3951219512195122,0.0,0.3951219512195122,0.80282062292099,0.3951219512195122,0.80282062292099,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,20.0,19.0,1.0,30.0,30.0,22.0,21.0,2.0,60.0,60.0,42.0,40.0,0.4011622369289398,5.240808010101318,0.96875,0.375609756097561,0.0,0.516207754611969,5.240808010101318,0.875,0.375609756097561,0.0,0.375609756097561,0.8342848420143127,0.375609756097561,0.8342848420143127,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,18.0,18.0,2.0,30.0,30.0,19.0,21.0,3.0,60.0,60.0,37.0,39.0,0.3591412901878357,5.258309841156006,0.96875,0.3853658536585366,0.0,0.5004519820213318,5.258309841156006,0.875,0.3853658536585366,0.0,0.3853658536585366,0.8384802937507629,0.3853658536585366,0.8384802937507629,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,21.0,14.0,2.0,30.0,30.0,19.0,19.0,3.0,60.0,60.0,40.0,33.0,0.33686354756355286,5.2041449546813965,0.96875,0.4097560975609756,0.0,0.4688529372215271,5.2041449546813965,0.9375,0.4097560975609756,0.0,0.4097560975609756,0.8228725790977478,0.4097560975609756,0.8228725790977478,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,22.0,17.0,1.0,30.0,30.0,17.0,19.0,2.0,60.0,60.0,39.0,36.0,0.3269515931606293,5.161209583282471,0.96875,0.424390243902439,0.0,0.428541898727417,5.161209583282471,0.9375,0.424390243902439,0.0,0.424390243902439,0.8071988821029663,0.424390243902439,0.8071988821029663,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,gru,tapnet-Heartbeat,32,10,2.0,30.0,30.0,18.0,16.0,1.0,29.0,30.0,20.0,12.0,3.0,59.0,60.0,38.0,28.0,0.31670859456062317,5.1906538009643555,0.96875,0.4195121951219512,0.0,0.3930014371871948,5.1906538009643555,0.9375,0.4195121951219512,0.0,0.4195121951219512,0.8097954988479614,0.4195121951219512,0.8097954988479614,0.0,0.0,0.0,0
