epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=61, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,27.0,30.0,30.0,27.0,1.0,27.0,30.0,22.0,30.0,2.0,54.0,60.0,52.0,57.0,0.7175489068031311,5.130649566650391,0.40625,0.33658536585365856,0.0,0.6682678461074829,5.130649566650391,0.5625,0.33658536585365856,0.0,0.33658536585365856,0.7918519377708435,0.33658536585365856,0.7918519377708435,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,22.0,23.0,1.0,30.0,30.0,30.0,22.0,2.0,60.0,60.0,52.0,45.0,0.5273388028144836,5.069446563720703,0.96875,0.35121951219512193,0.0,0.7031790614128113,5.069446563720703,0.375,0.35121951219512193,0.0,0.35121951219512193,0.782767653465271,0.35121951219512193,0.782767653465271,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,27.0,19.0,1.0,30.0,30.0,19.0,30.0,2.0,60.0,60.0,46.0,49.0,0.48962509632110596,4.938231468200684,0.96875,0.40487804878048783,0.0,0.6310833096504211,4.938231468200684,0.65625,0.40487804878048783,0.0,0.40487804878048783,0.7501779198646545,0.40487804878048783,0.7501779198646545,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,24.0,22.0,1.0,30.0,30.0,29.0,16.0,2.0,60.0,60.0,53.0,38.0,0.479885071516037,4.895299434661865,0.96875,0.4585365853658537,0.0,0.5567349195480347,4.895299434661865,0.8125,0.4585365853658537,0.0,0.4585365853658537,0.7420015335083008,0.4585365853658537,0.7420015335083008,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,25.0,24.0,1.0,30.0,30.0,24.0,25.0,2.0,60.0,60.0,49.0,49.0,0.45513448119163513,4.946588516235352,0.96875,0.43414634146341463,0.0,0.5107841491699219,4.946588516235352,0.84375,0.43414634146341463,0.0,0.43414634146341463,0.7621660828590393,0.43414634146341463,0.7621660828590393,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,21.0,21.0,1.0,30.0,29.0,26.0,10.0,2.0,60.0,59.0,47.0,31.0,0.4116094708442688,5.034943103790283,0.96875,0.43902439024390244,0.0,0.48829489946365356,5.034943103790283,0.84375,0.43902439024390244,0.0,0.43902439024390244,0.7921114563941956,0.43902439024390244,0.7921114563941956,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,20.0,27.0,1.0,29.0,30.0,19.0,26.0,2.0,59.0,60.0,39.0,53.0,0.3687562346458435,5.096358299255371,0.96875,0.424390243902439,0.0,0.47136807441711426,5.096358299255371,0.84375,0.424390243902439,0.0,0.424390243902439,0.8115171194076538,0.424390243902439,0.8115171194076538,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,30.0,30.0,24.0,22.0,1.0,30.0,30.0,20.0,25.0,2.0,60.0,60.0,44.0,47.0,0.33796682953834534,5.09417724609375,0.96875,0.4634146341463415,0.0,0.4472099244594574,5.09417724609375,0.9375,0.4634146341463415,0.0,0.4634146341463415,0.811094343662262,0.4634146341463415,0.811094343662262,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,28.0,30.0,22.0,19.0,1.0,30.0,30.0,21.0,21.0,2.0,58.0,60.0,43.0,40.0,0.3198055326938629,5.063055992126465,0.96875,0.4682926829268293,0.0,0.41412410140037537,5.063055992126465,0.96875,0.4682926829268293,0.0,0.4682926829268293,0.7994313836097717,0.4682926829268293,0.7994313836097717,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-Heartbeat,32,10,1.0,23.0,30.0,20.0,19.0,1.0,30.0,30.0,27.0,18.0,2.0,53.0,60.0,47.0,37.0,0.3073871433734894,5.058520317077637,0.96875,0.4975609756097561,0.0,0.37846747040748596,5.058520317077637,0.96875,0.4975609756097561,0.0,0.4975609756097561,0.7948493957519531,0.4975609756097561,0.7948493957519531,0.0,0.0,0.0,0
