epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.9268736839294434,5.802522659301758,0.14953271028037382,0.2138728323699422,0.0,0.2138728323699422,1.9350807666778564,0.2138728323699422,1.9350807666778564,0.0,0.0,0.0,0
1,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.8873989582061768,5.753144264221191,0.3598130841121495,0.2832369942196532,0.0,0.2832369942196532,1.9189385175704956,0.2832369942196532,1.9189385175704956,0.0,0.0,0.0,0
2,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.8417925834655762,5.688676834106445,0.3598130841121495,0.27167630057803466,0.0,0.27167630057803466,1.8993045091629028,0.27167630057803466,1.8993045091629028,0.0,0.0,0.0,0
3,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.7860996723175049,5.6005377769470215,0.37850467289719625,0.2543352601156069,0.0,0.2543352601156069,1.8718959093093872,0.2543352601156069,1.8718959093093872,0.0,0.0,0.0,0
4,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.719354271888733,5.469082832336426,0.34579439252336447,0.2658959537572254,0.0,0.2658959537572254,1.8317623138427734,0.2658959537572254,1.8317623138427734,0.0,0.0,0.0,0
5,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.6357215642929077,5.26727819442749,0.3878504672897196,0.2658959537572254,0.0,0.2658959537572254,1.7705035209655762,0.2658959537572254,1.7705035209655762,0.0,0.0,0.0,0
6,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.5378247499465942,4.990915775299072,0.4205607476635514,0.28901734104046245,0.0,0.28901734104046245,1.6838629245758057,0.28901734104046245,1.6838629245758057,0.0,0.0,0.0,0
7,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.4351943731307983,4.680293560028076,0.46261682242990654,0.3063583815028902,0.0,0.3063583815028902,1.5836156606674194,0.3063583815028902,1.5836156606674194,0.0,0.0,0.0,0
8,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.3279976844787598,4.384791374206543,0.48130841121495327,0.32947976878612717,0.0,0.32947976878612717,1.4907028675079346,0.32947976878612717,1.4907028675079346,0.0,0.0,0.0,0
9,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.236100673675537,4.10391902923584,0.4953271028037383,0.37572254335260113,0.0,0.37572254335260113,1.4047095775604248,0.37572254335260113,1.4047095775604248,0.0,0.0,0.0,0
10,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.1656157970428467,3.850461483001709,0.5607476635514018,0.4046242774566474,0.0,0.4046242774566474,1.3259220123291016,0.4046242774566474,1.3259220123291016,0.0,0.0,0.0,0
11,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.1038874387741089,3.665940761566162,0.5794392523364486,0.4393063583815029,0.0,0.4393063583815029,1.2690091133117676,0.4393063583815029,1.2690091133117676,0.0,0.0,0.0,0
12,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.053078055381775,3.5062379837036133,0.616822429906542,0.5144508670520231,0.0,0.5144508670520231,1.2153123617172241,0.5144508670520231,1.2153123617172241,0.0,0.0,0.0,0
13,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,1.0116549730300903,3.37764048576355,0.6635514018691588,0.5549132947976878,0.0,0.5549132947976878,1.1769700050354004,0.5549132947976878,1.1769700050354004,0.0,0.0,0.0,0
14,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.9707178473472595,3.269571304321289,0.705607476635514,0.5780346820809249,0.0,0.5780346820809249,1.141743779182434,0.5780346820809249,1.141743779182434,0.0,0.0,0.0,0
15,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.9410672783851624,3.164774179458618,0.719626168224299,0.5722543352601156,0.0,0.5722543352601156,1.1070845127105713,0.5722543352601156,1.1070845127105713,0.0,0.0,0.0,0
16,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.9052218794822693,3.08010196685791,0.719626168224299,0.5895953757225434,0.0,0.5895953757225434,1.0806628465652466,0.5895953757225434,1.0806628465652466,0.0,0.0,0.0,0
17,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.8779725432395935,2.9967145919799805,0.7242990654205608,0.5895953757225434,0.0,0.5895953757225434,1.052061915397644,0.5895953757225434,1.052061915397644,0.0,0.0,0.0,0
18,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.848406195640564,2.924776077270508,0.7383177570093458,0.6069364161849711,0.0,0.6069364161849711,1.028799295425415,0.6069364161849711,1.028799295425415,0.0,0.0,0.0,0
19,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.8235272765159607,2.855619430541992,0.7383177570093458,0.6127167630057804,0.0,0.6127167630057804,1.0044035911560059,0.6127167630057804,1.0044035911560059,0.0,0.0,0.0,0
20,pooled,0.0001,64,4,5,gru,tapnet-PEMS-SF,8,10,0.7966869473457336,2.7965147495269775,0.7429906542056075,0.6127167630057804,0.0,0.6127167630057804,0.9845113754272461,0.6127167630057804,0.9845113754272461,0.0,0.0,0.0,0
