epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.4145006537437439,198.7388916015625,0.8350765306122448,0.8773,0.0,1.009186029434204,198.7388916015625,0.7754294948120428,0.8773,0.0,0.8773,0.4338015913963318,0.853,0.4338015913963318,0.0,0.0,0.0,0
1,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0721135288476944,117.60967254638672,0.9211734693877551,0.9136,0.0,0.3230660557746887,117.60967254638672,0.8901173668991325,0.9136,0.0,0.9136,0.06079286336898804,0.9043,0.06079286336898804,0.0,0.0,0.0,0
2,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.024341195821762085,106.60411834716797,0.9421343537414966,0.9236,0.0,0.234950989484787,106.60411834716797,0.9161847252934172,0.9236,0.0,0.9236,0.03690677881240845,0.9118,0.03690677881240845,0.0,0.0,0.0,0
3,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.05700564384460449,87.95630645751953,0.9558248299319728,0.9353,0.0,0.021703073754906654,87.95630645751953,0.9365113114475251,0.9353,0.0,0.9353,0.09866499900817871,0.9249,0.09866499900817871,0.0,0.0,0.0,0
4,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.06316611170768738,77.0097427368164,0.9641156462585034,0.9394,0.0,0.033534254878759384,77.0097427368164,0.9506718829732947,0.9394,0.0,0.9394,0.05884522199630737,0.9215,0.05884522199630737,0.0,0.0,0.0,0
5,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.02350771427154541,73.0489273071289,0.9709608843537415,0.9463,0.0,0.07459826022386551,73.0489273071289,0.9602398367069229,0.9463,0.0,0.9463,0.10474306344985962,0.9275,0.10474306344985962,0.0,0.0,0.0,0
6,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.013272225856781006,61.484745025634766,0.9771258503401361,0.957,0.0,0.01653994806110859,61.484745025634766,0.9635992515733969,0.957,0.0,0.957,0.011430561542510986,0.9355,0.011430561542510986,0.0,0.0,0.0,0
7,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.014236152172088623,69.53763580322266,0.9809098639455782,0.9543,0.0,0.0051530939526855946,69.53763580322266,0.9709559448885865,0.9543,0.0,0.9543,0.0060190558433532715,0.9232,0.0060190558433532715,0.0,0.0,0.0,0
8,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.004061192274093628,59.781490325927734,0.9839285714285714,0.9588,0.0,0.007584231439977884,59.781490325927734,0.9760588535465216,0.9588,0.0,0.9588,0.012070298194885254,0.9225,0.012070298194885254,0.0,0.0,0.0,0
9,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0009480118751525879,64.17540740966797,0.9864370748299319,0.9569,0.0,0.03311049938201904,64.17540740966797,0.9805238986222147,0.9569,0.0,0.9569,0.00437319278717041,0.9183,0.00437319278717041,0.0,0.0,0.0,0
10,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.014912635087966919,60.025840759277344,0.988265306122449,0.9626,0.0,0.0020245483610779047,60.025840759277344,0.9828627317571016,0.9626,0.0,0.9626,0.002125978469848633,0.9257,0.002125978469848633,0.0,0.0,0.0,0
11,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.005329221487045288,56.13288879394531,0.9902636054421768,0.9647,0.0,9.267670975532383e-05,56.13288879394531,0.9863497193400238,0.9647,0.0,0.9647,0.0004787445068359375,0.9183,0.0004787445068359375,0.0,0.0,0.0,0
12,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0004897713661193848,55.96412658691406,0.9910714285714286,0.9655,0.0,0.0025451865512877703,55.96412658691406,0.9868600102058173,0.9655,0.0,0.9655,0.00019216537475585938,0.9082,0.00019216537475585938,0.0,0.0,0.0,0
13,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.002276390790939331,62.05887985229492,0.9929421768707483,0.9618,0.0,0.0009583745850250125,62.05887985229492,0.9878805919374043,0.9618,0.0,0.9618,0.01552879810333252,0.8839,0.01552879810333252,0.0,0.0,0.0,0
14,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,9.143352508544922e-05,55.83824157714844,0.9932397959183673,0.9679,0.0,0.03876900672912598,55.83824157714844,0.9902619493111073,0.9679,0.0,0.9679,2.3484230041503906e-05,0.8977,2.3484230041503906e-05,0.0,0.0,0.0,0
15,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.018835723400115967,54.7220573425293,0.9953231292517006,0.9675,0.0,0.00024468559422530234,54.7220573425293,0.9921330158190168,0.9675,0.0,0.9675,6.711483001708984e-05,0.9158,6.711483001708984e-05,0.0,0.0,0.0,0
16,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.18940860033035278,54.098907470703125,0.9934948979591837,0.9676,0.0,2.2172927856445312e-05,54.098907470703125,0.9913675795203266,0.9676,0.0,0.9676,0.00026488304138183594,0.9141,0.00026488304138183594,0.0,0.0,0.0,0
17,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0006111860275268555,54.504432678222656,0.9940901360544218,0.9706,0.0,4.046303729410283e-05,54.504432678222656,0.9920054431025684,0.9706,0.0,0.9706,0.0002689361572265625,0.8992,0.0002689361572265625,0.0,0.0,0.0,0
18,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.028839707374572754,60.22652053833008,0.9948979591836735,0.968,0.0,0.0005035400390625,60.22652053833008,0.9931110733117877,0.968,0.0,0.968,0.0039490461349487305,0.908,0.0039490461349487305,0.0,0.0,0.0,0
19,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,6.830692291259766e-05,61.69371795654297,0.9962585034013606,0.9671,0.0,0.05476083233952522,61.69371795654297,0.9937489368940295,0.9671,0.0,0.9671,1.4781951904296875e-05,0.9003,1.4781951904296875e-05,0.0,0.0,0.0,0
20,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.00022238492965698242,63.989383697509766,0.9957908163265307,0.9696,0.0,0.0009614399750716984,63.989383697509766,0.9936638884163973,0.9696,0.0,0.9696,6.9141387939453125e-06,0.8782,6.9141387939453125e-06,0.0,0.0,0.0,0
21,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.03286290168762207,73.36299896240234,0.9957908163265307,0.9667,0.0,0.00020129339827690274,73.36299896240234,0.9947695186256166,0.9667,0.0,0.9667,8.45193862915039e-05,0.8578,8.45193862915039e-05,0.0,0.0,0.0,0
22,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,1.049041748046875e-05,65.28508758544922,0.9959608843537415,0.9696,0.0,0.00047670092317275703,65.28508758544922,0.9948120428644327,0.9696,0.0,0.9696,0.00016808509826660156,0.8704,0.00016808509826660156,0.0,0.0,0.0,0
23,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0629226565361023,61.43474197387695,0.9978316326530612,0.9716,0.0,0.0007555825286544859,61.43474197387695,0.9952798094914102,0.9716,0.0,0.9716,4.76837158203125e-07,0.8602,4.76837158203125e-07,0.0,0.0,0.0,0
24,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,7.033348083496094e-06,58.167579650878906,0.9968537414965987,0.973,0.0,1.0286058568453882e-05,58.167579650878906,0.9943868004762715,0.973,0.0,0.973,8.20159912109375e-05,0.8901,8.20159912109375e-05,0.0,0.0,0.0,0
25,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0007356405258178711,66.53035736083984,0.9962159863945578,0.9686,0.0,4.564012670016382e-06,66.53035736083984,0.995237285252594,0.9686,0.0,0.9686,1.33514404296875e-05,0.8107,1.33514404296875e-05,0.0,0.0,0.0,0
26,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,1.2278556823730469e-05,63.3464241027832,0.9960034013605442,0.9725,0.0,4.7206878662109375e-05,63.3464241027832,0.9956200034019391,0.9725,0.0,0.9725,0.0,0.8759,0.0,0.0,0.0,0.0,0
27,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,0.0003617405891418457,58.4936408996582,0.9973639455782313,0.9747,0.0,5.946840610704385e-05,58.4936408996582,0.9957475761183875,0.9747,0.0,0.9747,1.1920928955078125e-07,0.8848,1.1920928955078125e-07,0.0,0.0,0.0,0
28,rankdad,0.0001,32,4,5,simpleff,mnist,3,10,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,0.9595300261096605,1.919060052219321,1.919060052219321,1.919060052219321,5.2928924560546875e-05,61.50501251220703,0.9967687074829932,0.975,0.0,0.0008641651947982609,61.50501251220703,0.995577479163123,0.975,0.0,0.975,0.0,0.8595,0.0,0.0,0.0,0.0,0
