epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.9307429790496826,5.8014397621154785,0.16355140186915887,0.2254335260115607,0.0,0.2254335260115607,1.9332901239395142,0.2254335260115607,1.9332901239395142,0.0,0.0,0.0,0
1,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.8937995433807373,5.749393463134766,0.35046728971962615,0.26011560693641617,0.0,0.26011560693641617,1.914194941520691,0.26011560693641617,1.914194941520691,0.0,0.0,0.0,0
2,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.8517616987228394,5.682493686676025,0.40186915887850466,0.2774566473988439,0.0,0.2774566473988439,1.8903495073318481,0.2774566473988439,1.8903495073318481,0.0,0.0,0.0,0
3,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.8035697937011719,5.588968276977539,0.4158878504672897,0.2774566473988439,0.0,0.2774566473988439,1.8582245111465454,0.2774566473988439,1.8582245111465454,0.0,0.0,0.0,0
4,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.7388291358947754,5.453886032104492,0.4485981308411215,0.28901734104046245,0.0,0.28901734104046245,1.8125602006912231,0.28901734104046245,1.8125602006912231,0.0,0.0,0.0,0
5,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.6570686101913452,5.255547046661377,0.4485981308411215,0.2774566473988439,0.0,0.2774566473988439,1.7477221488952637,0.2774566473988439,1.7477221488952637,0.0,0.0,0.0,0
6,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.5588287115097046,4.992907524108887,0.4392523364485981,0.27167630057803466,0.0,0.27167630057803466,1.6656944751739502,0.27167630057803466,1.6656944751739502,0.0,0.0,0.0,0
7,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.4579402208328247,4.696976184844971,0.4158878504672897,0.28901734104046245,0.0,0.28901734104046245,1.5741772651672363,0.28901734104046245,1.5741772651672363,0.0,0.0,0.0,0
8,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.363661289215088,4.411731243133545,0.4719626168224299,0.32947976878612717,0.0,0.32947976878612717,1.4856221675872803,0.32947976878612717,1.4856221675872803,0.0,0.0,0.0,0
9,pooled,0.0001,64,3,5,gru,tapnet-PEMS-SF,8,10,1.2867226600646973,4.1484761238098145,0.5186915887850467,0.4161849710982659,0.0,0.4161849710982659,1.4049469232559204,0.4161849710982659,1.4049469232559204,0.0,0.0,0.0,0
