epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,4.972584856396867,5.284595300261096,5.318537859007833,5.3172323759791125,5.577023498694517,5.570496083550914,10.28981723237598,10.861618798955613,10.889033942558747,0.06551092863082886,118.3408432006836,0.8889030612244898,0.9279,0.0,0.2011621594429016,118.3408432006836,0.8544758664682118,0.9279,0.0,0.9279,0.1579737663269043,0.9209,0.1579737663269043,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,4.590078328981723,5.04046997389034,5.10443864229765,4.95953002610966,5.417754569190601,5.460835509138382,9.549608355091383,10.45822454308094,10.565274151436032,0.0038845837116241455,82.7902603149414,0.958843537414966,0.9443,0.0,0.06566068530082703,82.7902603149414,0.9462045502870509,0.9443,0.0,0.9443,0.0007791519165039062,0.9389,0.0007791519165039062,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,4.412532637075718,4.882506527415144,5.006527415143603,4.801566579634465,5.331592689295039,5.392950391644908,9.214099216710183,10.214099216710183,10.399477806788513,0.00080069899559021,75.67115020751953,0.9774234693877552,0.9484,0.0,0.00030683589284308255,75.67115020751953,0.97086965766532,0.9484,0.0,0.9484,0.00038945674896240234,0.941,0.00038945674896240234,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,4.35509138381201,4.835509138381201,4.945169712793733,4.698433420365535,5.236292428198434,5.285900783289817,9.053524804177545,10.071801566579634,10.23107049608355,0.0004316568374633789,76.5315933227539,0.9858418367346938,0.9505,0.0,0.01968623884022236,76.5315933227539,0.9798426536253455,0.9505,0.0,0.9505,0.00016379356384277344,0.9427,0.00016379356384277344,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,4.168407310704961,4.620104438642298,4.706266318537859,4.486945169712794,5.014360313315927,5.065274151436031,8.655352480417754,9.634464751958225,9.77154046997389,0.00013455748558044434,63.264556884765625,0.9880527210884353,0.9583,0.0,0.000295568403089419,63.264556884765625,0.9846055709121837,0.9583,0.0,0.9583,0.00010263919830322266,0.9421,0.00010263919830322266,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.9830287206266317,4.453002610966058,4.5,4.2911227154047,4.851174934725848,4.9138381201044385,8.274151436031332,9.304177545691905,9.413838120104439,2.2113323211669922e-05,72.77738189697266,0.9899234693877551,0.9547,0.0,0.00527533795684576,72.77738189697266,0.9871146076972146,0.9547,0.0,0.9547,0.006293058395385742,0.9377,0.006293058395385742,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.677545691906005,4.095300261096606,4.130548302872063,4.091383812010444,4.640992167101827,4.702349869451697,7.768929503916449,8.736292428198434,8.832898172323759,0.001061752438545227,68.03777313232422,0.9901360544217687,0.9599,0.0,0.006284961011260748,68.03777313232422,0.985923878375505,0.9599,0.0,0.9599,0.0006828904151916504,0.9451,0.0006828904151916504,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.6305483028720626,4.080939947780679,4.176240208877284,3.8798955613577024,4.338120104438643,4.422976501305483,7.510443864229765,8.41906005221932,8.599216710182768,0.00017026066780090332,70.51679229736328,0.9897108843537415,0.9584,0.0,0.022407744079828262,70.51679229736328,0.9857537741866893,0.9584,0.0,0.9584,0.00202333927154541,0.9305,0.00202333927154541,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.466057441253264,3.852480417754569,3.9203655352480418,3.744125326370757,4.233681462140992,4.31201044386423,7.210182767624021,8.086161879895561,8.232375979112271,0.00013265013694763184,61.65811538696289,0.9923469387755102,0.965,0.0,0.0007250397466123104,61.65811538696289,0.9898788007654689,0.965,0.0,0.965,1.919269561767578e-05,0.9206,1.919269561767578e-05,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.3550913838120104,3.83289817232376,3.83289817232376,3.6005221932114884,4.0835509138381205,4.14490861618799,6.955613577023499,7.9164490861618795,7.977806788511749,0.00014775991439819336,69.04408264160156,0.9928146258503401,0.9621,0.0,0.028955919668078423,69.04408264160156,0.9894535402934297,0.9621,0.0,0.9621,3.814697265625e-06,0.8867,3.814697265625e-06,0.0,0.0,0.0,0
10,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.2924281984334205,3.617493472584856,3.657963446475196,3.544386422976501,4.052219321148825,4.092689295039165,6.836814621409921,7.669712793733681,7.750652741514361,2.4884939193725586e-05,58.731319427490234,0.9936649659863945,0.9708,0.0,2.5784527224459453e-06,58.731319427490234,0.9905592175207314,0.9708,0.0,0.9708,2.384185791015625e-06,0.9173,2.384185791015625e-06,0.0,0.0,0.0,0
11,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.157963446475196,3.5156657963446474,3.52088772845953,3.535248041775457,3.971279373368146,4.049608355091384,6.693211488250653,7.486945169712794,7.570496083550914,0.00011210143566131592,60.386199951171875,0.9949404761904762,0.9684,0.0,8.932749187806621e-05,60.386199951171875,0.9942164575802679,0.9684,0.0,0.9684,5.960464477539062e-07,0.9106,5.960464477539062e-07,0.0,0.0,0.0,0
12,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.117493472584856,3.4073107049608353,3.4582245430809397,3.47911227154047,3.8315926892950394,3.9033942558746735,6.596605744125326,7.238903394255875,7.361618798955614,2.0951032638549805e-05,63.20561218261719,0.9927721088435374,0.9676,0.0,1.306887043028837e-05,63.20561218261719,0.9913246863704018,0.9676,0.0,0.9676,0.0005147457122802734,0.9285,0.0005147457122802734,0.0,0.0,0.0,0
13,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,3.1684073107049606,3.5026109660574414,3.5091383812010446,3.35378590078329,3.768929503916449,3.789817232375979,6.522193211488251,7.27154046997389,7.298955613577023,4.3004751205444336e-05,65.27093505859375,0.9949829931972789,0.9695,0.0,1.6742282241466455e-05,65.27093505859375,0.993238358494578,0.9695,0.0,0.9695,2.384185791015625e-07,0.8724,2.384185791015625e-07,0.0,0.0,0.0,0
14,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.9033942558746735,3.2127937336814623,3.2362924281984333,3.174934725848564,3.563968668407311,3.635770234986945,6.078328981723238,6.776762402088773,6.872062663185378,1.6987323760986328e-06,67.81541442871094,0.9930272108843538,0.9684,0.0,0.0011506964219734073,67.81541442871094,0.9919200510312567,0.9684,0.0,0.9684,7.3909759521484375e-06,0.9071,7.3909759521484375e-06,0.0,0.0,0.0,0
15,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.9699738903394257,3.231070496083551,3.318537859007833,3.2571801566579635,3.664490861618799,3.7193211488250655,6.227154046997389,6.89556135770235,7.037859007832898,9.867548942565918e-05,54.90437316894531,0.9964285714285714,0.973,0.0,7.749487122055143e-05,54.90437316894531,0.9950669785243461,0.973,0.0,0.973,0.0,0.9044,0.0,0.0,0.0,0.0,0
16,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.9086161879895562,3.1253263707571803,3.1657963446475197,3.037859007832898,3.3942558746736293,3.4190600522193213,5.946475195822455,6.51958224543081,6.584856396866841,0.0002988874912261963,64.66956329345703,0.9960034013605442,0.969,0.0,0.01850559003651142,64.66956329345703,0.9939187752498405,0.969,0.0,0.969,7.152557373046875e-07,0.9106,7.152557373046875e-07,0.0,0.0,0.0,0
17,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.808093994778068,3.066579634464752,3.087467362924282,3.0548302872062663,3.4177545691906004,3.4451697127937337,5.862924281984334,6.484334203655353,6.532637075718016,2.7298927307128906e-05,71.34965515136719,0.9951955782312926,0.9701,0.0,7.558752258773893e-05,71.34965515136719,0.9945991920051032,0.9701,0.0,0.9701,0.0,0.8984,0.0,0.0,0.0,0.0,0
18,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.558746736292428,2.8067885117493474,2.8107049608355092,3.006527415143603,3.345953002610966,3.3851174934725847,5.565274151436031,6.152741514360313,6.195822454308094,0.0,62.93711471557617,0.9956632653061225,0.9736,0.0,2.995243812620174e-05,62.93711471557617,0.9939187752498405,0.9736,0.0,0.9736,0.0,0.9077,0.0,0.0,0.0,0.0,0
19,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.7232375979112273,2.9869451697127936,3.0,2.971279373368146,3.322454308093995,3.339425587467363,5.6945169712793735,6.309399477806789,6.339425587467363,0.0008057057857513428,62.15376663208008,0.9952806122448979,0.9718,0.0,1.2221159522596281e-05,62.15376663208008,0.9941314054858601,0.9718,0.0,0.9718,0.0,0.8853,0.0,0.0,0.0,0.0,0
20,rankdad,0.0001,32,0,5,simpleff,mnist,8,10,2.7741514360313317,3.0261096605744124,3.0548302872062663,3.0326370757180157,3.4190600522193213,3.447780678851175,5.806788511749347,6.445169712793733,6.502610966057441,1.3232231140136719e-05,64.5926284790039,0.9965986394557823,0.9718,0.0,0.00012595565931405872,64.5926284790039,0.9951945566659579,0.9718,0.0,0.9718,5.9604644775390625e-06,0.8809,5.9604644775390625e-06,0.0,0.0,0.0,0
