epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,4.9282920469361144,5.273794002607562,5.290743155149935,5.277705345501956,5.576271186440678,5.5645371577574965,10.20599739243807,10.85006518904824,10.855280312907432,0.20812156796455383,123.95819091796875,0.8925408719346049,0.9228,0.0,0.1163712590932846,123.95819091796875,0.8554273304092322,0.9228,0.0,0.9228,0.12679708003997803,0.9058,0.12679708003997803,0.0,0.0,0.0,0
1,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,4.342894393741851,4.792698826597132,4.860495436766623,4.882659713168188,5.367666232073011,5.413298565840939,9.225554106910039,10.160365058670143,10.273794002607563,0.05360761284828186,78.90126037597656,0.9603627384196185,0.9478,0.0,0.0053308275528252125,78.90126037597656,0.9454924839245411,0.9478,0.0,0.9478,0.10134869813919067,0.9407,0.10134869813919067,0.0,0.0,0.0,0
2,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,4.258148631029987,4.7353324641460235,4.7835723598435465,4.749674054758801,5.276401564537157,5.33767926988266,9.007822685788787,10.01173402868318,10.121251629726206,0.011972486972808838,71.7126693725586,0.9757748637602179,0.9526,0.0,0.001007291954010725,71.7126693725586,0.9684878422688754,0.9526,0.0,0.9526,0.016708433628082275,0.9434,0.016708433628082275,0.0,0.0,0.0,0
3,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,4.168187744458931,4.608865710560626,4.688396349413298,4.616688396349414,5.148631029986962,5.228161668839635,8.784876140808343,9.757496740547587,9.916558018252934,0.004763215780258179,65.93389892578125,0.9857799727520435,0.9581,0.0,0.0004676183161791414,65.93389892578125,0.979474513477835,0.9581,0.0,0.9581,0.004311203956604004,0.9448,0.004311203956604004,0.0,0.0,0.0,0
4,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.9374185136897,4.383311603650586,4.475880052151239,4.401564537157758,5.023468057366363,5.0717079530638856,8.338983050847459,9.40677966101695,9.547588005215124,0.027143001556396484,65.78404235839844,0.9876958446866485,0.9597,0.0,0.00026293154223822057,65.78404235839844,0.9847123451007112,0.9597,0.0,0.9597,0.000823974609375,0.947,0.000823974609375,0.0,0.0,0.0,0
5,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.743155149934811,4.164276401564537,4.252933507170796,4.21903520208605,4.827900912646675,4.925684485006519,7.96219035202086,8.992177314211213,9.178617992177314,0.0011981427669525146,62.635276794433594,0.9895691416893733,0.9627,0.0,0.0018883104203268886,62.635276794433594,0.9865434569688711,0.9627,0.0,0.9627,0.03568720817565918,0.9407,0.03568720817565918,0.0,0.0,0.0,0
6,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.5058670143415904,3.925684485006519,3.967405475880052,4.0078226857887875,4.559322033898305,4.6336375488917865,7.513689700130378,8.485006518904823,8.601043024771839,0.0058689117431640625,58.41889190673828,0.9889730926430518,0.9675,0.0,2.3523965865024365e-05,58.41889190673828,0.9849252650853809,0.9675,0.0,0.9675,0.01788806915283203,0.9392,0.01788806915283203,0.0,0.0,0.0,0
7,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.3754889178617993,3.775749674054759,3.831812255541069,3.8461538461538463,4.406779661016949,4.470664928292047,7.2216427640156455,8.182529335071708,8.302477183833116,8.89897346496582e-05,57.99369812011719,0.9892285422343324,0.9664,0.0,0.0006109167006798089,57.99369812011719,0.9873099689136823,0.9664,0.0,0.9664,4.76837158203125e-06,0.9342,4.76837158203125e-06,0.0,0.0,0.0,0
8,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.1616688396349413,3.542372881355932,3.5710560625814862,3.6753585397653192,4.207301173402868,4.2490221642764014,6.8370273794002605,7.749674054758801,7.820078226857888,0.002813190221786499,60.44956970214844,0.9911018392370572,0.9658,0.0,5.3158513765083626e-05,60.44956970214844,0.9884597368308989,0.9658,0.0,0.9658,1.5616416931152344e-05,0.9239,1.5616416931152344e-05,0.0,0.0,0.0,0
9,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.229465449804433,3.5840938722294653,3.6284224250325945,3.650586701434159,4.122555410691004,4.196870925684485,6.8800521512385915,7.70664928292047,7.82529335071708,0.002239614725112915,70.29448699951172,0.9928474114441417,0.9627,0.0,0.005105301272124052,70.29448699951172,0.9902482647021249,0.9627,0.0,0.9627,0.003965139389038086,0.9144,0.003965139389038086,0.0,0.0,0.0,0
10,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.1003911342894392,3.468057366362451,3.500651890482399,3.51890482398957,3.984354628422425,4.036505867014341,6.619295958279009,7.452411994784876,7.5371577574967406,0.0015628933906555176,61.57645797729492,0.9938692098092643,0.9697,0.0,0.0011645070044323802,61.57645797729492,0.9917812885917472,0.9697,0.0,0.9697,0.0007112026214599609,0.9039,0.0007112026214599609,0.0,0.0,0.0,0
11,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.1577574967405475,3.529335071707953,3.564537157757497,3.405475880052151,3.8578878748370276,3.867014341590613,6.563233376792699,7.387222946544981,7.431551499348109,0.0006961822509765625,67.00862121582031,0.9942098092643051,0.9686,0.0,0.0009053547983057797,67.00862121582031,0.991909040582549,0.9686,0.0,0.9686,1.5139579772949219e-05,0.9031,1.5139579772949219e-05,0.0,0.0,0.0,0
12,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,3.0404172099087354,3.3129074315514995,3.353324641460235,3.319426336375489,3.7340286831812257,3.7653194263363754,6.359843546284225,7.046936114732725,7.11864406779661,0.009458392858505249,66.28607940673828,0.9947632833787466,0.9692,0.0,0.0006290011806413531,66.28607940673828,0.9922922965549547,0.9692,0.0,0.9692,2.086162567138672e-05,0.919,2.086162567138672e-05,0.0,0.0,0.0,0
13,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.9530638852672753,3.2477183833116037,3.302477183833116,3.3285528031290745,3.788787483702738,3.7953063885267273,6.281616688396349,7.036505867014341,7.097783572359844,0.10453256964683533,58.165626525878906,0.9939117847411444,0.9705,0.0,0.00042562131420709193,58.165626525878906,0.9922071285610867,0.9705,0.0,0.9705,2.872943878173828e-05,0.9091,2.872943878173828e-05,0.0,0.0,0.0,0
14,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.878748370273794,3.2164276401564535,3.191655801825293,3.194263363754889,3.6597131681877446,3.6584093872229464,6.073011734028683,6.876140808344198,6.85006518904824,0.003389120101928711,56.107906341552734,0.9944652588555858,0.9721,0.0,0.0013908103574067354,56.107906341552734,0.9926755525273602,0.9721,0.0,0.9721,8.702278137207031e-06,0.8986,8.702278137207031e-06,0.0,0.0,0.0,0
15,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.847457627118644,3.121251629726206,3.121251629726206,3.088657105606258,3.4589308996088657,3.500651890482399,5.936114732724902,6.5801825293350715,6.621903520208605,0.0011864304542541504,64.62852478027344,0.9948910081743869,0.9718,0.0,1.52587890625e-05,64.62852478027344,0.993740152450709,0.9718,0.0,0.9718,0.00013208389282226562,0.8761,0.00013208389282226562,0.0,0.0,0.0,0
16,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.7926988265971318,3.089960886571056,3.121251629726206,3.0599739243807043,3.4954367666232073,3.5215123859191655,5.852672750977836,6.5853976531942635,6.642764015645372,0.24947886168956757,60.479129791259766,0.9950187329700273,0.972,0.0,5.1569054448918905e-06,60.479129791259766,0.9932717284844356,0.972,0.0,0.972,2.384185791015625e-07,0.8337,2.384185791015625e-07,0.0,0.0,0.0,0
17,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.701434159061278,2.986962190352021,2.971316818774446,2.9921773142112125,3.3702737940026077,3.383311603650587,5.69361147327249,6.357235984354628,6.354628422425033,0.000478595495223999,65.57878112792969,0.9943801089918256,0.9713,0.0,0.0001287107152165845,65.57878112792969,0.9934420644721713,0.9713,0.0,0.9713,2.6226043701171875e-06,0.862,2.6226043701171875e-06,0.0,0.0,0.0,0
18,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.6597131681877446,2.924380704041721,2.90612777053455,3.155149934810952,3.4485006518904826,3.486310299869622,5.814863102998697,6.372881355932203,6.392438070404172,2.086162567138672e-06,60.77262878417969,0.9962534059945504,0.9729,0.0,0.0,60.77262878417969,0.9956138483158029,0.9729,0.0,0.9729,0.0,0.8036,0.0,0.0,0.0,0.0,0
19,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.6714471968709255,2.951760104302477,2.924380704041721,2.985658409387223,3.3402868318122554,3.346805736636245,5.657105606258149,6.292046936114732,6.271186440677966,1.9073486328125e-06,54.44035339355469,0.9958702316076294,0.9736,0.0,0.000322412553941831,54.44035339355469,0.9947621683771238,0.9736,0.0,0.9736,6.520748138427734e-05,0.8648,6.520748138427734e-05,0.0,0.0,0.0,0
20,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.646675358539765,2.8839634941329857,2.878748370273794,3.09387222946545,3.4185136897001303,3.4823989569752283,5.7405475880052155,6.302477183833116,6.361147327249022,4.947185516357422e-06,61.15447235107422,0.9974455040871935,0.973,0.0,6.35782896551973e-07,61.15447235107422,0.9971042882084913,0.973,0.0,0.973,0.0,0.8481,0.0,0.0,0.0,0.0,0
21,rankdad,0.0001,32,3,5,simpleff,mnist,8,10,2.5893089960886573,2.8096479791395046,2.7822685788787482,2.878748370273794,3.198174706649283,3.2346805736636246,5.468057366362451,6.0078226857887875,6.016949152542373,0.00032788515090942383,63.02565002441406,0.997658378746594,0.973,0.0,0.00012948777293786407,63.02565002441406,0.9954860963250011,0.973,0.0,0.973,3.5762786865234375e-07,0.8325,3.5762786865234375e-07,0.0,0.0,0.0,0
