epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.3886406719684601,189.88778686523438,0.8327530570652174,0.8835,0.0,0.18316245079040527,189.88778686523438,0.7773291397483849,0.8835,0.0,0.8835,0.26214659214019775,0.8461,0.26214659214019775,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.14818075299263,128.03277587890625,0.9223420516304348,0.9064,0.0,0.009137153625488281,128.03277587890625,0.8897483849030942,0.9064,0.0,0.9064,0.08424824476242065,0.896,0.08424824476242065,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.15375939011573792,105.38504028320312,0.942977241847826,0.9196,0.0,0.00024580955505371094,105.38504028320312,0.9181400884053044,0.9196,0.0,0.9196,0.027572810649871826,0.9064,0.027572810649871826,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.07897531986236572,86.2578125,0.9567340353260869,0.9336,0.0,8.165836334228516e-05,86.2578125,0.9373087385243115,0.9336,0.0,0.9336,0.01996016502380371,0.9217,0.01996016502380371,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.1954515427350998,81.57967376708984,0.9667119565217391,0.9355,0.0,0.00012755393981933594,81.57967376708984,0.9510370622237334,0.9355,0.0,0.9355,0.03397852182388306,0.9244,0.03397852182388306,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.05197244882583618,82.86632537841797,0.9734629755434783,0.9356,0.0,5.316734313964844e-05,82.86632537841797,0.9605151309078545,0.9356,0.0,0.9356,0.0028444528579711914,0.9119,0.0028444528579711914,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.005337655544281006,64.09838104248047,0.9787279211956522,0.9525,0.0,0.0012193918228149414,64.09838104248047,0.9684631077864672,0.9525,0.0,0.9525,0.01458740234375,0.9295,0.01458740234375,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.008925080299377441,57.96620559692383,0.983016304347826,0.9565,0.0,5.9604644775390625e-06,57.96620559692383,0.9733083985039103,0.9565,0.0,0.9565,0.0008237361907958984,0.9323,0.0008237361907958984,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.07025927305221558,58.08332061767578,0.9833135190217391,0.9579,0.0,6.890296936035156e-05,58.08332061767578,0.9760285617137028,0.9579,0.0,0.9579,0.0013393163681030273,0.9184,0.0013393163681030273,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.05749043822288513,65.84537506103516,0.988663383152174,0.9532,0.0,0.000347137451171875,65.84537506103516,0.9839340360421626,0.9532,0.0,0.9532,0.0042656660079956055,0.9124,0.0042656660079956055,0.0,0.0,0.0,0
10,rankdad,0.0001,32,1,5,simpleff,mnist,3,10,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,0.9620915032679739,1.9241830065359478,1.9241830065359478,1.9241830065359478,0.0014433860778808594,66.32105255126953,0.9895974864130435,0.9589,0.0,0.00016427040100097656,66.32105255126953,0.9839765385923155,0.9589,0.0,0.9589,0.0030634403228759766,0.9033,0.0030634403228759766,0.0,0.0,0.0,0
