epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=61, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=2, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=25920, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=61, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,6.0,6.0,3.0,12.0,12.0,12.0,12.0,0.7116526365280151,5.380891799926758,0.4375,0.2975609756097561,0.0,0.6879351139068604,5.380891799926758,0.625,0.2975609756097561,0.0,0.2975609756097561,0.8527776002883911,0.2975609756097561,0.8527776002883911,0.0,0.0,0.0,0
1,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.4562006890773773,5.398110389709473,1.0,0.3024390243902439,0.0,0.7962639927864075,5.398110389709473,0.09375,0.3024390243902439,0.0,0.3024390243902439,0.8634741902351379,0.3024390243902439,0.8634741902351379,0.0,0.0,0.0,0
2,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.4094710350036621,5.245147705078125,1.0,0.32682926829268294,0.0,0.7529182434082031,5.245147705078125,0.1875,0.32682926829268294,0.0,0.32682926829268294,0.8329752683639526,0.32682926829268294,0.8329752683639526,0.0,0.0,0.0,0
3,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.40545138716697693,5.16157341003418,1.0,0.3463414634146341,0.0,0.6930160522460938,5.16157341003418,0.40625,0.3463414634146341,0.0,0.3463414634146341,0.8137022852897644,0.3463414634146341,0.8137022852897644,0.0,0.0,0.0,0
4,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.39367350935935974,5.161890029907227,1.0,0.35121951219512193,0.0,0.6490285396575928,5.161890029907227,0.5,0.35121951219512193,0.0,0.35121951219512193,0.8105522394180298,0.35121951219512193,0.8105522394180298,0.0,0.0,0.0,0
5,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.36852556467056274,5.21149206161499,1.0,0.3804878048780488,0.0,0.6219511032104492,5.21149206161499,0.625,0.3804878048780488,0.0,0.3804878048780488,0.8198947310447693,0.3804878048780488,0.8198947310447693,0.0,0.0,0.0,0
6,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.33811071515083313,5.239331245422363,0.96875,0.4,0.0,0.6023629307746887,5.239331245422363,0.625,0.4,0.0,0.4,0.8234602212905884,0.4,0.8234602212905884,0.0,0.0,0.0,0
7,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.31372228264808655,5.212202072143555,0.96875,0.424390243902439,0.0,0.5791968107223511,5.212202072143555,0.65625,0.424390243902439,0.0,0.424390243902439,0.8113317489624023,0.424390243902439,0.8113317489624023,0.0,0.0,0.0,0
8,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,1.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,2.0,12.0,12.0,12.0,12.0,0.2996229827404022,5.146535396575928,0.96875,0.4585365853658537,0.0,0.5475012063980103,5.146535396575928,0.75,0.4585365853658537,0.0,0.4585365853658537,0.7870916128158569,0.4585365853658537,0.7870916128158569,0.0,0.0,0.0,0
9,rankdad,0.0001,32,0,5,gru,tapnet-Heartbeat,8,10,2.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,3.0,12.0,12.0,12.0,12.0,0.29129549860954285,5.0849504470825195,0.96875,0.47804878048780486,0.0,0.5104988217353821,5.0849504470825195,0.84375,0.47804878048780486,0.0,0.47804878048780486,0.761067271232605,0.47804878048780486,0.761067271232605,0.0,0.0,0.0,0
