epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,1.5457470417022705,58.864261627197266,0.5555555555555556,0.7353760445682451,0.0,1.330189824104309,58.864261627197266,0.5607985480943739,0.7353760445682451,0.0,0.7353760445682451,0.35118064284324646,0.7353760445682451,0.35118064284324646,0.0,0.0,0.0,0
1,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.8147722482681274,27.22983169555664,0.8072916666666666,0.8586350974930362,0.0,0.3611370623111725,27.22983169555664,0.8457350272232305,0.8586350974930362,0.0,0.8586350974930362,0.055037397891283035,0.8586350974930362,0.055037397891283035,0.0,0.0,0.0,0
2,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.5773440599441528,17.425079345703125,0.8854166666666666,0.9018105849582173,0.0,0.12400252372026443,17.425079345703125,0.9147005444646098,0.9018105849582173,0.0,0.9018105849582173,0.028852293267846107,0.9018105849582173,0.028852293267846107,0.0,0.0,0.0,0
3,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.456825315952301,13.050585746765137,0.9288194444444444,0.924791086350975,0.0,0.07126201689243317,13.050585746765137,0.9528130671506352,0.924791086350975,0.0,0.924791086350975,0.01793537847697735,0.924791086350975,0.01793537847697735,0.0,0.0,0.0,0
4,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.36435666680336,10.481610298156738,0.9583333333333334,0.9456824512534819,0.0,0.040580205619335175,10.481610298156738,0.9618874773139746,0.9456824512534819,0.0,0.9456824512534819,0.012864776886999607,0.9456824512534819,0.012864776886999607,0.0,0.0,0.0,0
5,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.28497397899627686,8.844661712646484,0.9635416666666666,0.9519498607242339,0.0,0.03023454174399376,8.844661712646484,0.9709618874773139,0.9519498607242339,0.0,0.9519498607242339,0.010223950259387493,0.9519498607242339,0.010223950259387493,0.0,0.0,0.0,0
6,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.2135922759771347,7.748020172119141,0.9704861111111112,0.9561281337047354,0.0,0.023788247257471085,7.748020172119141,0.9800362976406534,0.9561281337047354,0.0,0.9561281337047354,0.008457081392407417,0.9561281337047354,0.008457081392407417,0.0,0.0,0.0,0
7,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.16117703914642334,6.942343711853027,0.984375,0.9596100278551533,0.0,0.019237110391259193,6.942343711853027,0.985480943738657,0.9596100278551533,0.0,0.9596100278551533,0.007170745171606541,0.9596100278551533,0.007170745171606541,0.0,0.0,0.0,0
8,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.12238809466362,6.338850975036621,0.9878472222222222,0.9651810584958217,0.0,0.01628657802939415,6.338850975036621,0.9927404718693285,0.9651810584958217,0.0,0.9651810584958217,0.00606637354940176,0.9651810584958217,0.00606637354940176,0.0,0.0,0.0,0
9,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.09742313623428345,5.867974281311035,0.9913194444444444,0.9651810584958217,0.0,0.013561180792748928,5.867974281311035,0.9963702359346642,0.9651810584958217,0.0,0.9651810584958217,0.005196894984692335,0.9651810584958217,0.005196894984692335,0.0,0.0,0.0,0
10,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.08031953871250153,5.500401496887207,0.9930555555555556,0.9665738161559888,0.0,0.011366435326635838,5.500401496887207,0.9981851179673321,0.9665738161559888,0.0,0.9665738161559888,0.004487344063818455,0.9665738161559888,0.004487344063818455,0.0,0.0,0.0,0
11,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.06668694317340851,5.203779697418213,0.9947916666666666,0.9686629526462396,0.0,0.009637151844799519,5.203779697418213,0.9981851179673321,0.9686629526462396,0.0,0.9686629526462396,0.003925306256860495,0.9686629526462396,0.003925306256860495,0.0,0.0,0.0,0
12,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.0563860684633255,4.963670253753662,0.9982638888888888,0.9693593314763231,0.0,0.007940633222460747,4.963670253753662,1.0,0.9693593314763231,0.0,0.9693593314763231,0.0033919301349669695,0.9693593314763231,0.0033919301349669695,0.0,0.0,0.0,0
13,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.04775059223175049,4.768022060394287,0.9982638888888888,0.9693593314763231,0.0,0.006642478052526712,4.768022060394287,1.0,0.9693593314763231,0.0,0.9693593314763231,0.003030436346307397,0.9693593314763231,0.003030436346307397,0.0,0.0,0.0,0
14,dsgd,0.0001,32,3,5,gru,tapnet-CharacterTrajectories,8,10,0.04168449342250824,4.596642017364502,0.9982638888888888,0.9707520891364902,0.0,0.005319186486303806,4.596642017364502,1.0,0.9707520891364902,0.0,0.9707520891364902,0.0027233362197875977,0.9707520891364902,0.0027233362197875977,0.0,0.0,0.0,0
