epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,3.1856209150326795,3.633986928104575,3.673202614379085,3.396078431372549,3.9908496732026144,4.098039215686274,6.5816993464052285,7.624836601307189,7.771241830065359,0.06446200609207153,74.43256378173828,0.9927394701086957,0.9649,0.0,4.2438507080078125e-05,74.43256378173828,0.990734444066644,0.9649,0.0,0.9649,1.3113021850585938e-06,0.8786,1.3113021850585938e-06,0.0,0.0,0.0,0
11,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,3.215686274509804,3.637908496732026,3.69281045751634,3.5241830065359476,4.143790849673203,4.223529411764706,6.739869281045752,7.781699346405229,7.916339869281046,7.876753807067871e-05,55.931358337402344,0.9958389945652174,0.9728,0.0,0.0,55.931358337402344,0.9943896633798028,0.9728,0.0,0.9728,4.76837158203125e-07,0.9098,4.76837158203125e-07,0.0,0.0,0.0,0
12,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,3.022222222222222,3.454901960784314,3.5137254901960784,3.3607843137254902,4.01437908496732,4.122875816993464,6.383006535947713,7.469281045751634,7.636601307189543,2.4437904357910156e-06,59.72083282470703,0.9933763586956522,0.9708,0.0,0.0,59.72083282470703,0.9918820129207753,0.9708,0.0,0.9708,0.0,0.8938,0.0,0.0,0.0,0.0,0
13,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.8091503267973854,3.172549019607843,3.2405228758169935,3.2300653594771243,3.8,3.8522875816993465,6.03921568627451,6.972549019607843,7.0928104575163395,4.172325134277344e-07,55.24116516113281,0.9949473505434783,0.9722,0.0,0.0,55.24116516113281,0.9920520231213873,0.9722,0.0,0.9722,5.960464477539062e-07,0.8862,5.960464477539062e-07,0.0,0.0,0.0,0
14,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.903267973856209,3.303267973856209,3.372549019607843,3.154248366013072,3.6954248366013074,3.718954248366013,6.057516339869281,6.998692810457516,7.091503267973856,6.496906280517578e-06,62.22331619262695,0.9940981657608695,0.9704,0.0,0.0,62.22331619262695,0.9924345460727644,0.9704,0.0,0.9704,4.410743713378906e-05,0.8976,4.410743713378906e-05,0.0,0.0,0.0,0
15,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.74640522875817,3.0483660130718953,3.0836601307189544,3.118954248366013,3.611764705882353,3.673202614379085,5.865359477124183,6.660130718954249,6.756862745098039,0.0,62.742862701416016,0.9952445652173914,0.9713,0.0,0.0,62.742862701416016,0.9941771506290378,0.9713,0.0,0.9713,4.0531158447265625e-06,0.8609,4.0531158447265625e-06,0.0,0.0,0.0,0
16,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.696732026143791,3.05359477124183,3.118954248366013,3.1241830065359477,3.596078431372549,3.6470588235294117,5.820915032679738,6.649673202614379,6.766013071895425,6.556510925292969e-07,64.81988525390625,0.99609375,0.9706,0.0,0.0,64.81988525390625,0.9940921455287317,0.9706,0.0,0.9706,1.5497207641601562e-05,0.8591,1.5497207641601562e-05,0.0,0.0,0.0,0
17,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.715032679738562,3.0130718954248366,3.0352941176470587,3.156862745098039,3.657516339869281,3.7281045751633988,5.871895424836601,6.670588235294118,6.7633986928104575,2.980232238769531e-07,66.82637786865234,0.9960088315217391,0.9695,0.0,0.0,66.82637786865234,0.995154709282557,0.9695,0.0,0.9695,7.152557373046875e-07,0.8746,7.152557373046875e-07,0.0,0.0,0.0,0
18,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.730718954248366,3.0784313725490198,3.1032679738562092,3.0444444444444443,3.5124183006535947,3.5294117647058822,5.77516339869281,6.590849673202614,6.632679738562092,0.0022745728492736816,64.79425811767578,0.9955842391304348,0.972,0.0,0.0,64.79425811767578,0.9944746684801088,0.972,0.0,0.972,0.0,0.8458,0.0,0.0,0.0,0.0,0
19,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.5790849673202616,2.849673202614379,2.9098039215686273,2.9163398692810456,3.384313725490196,3.3869281045751634,5.495424836601307,6.233986928104575,6.296732026143791,0.030612021684646606,58.30883026123047,0.9954568614130435,0.9745,0.0,0.0,58.30883026123047,0.9946871812308739,0.9745,0.0,0.9745,1.6689300537109375e-06,0.8563,1.6689300537109375e-06,0.0,0.0,0.0,0
20,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.6509803921568627,2.9359477124183004,2.9529411764705884,2.9712418300653596,3.3816993464052287,3.410457516339869,5.622222222222222,6.317647058823529,6.363398692810457,1.3947486877441406e-05,67.17359924316406,0.9970703125,0.9721,0.0,0.0,67.17359924316406,0.995282216933016,0.9721,0.0,0.9721,0.002901434898376465,0.8423,0.002901434898376465,0.0,0.0,0.0,0
21,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.549019607843137,2.8379084967320263,2.8287581699346407,2.934640522875817,3.3124183006535945,3.3607843137254902,5.483660130718954,6.150326797385621,6.189542483660131,0.0,61.68744659423828,0.9971127717391305,0.9747,0.0,0.0,61.68744659423828,0.9963872832369942,0.9747,0.0,0.9747,0.0,0.827,0.0,0.0,0.0,0.0,0
22,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.4496732026143793,2.758169934640523,2.7790849673202613,2.966013071895425,3.3895424836601307,3.4379084967320264,5.415686274509804,6.147712418300654,6.216993464052288,1.1444091796875e-05,63.8422737121582,0.996475883152174,0.9738,0.0,0.0,63.8422737121582,0.9957072424345461,0.9738,0.0,0.9738,0.0,0.817,0.0,0.0,0.0,0.0,0
23,rankdad,0.0001,32,1,5,simpleff,mnist,32,10,2.542483660130719,2.8483660130718955,2.827450980392157,2.7777777777777777,3.1437908496732025,3.184313725490196,5.3202614379084965,5.992156862745098,6.011764705882353,6.663799285888672e-05,62.59593963623047,0.9969853940217391,0.9758,0.0,0.0,62.59593963623047,0.9946871812308739,0.9758,0.0,0.9758,0.0,0.8653,0.0,0.0,0.0,0.0,0
