epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,1.502657413482666,30.867630004882812,0.5,0.7541782729805014,0.0,0.7541782729805014,0.2680862843990326,0.7541782729805014,0.2680862843990326,0.0,0.0,0.0,0
1,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.5916769504547119,13.75024127960205,0.8189806678383128,0.8676880222841226,0.0,0.8676880222841226,0.0714104175567627,0.8676880222841226,0.0714104175567627,0.0,0.0,0.0,0
2,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.30799052119255066,8.403459548950195,0.8998242530755711,0.9129526462395543,0.0,0.9129526462395543,0.03928065299987793,0.9129526462395543,0.03928065299987793,0.0,0.0,0.0,0
3,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.202433243393898,6.146265983581543,0.9393673110720563,0.9449860724233984,0.0,0.9449860724233984,0.021210210397839546,0.9449860724233984,0.021210210397839546,0.0,0.0,0.0,0
4,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.14140205085277557,4.901437282562256,0.9648506151142355,0.9575208913649025,0.0,0.9575208913649025,0.014413408003747463,0.9575208913649025,0.014413408003747463,0.0,0.0,0.0,0
5,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.10211244225502014,4.085692405700684,0.9718804920913884,0.963091922005571,0.0,0.963091922005571,0.011009931564331055,0.963091922005571,0.011009931564331055,0.0,0.0,0.0,0
6,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.07738473266363144,3.5379018783569336,0.9780316344463972,0.9658774373259053,0.0,0.9658774373259053,0.008574707433581352,0.9658774373259053,0.008574707433581352,0.0,0.0,0.0,0
7,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.06003500893712044,3.1489131450653076,0.9850615114235501,0.9707520891364902,0.0,0.9707520891364902,0.0070040225982666016,0.9707520891364902,0.0070040225982666016,0.0,0.0,0.0,0
8,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.04770994186401367,2.8611137866973877,0.9903339191564148,0.9728412256267409,0.0,0.9728412256267409,0.0056945257820189,0.9728412256267409,0.0056945257820189,0.0,0.0,0.0,0
9,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.03920166194438934,2.647346019744873,0.992091388400703,0.9735376044568245,0.0,0.9735376044568245,0.0046790665946900845,0.9735376044568245,0.0046790665946900845,0.0,0.0,0.0,0
10,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.032870177179574966,2.479997396469116,0.9947275922671354,0.974233983286908,0.0,0.974233983286908,0.0038985353894531727,0.974233983286908,0.0038985353894531727,0.0,0.0,0.0,0
11,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.027797088027000427,2.3463244438171387,0.9956063268892794,0.9749303621169917,0.0,0.9749303621169917,0.0032981804106384516,0.9749303621169917,0.0032981804106384516,0.0,0.0,0.0,0
12,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.02379496581852436,2.2355501651763916,0.9964850615114236,0.9749303621169917,0.0,0.9749303621169917,0.0028236934449523687,0.9749303621169917,0.0028236934449523687,0.0,0.0,0.0,0
13,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.02057209052145481,2.1480045318603516,0.9982425307557118,0.9749303621169917,0.0,0.9749303621169917,0.002426624298095703,0.9749303621169917,0.002426624298095703,0.0,0.0,0.0,0
14,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.01775023527443409,2.0727057456970215,0.9991212653778558,0.9770194986072424,0.0,0.9770194986072424,0.0021161693148314953,0.9770194986072424,0.0021161693148314953,0.0,0.0,0.0,0
15,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.015141982585191727,2.0078258514404297,0.9991212653778558,0.9784122562674095,0.0,0.9784122562674095,0.001857382943853736,0.9784122562674095,0.001857382943853736,0.0,0.0,0.0,0
16,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.01320679672062397,1.95796799659729,0.9991212653778558,0.979108635097493,0.0,0.979108635097493,0.001635381137020886,0.979108635097493,0.001635381137020886,0.0,0.0,0.0,0
17,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.011372232809662819,1.91480553150177,1.0,0.979108635097493,0.0,0.979108635097493,0.001452275668270886,0.979108635097493,0.001452275668270886,0.0,0.0,0.0,0
18,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.009899787604808807,1.8819812536239624,1.0,0.979108635097493,0.0,0.979108635097493,0.0013170583406463265,0.979108635097493,0.0013170583406463265,0.0,0.0,0.0,0
19,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.008850345388054848,1.855342984199524,1.0,0.979108635097493,0.0,0.979108635097493,0.0011804444948211312,0.979108635097493,0.0011804444948211312,0.0,0.0,0.0,0
20,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.007972078397870064,1.8307585716247559,1.0,0.979108635097493,0.0,0.979108635097493,0.001059566275216639,0.979108635097493,0.001059566275216639,0.0,0.0,0.0,0
21,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0072111701592803,1.809541940689087,1.0,0.9798050139275766,0.0,0.9798050139275766,0.0009620189666748047,0.9798050139275766,0.0009620189666748047,0.0,0.0,0.0,0
22,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0065599060617387295,1.7897220849990845,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0008838857756927609,0.9811977715877437,0.0008838857756927609,0.0,0.0,0.0,0
23,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.005923929158598185,1.7748934030532837,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0008114065276458859,0.9811977715877437,0.0008114065276458859,0.0,0.0,0.0,0
24,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.005391998216509819,1.7615333795547485,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0007480212370865047,0.9811977715877437,0.0007480212370865047,0.0,0.0,0.0,0
25,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.004940624348819256,1.7509855031967163,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0006938661681488156,0.9811977715877437,0.0006938661681488156,0.0,0.0,0.0,0
26,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.004550037439912558,1.7398761510849,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0006467274506576359,0.9811977715877437,0.0006467274506576359,0.0,0.0,0.0,0
27,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.004172134213149548,1.7311298847198486,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0006029946380294859,0.9811977715877437,0.0006029946380294859,0.0,0.0,0.0,0
28,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.003850803477689624,1.7235947847366333,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0005605220794677734,0.9811977715877437,0.0005605220794677734,0.0,0.0,0.0,0
29,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0035659028217196465,1.7164909839630127,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0005239759339019656,0.9811977715877437,0.0005239759339019656,0.0,0.0,0.0,0
30,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0033066177275031805,1.7104204893112183,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0004935945617035031,0.9811977715877437,0.0004935945617035031,0.0,0.0,0.0,0
31,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.003074550535529852,1.7052465677261353,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0004635538498405367,0.9811977715877437,0.0004635538498405367,0.0,0.0,0.0,0
32,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0028739548288285732,1.6997509002685547,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00043770245974883437,0.9811977715877437,0.00043770245974883437,0.0,0.0,0.0,0
33,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0026776886079460382,1.6960175037384033,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0004133156326133758,0.9811977715877437,0.0004133156326133758,0.0,0.0,0.0,0
34,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0025116729084402323,1.692224144935608,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0003910405212081969,0.9811977715877437,0.0003910405212081969,0.0,0.0,0.0,0
35,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0023606682661920786,1.6888811588287354,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00036907196044921875,0.9811977715877437,0.00036907196044921875,0.0,0.0,0.0,0
36,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0022196387872099876,1.6862642765045166,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00035139493411406875,0.9811977715877437,0.00035139493411406875,0.0,0.0,0.0,0
37,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0020925903227180243,1.6835148334503174,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00033477373654022813,0.9811977715877437,0.00033477373654022813,0.0,0.0,0.0,0
38,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0019708634354174137,1.6812095642089844,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00031757354736328125,0.9811977715877437,0.00031757354736328125,0.0,0.0,0.0,0
39,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0018570709507912397,1.6788806915283203,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00030371121829375625,0.9811977715877437,0.00030371121829375625,0.0,0.0,0.0,0
40,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0017560005653649569,1.6783368587493896,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0002897126250900328,0.9811977715877437,0.0002897126250900328,0.0,0.0,0.0,0
41,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0016625785501673818,1.6758273839950562,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0002763611846603453,0.9811977715877437,0.0002763611846603453,0.0,0.0,0.0,0
42,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0015712737804278731,1.6747814416885376,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00026648383936844766,0.9811977715877437,0.00026648383936844766,0.0,0.0,0.0,0
43,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.001487407716922462,1.6736699342727661,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00025503974757157266,0.9811977715877437,0.00025503974757157266,0.0,0.0,0.0,0
44,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0014080047840252519,1.6730825901031494,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00024519648286513984,0.9811977715877437,0.00024519648286513984,0.0,0.0,0.0,0
45,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0013404274359345436,1.6730690002441406,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00023664746549911797,0.9811977715877437,0.00023664746549911797,0.0,0.0,0.0,0
46,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0012708472786471248,1.6729185581207275,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0002269404212711379,0.9811977715877437,0.0002269404212711379,0.0,0.0,0.0,0
47,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0012094307458028197,1.672075629234314,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00021866390306968242,0.9811977715877437,0.00021866390306968242,0.0,0.0,0.0,0
48,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.001153545337729156,1.672074317932129,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00021123886108398438,0.9811977715877437,0.00021123886108398438,0.0,0.0,0.0,0
49,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0011004448169842362,1.6720819473266602,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0002039841201622039,0.9811977715877437,0.0002039841201622039,0.0,0.0,0.0,0
50,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0010510444408282638,1.6719694137573242,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00019730839994736016,0.9811977715877437,0.00019730839994736016,0.0,0.0,0.0,0
51,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.001005306257866323,1.6719599962234497,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00019053051073569804,0.9811977715877437,0.00019053051073569804,0.0,0.0,0.0,0
52,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0009625244420021772,1.672601580619812,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00018422944413032383,0.9811977715877437,0.00018422944413032383,0.0,0.0,0.0,0
53,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0009208678966388106,1.673197627067566,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00017768995894584805,0.9811977715877437,0.00017768995894584805,0.0,0.0,0.0,0
54,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0008829116704873741,1.6737332344055176,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0001723085151752457,0.9811977715877437,0.0001723085151752457,0.0,0.0,0.0,0
55,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0008461188990622759,1.6739059686660767,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00016662052075844258,0.9811977715877437,0.00016662052075844258,0.0,0.0,0.0,0
56,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.000814304337836802,1.6747010946273804,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0001614093780517578,0.9811977715877437,0.0001614093780517578,0.0,0.0,0.0,0
57,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0007806968642398715,1.6751768589019775,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00015619823534507304,0.9811977715877437,0.00015619823534507304,0.0,0.0,0.0,0
58,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0007493591401726007,1.675968885421753,1.0,0.9811977715877437,0.0,0.9811977715877437,0.0001513276802143082,0.9811977715877437,0.0001513276802143082,0.0,0.0,0.0,0
59,pooled,0.0001,64,4,5,gru,tapnet-CharacterTrajectories,8,10,0.0007213210919871926,1.6766362190246582,1.0,0.9811977715877437,0.0,0.9811977715877437,0.00014662742614746094,0.9811977715877437,0.00014662742614746094,0.0,0.0,0.0,0
