epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,5.363874345549738,6.75261780104712,6.846858638743456,5.956806282722513,8.043193717277488,8.137434554973822,11.320680628272251,14.795811518324607,14.984293193717278,0.21252085268497467,126.62327575683594,0.8941655359565808,0.9252,0.0,0.11259091645479202,126.62327575683594,0.860736404513447,0.9252,0.0,0.9252,0.3793984651565552,0.914,0.3793984651565552,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,4.577225130890052,5.463350785340314,5.647905759162303,5.153141361256544,6.510471204188482,6.702879581151833,9.730366492146597,11.973821989528796,12.350785340314136,0.07920947670936584,92.6776351928711,0.9591672320217096,0.9411,0.0,0.0029853039886802435,92.6776351928711,0.9477390345295664,0.9411,0.0,0.9411,0.24691307544708252,0.9268,0.24691307544708252,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,4.518324607329843,5.433246073298429,5.6636125654450264,4.977748691099476,6.43717277486911,6.570680628272251,9.49607329842932,11.870418848167539,12.234293193717278,0.07007855176925659,77.15574645996094,0.9783751696065129,0.949,0.0,0.0003327890008222312,77.15574645996094,0.9713667599898193,0.949,0.0,0.949,0.003976225852966309,0.935,0.003976225852966309,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,4.273560209424084,5.205497382198953,5.342931937172775,4.799738219895288,6.153141361256544,6.407068062827225,9.073298429319372,11.358638743455497,11.75,0.005933284759521484,83.29000091552734,0.9841417910447762,0.9492,0.0,0.006143353413790464,83.29000091552734,0.980147620259608,0.9492,0.0,0.9492,0.00013828277587890625,0.9239,0.00013828277587890625,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.994764397905759,4.757853403141361,4.8337696335078535,4.68455497382199,5.901832460732984,6.060209424083769,8.679319371727749,10.659685863874346,10.893979057591624,0.005250364542007446,69.63623046875,0.989314789687924,0.9556,0.0,0.03951545059680939,69.63623046875,0.9848986171205566,0.9556,0.0,0.9556,0.0002071857452392578,0.9321,0.0002071857452392578,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.7958115183246073,4.554973821989528,4.643979057591623,4.234293193717278,5.337696335078534,5.50261780104712,8.030104712041885,9.892670157068062,10.146596858638743,0.010094404220581055,70.88333129882812,0.9873643147896879,0.9579,0.0,0.0004076957702636719,70.88333129882812,0.9842623228981081,0.9579,0.0,0.9579,6.687641143798828e-05,0.9191,6.687641143798828e-05,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.636125654450262,4.1767015706806285,4.265706806282722,4.149214659685864,5.060209424083769,5.1714659685863875,7.785340314136126,9.236910994764397,9.43717277486911,0.13331833481788635,59.08860397338867,0.9903748303934871,0.9667,0.0,6.762417797290254e-06,59.08860397338867,0.9878679901586493,0.9667,0.0,0.9667,7.152557373046875e-07,0.9023,7.152557373046875e-07,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.386125654450262,3.850785340314136,3.933246073298429,3.857329842931937,4.679319371727749,4.763089005235602,7.2434554973821985,8.530104712041885,8.696335078534032,0.00030997395515441895,55.53717041015625,0.9915196743554953,0.9665,0.0,1.3871626833861228e-06,55.53717041015625,0.9878255705438195,0.9665,0.0,0.9665,6.139278411865234e-05,0.9218,6.139278411865234e-05,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.336387434554974,3.8010471204188483,3.8835078534031413,3.736910994764398,4.5732984293193715,4.695026178010472,7.0732984293193715,8.37434554973822,8.578534031413612,2.777576446533203e-05,66.31759643554688,0.9921981004070556,0.9661,0.0,4.334883215051377e-06,66.31759643554688,0.9882073470772885,0.9661,0.0,0.9661,1.2993812561035156e-05,0.9217,1.2993812561035156e-05,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,simpleff,mnist,32,10,3.1204188481675392,3.56020942408377,3.6531413612565444,3.6400523560209423,4.399214659685864,4.462041884816754,6.760471204188482,7.959424083769633,8.115183246073299,0.029797285795211792,63.4473762512207,0.9928341248303935,0.9635,0.0,0.0002135363465640694,63.4473762512207,0.9886739628404174,0.9635,0.0,0.9635,0.00046372413635253906,0.8605,0.00046372413635253906,0.0,0.0,0.0,0
