epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=13, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=5952, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=13, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.5828768014907837,37.70524597167969,0.678734756097561,0.901318781264211,0.0,0.7712887525558472,37.70524597167969,0.6779725609756098,0.901318781264211,0.0,0.901318781264211,0.36458638310432434,0.901318781264211,0.36458638310432434,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.2959668040275574,19.196029663085938,0.9058689024390244,0.9522510231923602,0.0,0.4059283435344696,19.196029663085938,0.8822408536585366,0.9522510231923602,0.0,0.9522510231923602,0.14160950481891632,0.9522510231923602,0.14160950481891632,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.19038477540016174,13.688762664794922,0.9386432926829268,0.9604365620736699,0.0,0.2201295644044876,13.688762664794922,0.942454268292683,0.9604365620736699,0.0,0.9604365620736699,0.07363703101873398,0.9604365620736699,0.07363703101873398,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.13810113072395325,10.855555534362793,0.9573170731707317,0.9649840836743975,0.0,0.1276020109653473,10.855555534362793,0.961890243902439,0.9649840836743975,0.0,0.9649840836743975,0.038253702223300934,0.9649840836743975,0.038253702223300934,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.10371081531047821,9.142005920410156,0.9714176829268293,0.965893587994543,0.0,0.08192311972379684,9.142005920410156,0.9759908536585366,0.965893587994543,0.0,0.965893587994543,0.022495020180940628,0.965893587994543,0.022495020180940628,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0814586877822876,7.996030330657959,0.9813262195121951,0.9690768531150523,0.0,0.05713662505149841,7.996030330657959,0.9820884146341463,0.9690768531150523,0.0,0.9690768531150523,0.012424054555594921,0.9690768531150523,0.012424054555594921,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.06366416811943054,7.188867092132568,0.9874237804878049,0.969531605275125,0.0,0.041025370359420776,7.188867092132568,0.9874237804878049,0.969531605275125,0.0,0.969531605275125,0.0074367523193359375,0.969531605275125,0.0074367523193359375,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.04998472332954407,6.695883750915527,0.9900914634146342,0.9718053660754888,0.0,0.028917282819747925,6.695883750915527,0.9900914634146342,0.9718053660754888,0.0,0.9718053660754888,0.004975484684109688,0.9718053660754888,0.004975484684109688,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.03750579059123993,6.460043430328369,0.991234756097561,0.9699863574351978,0.0,0.021210581064224243,6.460043430328369,0.9946646341463414,0.9699863574351978,0.0,0.9699863574351978,0.0037575182504951954,0.9699863574351978,0.0037575182504951954,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-SpokenArabicDigits,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.028015509247779846,6.3394598960876465,0.9946646341463414,0.9690768531150523,0.0,0.017452165484428406,6.3394598960876465,0.9961890243902439,0.9690768531150523,0.0,0.9690768531150523,0.0031351835932582617,0.9690768531150523,0.0031351835932582617,0.0,0.0,0.0,0
