epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,4.932114882506528,5.2911227154047,5.296344647519582,5.278067885117493,5.580939947780679,5.588772845953002,10.21018276762402,10.872062663185378,10.885117493472585,0.04365213215351105,120.80030822753906,0.8918367346938776,0.9285,0.0,0.05917857214808464,120.80030822753906,0.8576288484436129,0.9285,0.0,0.9285,0.06894361972808838,0.9088,0.06894361972808838,0.0,0.0,0.0,0
1,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,4.381201044386423,4.89556135770235,4.934725848563969,4.8903394255874675,5.360313315926893,5.411227154046998,9.27154046997389,10.255874673629243,10.345953002610965,0.12536698579788208,96.07954406738281,0.9595238095238096,0.9396,0.0,0.21995361149311066,96.07954406738281,0.9457390712706243,0.9396,0.0,0.9396,0.17549610137939453,0.9209,0.17549610137939453,0.0,0.0,0.0,0
2,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,4.3903394255874675,4.809399477806789,4.911227154046998,4.737597911227154,5.253263707571802,5.296344647519582,9.127937336814622,10.06266318537859,10.20757180156658,0.007112443447113037,78.69185638427734,0.9769132653061224,0.9474,0.0,0.042846713215112686,78.69185638427734,0.9689573056642287,0.9474,0.0,0.9474,0.005182027816772461,0.9306,0.005182027816772461,0.0,0.0,0.0,0
3,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,4.206266318537859,4.716710182767624,4.783289817232376,4.578328981723238,5.174934725848564,5.223237597911227,8.784595300261097,9.891644908616188,10.006527415143603,0.0008777379989624023,70.80745697021484,0.9860969387755102,0.9562,0.0,0.006666694302111864,70.80745697021484,0.9812468106820887,0.9562,0.0,0.9562,0.000493168830871582,0.9351,0.000493168830871582,0.0,0.0,0.0,0
4,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.9046997389033944,4.3733681462141,4.45822454308094,4.301566579634465,4.844647519582246,4.898172323759791,8.206266318537859,9.218015665796345,9.356396866840731,0.00044843554496765137,76.06163024902344,0.9865646258503401,0.9549,0.0,0.008257082663476467,76.06163024902344,0.9828202075182855,0.9549,0.0,0.9549,2.5033950805664062e-06,0.9016,2.5033950805664062e-06,0.0,0.0,0.0,0
5,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.7506527415143602,4.202349869451697,4.2793733681462145,4.202349869451697,4.719321148825065,4.783289817232376,7.953002610966058,8.921671018276763,9.06266318537859,0.0002745389938354492,68.28097534179688,0.9893707482993197,0.9615,0.0,0.00200802949257195,68.28097534179688,0.9842660316380337,0.9615,0.0,0.9615,0.0001087188720703125,0.9146,0.0001087188720703125,0.0,0.0,0.0,0
6,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.6201044386422976,4.0861618798955615,4.117493472584856,3.8407310704960835,4.35378590078329,4.404699738903394,7.460835509138382,8.439947780678851,8.52219321148825,0.0003865957260131836,71.1372299194336,0.9899659863945578,0.9614,0.0,0.011853797361254692,71.1372299194336,0.9875403980268753,0.9614,0.0,0.9614,0.00020635128021240234,0.9091,0.00020635128021240234,0.0,0.0,0.0,0
7,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.5274151436031334,3.8838120104438643,3.9490861618798956,3.8342036553524803,4.319843342036553,4.361618798955614,7.361618798955614,8.203655352480418,8.310704960835508,0.0001316070556640625,65.41197204589844,0.9921768707482993,0.9633,0.0,0.0003770419571083039,65.41197204589844,0.9899217554005784,0.9633,0.0,0.9633,0.0010620355606079102,0.8982,0.0010620355606079102,0.0,0.0,0.0,0
8,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.3550913838120104,3.716710182767624,3.7375979112271542,3.7127937336814623,4.225848563968668,4.263707571801566,7.067885117493472,7.942558746736292,8.001305483028721,0.0004283785820007324,74.65876770019531,0.9904761904761905,0.9591,0.0,0.1833249181509018,74.65876770019531,0.987795543459772,0.9591,0.0,0.9591,8.106231689453125e-06,0.8485,8.106231689453125e-06,0.0,0.0,0.0,0
9,rankdad,0.0001,32,4,5,simpleff,mnist,8,10,3.258485639686684,3.64621409921671,3.6631853785900783,3.6736292428198434,4.148825065274152,4.240208877284595,6.932114882506528,7.795039164490862,7.903394255874674,0.009662926197052002,69.29059600830078,0.9915816326530612,0.9664,0.0,0.011202880181372166,69.29059600830078,0.9889862221466236,0.9664,0.0,0.9664,3.325939178466797e-05,0.9023,3.325939178466797e-05,0.0,0.0,0.0,0
