epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=7, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=9216, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=963, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=7, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=9216, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=963, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=7, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=9216, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=963, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.9740290641784668,11.617874145507812,0.020833333333333332,0.12716763005780346,0.0,1.8782951831817627,11.617874145507812,0.3020833333333333,0.12716763005780346,0.0,0.12716763005780346,1.9492932558059692,0.12716763005780346,1.9492932558059692,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.984663724899292,11.563549041748047,0.03125,0.12716763005780346,0.0,1.8235116004943848,11.563549041748047,0.3645833333333333,0.12716763005780346,0.0,0.12716763005780346,1.9398455619812012,0.12716763005780346,1.9398455619812012,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0014681816101074,11.515300750732422,0.0,0.12716763005780346,0.0,1.7654589414596558,11.515300750732422,0.3645833333333333,0.12716763005780346,0.0,0.12716763005780346,1.928788661956787,0.12716763005780346,1.928788661956787,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.021914005279541,11.46127700805664,0.0,0.12716763005780346,0.0,1.7056078910827637,11.46127700805664,0.3645833333333333,0.12716763005780346,0.0,0.12716763005780346,1.9164986610412598,0.12716763005780346,1.9164986610412598,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0272176265716553,11.354806900024414,0.0,0.12716763005780346,0.0,1.6541485786437988,11.354806900024414,0.3645833333333333,0.12716763005780346,0.0,0.12716763005780346,1.8957078456878662,0.12716763005780346,1.8957078456878662,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.007732391357422,11.19003963470459,0.0,0.15028901734104047,0.0,1.6141178607940674,11.19003963470459,0.3854166666666667,0.15028901734104047,0.0,0.15028901734104047,1.8663016557693481,0.15028901734104047,1.8663016557693481,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.973996639251709,10.988734245300293,0.0,0.1791907514450867,0.0,1.5774741172790527,10.988734245300293,0.4791666666666667,0.1791907514450867,0.0,0.1791907514450867,1.8345285654067993,0.1791907514450867,1.8345285654067993,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.9405285120010376,10.766755104064941,0.0,0.2774566473988439,0.0,1.5270237922668457,10.766755104064941,0.7083333333333334,0.2774566473988439,0.0,0.2774566473988439,1.805802583694458,0.2774566473988439,1.805802583694458,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.9088226556777954,10.504804611206055,0.0,0.2774566473988439,0.0,1.4575966596603394,10.504804611206055,0.8125,0.2774566473988439,0.0,0.2774566473988439,1.7728562355041504,0.2774566473988439,1.7728562355041504,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-PEMS-SF,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.8664475679397583,10.175808906555176,0.0,0.28901734104046245,0.0,1.3788654804229736,10.175808906555176,0.8125,0.28901734104046245,0.0,0.28901734104046245,1.7253965139389038,0.28901734104046245,1.7253965139389038,0.0,0.0,0.0,0
