epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.216997742652893,6.4918317794799805,0.53125,0.391304347826087,0.0,1.5194157361984253,6.4918317794799805,0.1875,0.391304347826087,0.0,0.391304347826087,1.4146595001220703,0.391304347826087,1.4146595001220703,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.088926911354065,6.034699440002441,0.71875,0.4855072463768116,0.0,1.2270313501358032,6.034699440002441,0.375,0.4855072463768116,0.0,0.4855072463768116,1.226685643196106,0.4855072463768116,1.226685643196106,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0030574798583984,5.699313163757324,0.6875,0.5434782608695652,0.0,1.0015919208526611,5.699313163757324,0.75,0.5434782608695652,0.0,0.5434782608695652,1.0779707431793213,0.5434782608695652,1.0779707431793213,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.9360811710357666,5.44366979598999,0.65625,0.5507246376811594,0.0,0.8252654671669006,5.44366979598999,0.875,0.5507246376811594,0.0,0.5507246376811594,0.9626200795173645,0.5507246376811594,0.9626200795173645,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.8750279545783997,5.243223190307617,0.625,0.5362318840579711,0.0,0.69068443775177,5.243223190307617,0.875,0.5362318840579711,0.0,0.5362318840579711,0.8752121925354004,0.5362318840579711,0.8752121925354004,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.814091682434082,5.080269813537598,0.625,0.5289855072463768,0.0,0.5887103080749512,5.080269813537598,0.875,0.5289855072463768,0.0,0.5289855072463768,0.8108803033828735,0.5289855072463768,0.8108803033828735,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.7534745931625366,4.929373741149902,0.6875,0.5144927536231884,0.0,0.511860728263855,4.929373741149902,0.875,0.5144927536231884,0.0,0.5144927536231884,0.7660291194915771,0.5144927536231884,0.7660291194915771,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.6921223402023315,4.787130355834961,0.71875,0.5289855072463768,0.0,0.4496486783027649,4.787130355834961,0.90625,0.5289855072463768,0.0,0.5289855072463768,0.7355978488922119,0.5289855072463768,0.7355978488922119,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.6317983269691467,4.650857925415039,0.75,0.5652173913043478,0.0,0.39800965785980225,4.650857925415039,0.90625,0.5652173913043478,0.0,0.5652173913043478,0.7153266072273254,0.5652173913043478,0.7153266072273254,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,4,10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,0.5746946334838867,4.523401737213135,0.8125,0.572463768115942,0.0,0.3534783720970154,4.523401737213135,0.90625,0.572463768115942,0.0,0.572463768115942,0.7020732164382935,0.572463768115942,0.7020732164382935,0.0,0.0,0.0,0
