epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.922875816993464,1.9241830065359478,1.9241830065359478,1.9241830065359478,1.922875816993464,1.922875816993464,3.847058823529412,3.847058823529412,3.847058823529412,0.06942310929298401,147.6016082763672,0.8715608016304348,0.9073,0.0,0.15388000011444092,147.6016082763672,0.8255695341720504,0.9073,0.0,0.9073,0.5138251781463623,0.8863,0.5138251781463623,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.9215686274509804,1.922875816993464,1.9241830065359478,1.9241830065359478,1.9241830065359478,1.9241830065359478,3.845751633986928,3.847058823529412,3.8483660130718955,0.021396726369857788,97.93299865722656,0.947265625,0.9318,0.0,0.0001804828643798828,97.93299865722656,0.9248554913294798,0.9318,0.0,0.9318,0.2986123561859131,0.9212,0.2986123561859131,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.9215686274509804,1.9215686274509804,1.922875816993464,1.9241830065359478,1.9241830065359478,1.9241830065359478,3.845751633986928,3.845751633986928,3.847058823529412,0.021139919757843018,75.56465148925781,0.9676885190217391,0.9454,0.0,7.033348083496094e-05,75.56465148925781,0.9531196871812309,0.9454,0.0,0.9454,0.05005115270614624,0.9282,0.05005115270614624,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.9202614379084968,1.922875816993464,1.9215686274509804,1.922875816993464,1.9241830065359478,1.9241830065359478,3.843137254901961,3.847058823529412,3.845751633986928,0.129093736410141,67.47210693359375,0.977921195652174,0.9541,0.0,1.3828277587890625e-05,67.47210693359375,0.967400544032642,0.9541,0.0,0.9541,0.018193721771240234,0.9349,0.018193721771240234,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.9163398692810458,1.9202614379084968,1.9202614379084968,1.922875816993464,1.9241830065359478,1.9241830065359478,3.83921568627451,3.8444444444444446,3.8444444444444446,0.002330273389816284,68.46558380126953,0.9837381114130435,0.9552,0.0,9.5367431640625e-07,68.46558380126953,0.9759860591635499,0.9552,0.0,0.9552,0.0013499259948730469,0.941,0.0013499259948730469,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.9150326797385622,1.9137254901960785,1.9137254901960785,1.9202614379084968,1.9241830065359478,1.9241830065359478,3.835294117647059,3.8379084967320263,3.8379084967320263,0.1315227448940277,76.99302673339844,0.9864130434782609,0.9541,0.0,7.3909759521484375e-06,76.99302673339844,0.9804913294797688,0.9541,0.0,0.9541,0.000558018684387207,0.9239,0.000558018684387207,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.8941176470588235,1.8980392156862744,1.903267973856209,1.9176470588235295,1.9215686274509804,1.9202614379084968,3.8117647058823527,3.819607843137255,3.823529411764706,0.003474712371826172,63.5643424987793,0.9892578125,0.9609,0.0,4.5299530029296875e-06,63.5643424987793,0.9852091125467528,0.9609,0.0,0.9609,7.49826431274414e-05,0.9406,7.49826431274414e-05,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.8941176470588235,1.908496732026144,1.9058823529411764,1.9098039215686275,1.9111111111111112,1.9163398692810458,3.803921568627451,3.819607843137255,3.8222222222222224,0.0006369054317474365,58.19261169433594,0.9920176630434783,0.9626,0.0,1.1920928955078125e-06,58.19261169433594,0.9872917375042503,0.9626,0.0,0.9626,0.0037479400634765625,0.934,0.0037479400634765625,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.8928104575163398,1.8928104575163398,1.8967320261437908,1.9071895424836602,1.9137254901960785,1.9137254901960785,3.8,3.806535947712418,3.810457516339869,0.001360177993774414,59.18693923950195,0.991805366847826,0.9634,0.0,1.811981201171875e-05,59.18693923950195,0.9890768446106767,0.9634,0.0,0.9634,6.020069122314453e-05,0.9201,6.020069122314453e-05,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,simpleff,mnist,4,10,1.8797385620915033,1.8875816993464052,1.8980392156862744,1.9006535947712417,1.9111111111111112,1.9124183006535949,3.780392156862745,3.798692810457516,3.810457516339869,0.010914146900177002,59.56463623046875,0.992781929347826,0.9641,0.0,0.0,59.56463623046875,0.9903094185651139,0.9641,0.0,0.9641,0.00040340423583984375,0.9262,0.00040340423583984375,0.0,0.0,0.0,0
