epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,3.212041884816754,3.6780104712041886,3.723821989528796,3.5471204188481678,4.209424083769633,4.289267015706806,6.7591623036649215,7.887434554973822,8.013089005235603,0.001202702522277832,62.500736236572266,0.9926221166892809,0.9672,0.0,3.962083428632468e-05,62.500736236572266,0.9912615593450411,0.9672,0.0,0.9672,0.00018155574798583984,0.8634,0.00018155574798583984,0.0,0.0,0.0,0
11,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,3.1164921465968587,3.537958115183246,3.566753926701571,3.5837696335078535,4.387434554973822,4.424083769633508,6.700261780104712,7.925392670157068,7.9908376963350785,0.03063499927520752,53.70659255981445,0.9942757801899593,0.9719,0.0,1.4738602658326272e-06,53.70659255981445,0.991303978959871,0.9719,0.0,0.9719,9.834766387939453e-05,0.883,9.834766387939453e-05,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,3.0785340314136125,3.4424083769633507,3.5026178010471205,3.730366492146597,4.577225130890052,4.658376963350785,6.80890052356021,8.019633507853403,8.160994764397905,3.230571746826172e-05,60.31984329223633,0.9950814111261872,0.9695,0.0,1.4911998732713982e-05,60.31984329223633,0.9944854500721133,0.9695,0.0,0.9695,1.1563301086425781e-05,0.8939,1.1563301086425781e-05,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,3.0170157068062826,3.397905759162304,3.43717277486911,3.3416230366492146,3.913612565445026,3.926701570680628,6.358638743455497,7.31151832460733,7.363874345549738,1.0788440704345703e-05,61.43388366699219,0.9944453867028494,0.9707,0.0,0.13494223356246948,61.43388366699219,0.9922796301009587,0.9707,0.0,0.9707,1.6689300537109375e-06,0.8786,1.6689300537109375e-06,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.891361256544503,3.218586387434555,3.3010471204188483,3.3023560209424083,3.774869109947644,3.8664921465968587,6.193717277486911,6.9934554973821985,7.167539267015707,0.00025910139083862305,60.0299072265625,0.9944877883310719,0.973,0.0,2.9303810151759535e-05,60.0299072265625,0.9930856027827267,0.973,0.0,0.973,4.76837158203125e-07,0.8464,4.76837158203125e-07,0.0,0.0,0.0,0
15,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.8835078534031413,3.2971204188481678,3.2931937172774868,3.3468586387434556,3.8821989528795813,3.951570680628272,6.230366492146596,7.179319371727749,7.244764397905759,0.03340861201286316,68.53374481201172,0.9950390094979648,0.9696,0.0,8.669766771163268e-08,68.53374481201172,0.9935946381606855,0.9696,0.0,0.9696,1.3113021850585938e-05,0.8729,1.3113021850585938e-05,0.0,0.0,0.0,0
16,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.8534031413612566,3.2159685863874348,3.2277486910994764,3.0719895287958114,3.5785340314136125,3.6282722513089007,5.925392670157068,6.794502617801047,6.856020942408377,1.1920928955078125e-07,49.18413162231445,0.9957598371777476,0.9775,0.0,0.0,49.18413162231445,0.9941885127683041,0.9775,0.0,0.9775,0.0,0.8161,0.0,0.0,0.0,0.0,0
17,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.755235602094241,3.069371727748691,3.0785340314136125,3.136125654450262,3.599476439790576,3.612565445026178,5.891361256544503,6.6688481675392675,6.69109947643979,0.0,57.81476593017578,0.9961414518317503,0.9737,0.0,5.201860062697961e-07,57.81476593017578,0.9953762619835412,0.9737,0.0,0.9737,7.462501525878906e-05,0.8465,7.462501525878906e-05,0.0,0.0,0.0,0
18,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.7853403141361257,3.0471204188481678,3.0719895287958114,3.1780104712041886,3.6452879581151834,3.6714659685863875,5.963350785340314,6.692408376963351,6.7434554973821985,0.000280916690826416,53.91788864135742,0.9972014925373134,0.9745,0.0,0.0,53.91788864135742,0.9952065835242216,0.9745,0.0,0.9745,0.0,0.8394,0.0,0.0,0.0,0.0,0
19,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.594240837696335,2.917539267015707,2.9096858638743455,2.992146596858639,3.404450261780105,3.410994764397906,5.5863874345549736,6.321989528795812,6.320680628272251,7.963180541992188e-05,62.63327407836914,0.9957174355495251,0.9726,0.0,8.669766771163268e-08,62.63327407836914,0.9943157716127937,0.9726,0.0,0.9726,0.00023925304412841797,0.8061,0.00023925304412841797,0.0,0.0,0.0,0
20,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.582460732984293,2.8154450261780104,2.819371727748691,2.93979057591623,3.365183246073298,3.3717277486910993,5.522251308900524,6.180628272251309,6.19109947643979,9.775161743164062e-06,69.43588256835938,0.9959294436906377,0.9688,0.0,0.0,69.43588256835938,0.9941036735386443,0.9688,0.0,0.9688,0.004178404808044434,0.8109,0.004178404808044434,0.0,0.0,0.0,0
21,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.519633507853403,2.776178010471204,2.770942408376963,2.887434554973822,3.25130890052356,3.2853403141361257,5.407068062827225,6.027486910994765,6.056282722513089,7.152557373046875e-07,56.42579650878906,0.9960142469470827,0.976,0.0,1.7339533542326535e-07,56.42579650878906,0.9957156189021804,0.976,0.0,0.976,0.0,0.7819,0.0,0.0,0.0,0.0,0
22,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.6321989528795813,2.900523560209424,2.920157068062827,2.8599476439790577,3.2866492146596857,3.2840314136125652,5.492146596858639,6.18717277486911,6.204188481675392,0.00037425756454467773,74.31770324707031,0.9970742876526458,0.968,0.0,6.415627012756886e-06,74.31770324707031,0.9959701365911597,0.968,0.0,0.968,0.0,0.7618,0.0,0.0,0.0,0.0,0
23,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.6256544502617802,2.9083769633507854,2.897905759162304,2.852094240837696,3.256544502617801,3.31282722513089,5.477748691099476,6.164921465968586,6.210732984293194,5.960464477539063e-08,53.59236145019531,0.9968198778833107,0.9761,0.0,6.67572021484375e-05,53.59236145019531,0.9957156189021804,0.9761,0.0,0.9761,0.0,0.8449,0.0,0.0,0.0,0.0,0
24,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.537958115183246,2.781413612565445,2.819371727748691,2.945026178010471,3.3599476439790577,3.323298429319372,5.482984293193717,6.141361256544503,6.142670157068062,3.6954879760742188e-06,62.171546936035156,0.9976679104477612,0.9755,0.0,0.0,62.171546936035156,0.9969457877322474,0.9755,0.0,0.9755,0.0,0.803,0.0,0.0,0.0,0.0,0
25,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.531413612565445,2.770942408376963,2.7395287958115184,2.798429319371728,3.1531413612565444,3.201570680628272,5.329842931937173,5.924083769633508,5.94109947643979,0.013896942138671875,66.32811737060547,0.9969046811397557,0.9719,0.0,1.7339533542326535e-07,66.32811737060547,0.9959277169763299,0.9719,0.0,0.9719,2.86102294921875e-06,0.8203,2.86102294921875e-06,0.0,0.0,0.0,0
26,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.393979057591623,2.6452879581151834,2.660994764397906,2.7853403141361257,3.1531413612565444,3.119109947643979,5.179319371727749,5.798429319371728,5.780104712041885,0.0,63.477996826171875,0.9960566485753053,0.9737,0.0,6.935813416930614e-07,63.477996826171875,0.9958852973615,0.9737,0.0,0.9737,0.0,0.7894,0.0,0.0,0.0,0.0,0
27,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.4083769633507854,2.6164921465968587,2.581151832460733,2.7133507853403143,3.011780104712042,3.0589005235602094,5.121727748691099,5.628272251308901,5.640052356020942,4.369020462036133e-05,67.21781921386719,0.997328697421981,0.9731,0.0,1.9073486328125e-06,67.21781921386719,0.9960549758208196,0.9731,0.0,0.9731,7.152557373046875e-07,0.8359,7.152557373046875e-07,0.0,0.0,0.0,0
28,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.4227748691099475,2.6976439790575917,2.6845549738219896,2.612565445026178,2.8756544502617802,2.887434554973822,5.035340314136126,5.5732984293193715,5.571989528795812,4.887580871582031e-06,59.39606857299805,0.9969470827679783,0.9772,0.0,3.467906708465307e-07,59.39606857299805,0.9960973954356495,0.9772,0.0,0.9772,0.0,0.7807,0.0,0.0,0.0,0.0,0
29,rankdad,0.0001,32,2,5,simpleff,mnist,16,10,2.420157068062827,2.683246073298429,2.637434554973822,2.696335078534031,3.053664921465969,3.095549738219895,5.116492146596858,5.736910994764398,5.732984293193717,0.001429736614227295,64.8623046875,0.9976255088195387,0.9775,0.0,0.0,64.8623046875,0.9974548231102062,0.9775,0.0,0.9775,0.0,0.8069,0.0,0.0,0.0,0.0,0
