epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.8291991949081421,98.0279312133789,0.7046370967741935,0.7795883361921098,0.0,0.840546190738678,98.0279312133789,0.6774957698815567,0.7795883361921098,0.0,0.7795883361921098,0.9664907455444336,0.7795883361921098,0.9664907455444336,0.0,0.0,0.0,0
1,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.40220341086387634,59.47697448730469,0.866263440860215,0.8273299028016009,0.0,0.4020940065383911,59.47697448730469,0.8240270727580372,0.8273299028016009,0.0,0.8273299028016009,0.4553714692592621,0.8273299028016009,0.4553714692592621,0.0,0.0,0.0,0
2,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.2801383435726166,45.594539642333984,0.9012096774193549,0.8704974271012007,0.0,0.2739376127719879,45.594539642333984,0.8869712351945854,0.8704974271012007,0.0,0.8704974271012007,0.3309122622013092,0.8704974271012007,0.3309122622013092,0.0,0.0,0.0,0
3,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.22122295200824738,38.36882019042969,0.9240591397849462,0.8933676386506575,0.0,0.21359296143054962,38.36882019042969,0.9184433164128596,0.8933676386506575,0.0,0.8933676386506575,0.2860719561576843,0.8933676386506575,0.2860719561576843,0.0,0.0,0.0,0
4,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.1857483834028244,34.13258361816406,0.9401881720430108,0.9030874785591767,0.0,0.1772587150335312,34.13258361816406,0.937394247038917,0.9030874785591767,0.0,0.9030874785591767,0.25478285551071167,0.9030874785591767,0.25478285551071167,0.0,0.0,0.0,0
5,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.16203755140304565,31.281715393066406,0.9506048387096774,0.9105202973127502,0.0,0.1541096568107605,31.281715393066406,0.9482233502538071,0.9105202973127502,0.0,0.9105202973127502,0.22939419746398926,0.9105202973127502,0.22939419746398926,0.0,0.0,0.0,0
6,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.14544473588466644,29.255178451538086,0.957997311827957,0.9159519725557461,0.0,0.1373337358236313,29.255178451538086,0.9543147208121827,0.9159519725557461,0.0,0.9159519725557461,0.20507559180259705,0.9159519725557461,0.20507559180259705,0.0,0.0,0.0,0
7,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.13467146456241608,27.696857452392578,0.9633736559139785,0.9205260148656375,0.0,0.12350862473249435,27.696857452392578,0.9600676818950931,0.9205260148656375,0.0,0.9205260148656375,0.17977233231067657,0.9205260148656375,0.17977233231067657,0.0,0.0,0.0,0
8,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.12493467330932617,26.479291915893555,0.9680779569892473,0.9236706689536878,0.0,0.11039438843727112,26.479291915893555,0.9658206429780034,0.9236706689536878,0.0,0.9236706689536878,0.15605750679969788,0.9236706689536878,0.15605750679969788,0.0,0.0,0.0,0
9,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.11703605949878693,25.47814178466797,0.9700940860215054,0.9273870783304745,0.0,0.09896261245012283,25.47814178466797,0.9685279187817258,0.9273870783304745,0.0,0.9273870783304745,0.13679809868335724,0.9273870783304745,0.13679809868335724,0.0,0.0,0.0,0
10,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.10968534648418427,24.718313217163086,0.9741263440860215,0.9302458547741567,0.0,0.087008997797966,24.718313217163086,0.971912013536379,0.9302458547741567,0.0,0.9302458547741567,0.11996765434741974,0.9302458547741567,0.11996765434741974,0.0,0.0,0.0,0
11,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.10380445420742035,24.060848236083984,0.9771505376344086,0.9328187535734705,0.0,0.0773908868432045,24.060848236083984,0.9749576988155668,0.9328187535734705,0.0,0.9328187535734705,0.10583142936229706,0.9328187535734705,0.10583142936229706,0.0,0.0,0.0,0
12,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.09792231023311615,23.541200637817383,0.9788306451612904,0.9351057747284163,0.0,0.06945237517356873,23.541200637817383,0.9769881556683587,0.9351057747284163,0.0,0.9351057747284163,0.09379367530345917,0.9351057747284163,0.09379367530345917,0.0,0.0,0.0,0
13,dsgd,0.0001,32,3,5,gru,tapnet-PenDigits,8,10,0.0931619256734848,23.036422729492188,0.9798387096774194,0.9379645511720983,0.0,0.06106485053896904,23.036422729492188,0.9793570219966159,0.9379645511720983,0.0,0.9379645511720983,0.0828990489244461,0.9379645511720983,0.0828990489244461,0.0,0.0,0.0,0
