epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,28.0,30.0,30.0,3.0,3.0,30.0,30.0,7.0,3.0,6.0,58.0,60.0,37.0,6.0,1.216997742652893,6.454944133758545,0.53125,0.41304347826086957,0.0,1.5194157361984253,6.454944133758545,0.1875,0.41304347826086957,0.0,0.41304347826086957,1.4069284200668335,0.41304347826086957,1.4069284200668335,0.0,0.0,0.0,0
1,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,16.0,30.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,46.0,60.0,60.0,6.0,1.0809993743896484,5.9529571533203125,0.71875,0.4855072463768116,0.0,1.1886320114135742,5.9529571533203125,0.375,0.4855072463768116,0.0,0.4855072463768116,1.212597131729126,0.4855072463768116,1.212597131729126,0.0,0.0,0.0,0
2,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,8.0,29.0,29.0,3.0,4.0,30.0,30.0,8.0,2.0,7.0,38.0,59.0,37.0,5.0,0.9816007614135742,5.561819076538086,0.75,0.5652173913043478,0.0,0.9355896711349487,5.561819076538086,0.8125,0.5652173913043478,0.0,0.5652173913043478,1.0598949193954468,0.5652173913043478,1.0598949193954468,0.0,0.0,0.0,0
3,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,7.0,27.0,30.0,3.0,3.0,30.0,27.0,30.0,3.0,6.0,37.0,54.0,60.0,6.0,0.8969379663467407,5.24767541885376,0.6875,0.5869565217391305,0.0,0.7424185872077942,5.24767541885376,0.9375,0.5869565217391305,0.0,0.5869565217391305,0.9398046731948853,0.5869565217391305,0.9398046731948853,0.0,0.0,0.0,0
4,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,22.0,23.0,20.0,3.0,3.0,30.0,30.0,28.0,3.0,6.0,52.0,53.0,48.0,6.0,0.8191237449645996,4.993682384490967,0.75,0.572463768115942,0.0,0.596454918384552,4.993682384490967,0.96875,0.572463768115942,0.0,0.572463768115942,0.8485013842582703,0.572463768115942,0.8485013842582703,0.0,0.0,0.0,0
5,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,26.0,29.0,30.0,3.0,3.0,30.0,28.0,4.0,3.0,6.0,56.0,57.0,34.0,6.0,0.7433515787124634,4.7869553565979,0.78125,0.572463768115942,0.0,0.48540788888931274,4.7869553565979,0.96875,0.572463768115942,0.0,0.572463768115942,0.7799228429794312,0.572463768115942,0.7799228429794312,0.0,0.0,0.0,0
6,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,19.0,28.0,30.0,3.0,3.0,30.0,30.0,30.0,3.0,6.0,49.0,58.0,60.0,6.0,0.6683918237686157,4.619023323059082,0.78125,0.572463768115942,0.0,0.4003838300704956,4.619023323059082,1.0,0.572463768115942,0.0,0.572463768115942,0.7324504852294922,0.572463768115942,0.7324504852294922,0.0,0.0,0.0,0
7,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,21.0,21.0,30.0,4.0,3.0,30.0,30.0,30.0,5.0,6.0,51.0,51.0,60.0,9.0,0.5946823954582214,4.4851861000061035,0.84375,0.5797101449275363,0.0,0.3351447582244873,4.4851861000061035,1.0,0.5797101449275363,0.0,0.5797101449275363,0.7010976076126099,0.5797101449275363,0.7010976076126099,0.0,0.0,0.0,0
8,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,3.0,23.0,25.0,30.0,3.0,4.0,30.0,30.0,30.0,5.0,7.0,53.0,55.0,60.0,8.0,0.524492621421814,4.378021717071533,0.90625,0.572463768115942,0.0,0.28581830859184265,4.378021717071533,1.0,0.572463768115942,0.0,0.572463768115942,0.6821001172065735,0.572463768115942,0.6821001172065735,0.0,0.0,0.0,0
9,rankdad,0.0001,32,1,5,gru,tapnet-Epilepsy,32,10,4.0,21.0,23.0,24.0,6.0,3.0,30.0,30.0,30.0,6.0,7.0,51.0,53.0,54.0,12.0,0.45925167202949524,4.297407627105713,0.90625,0.5652173913043478,0.0,0.24807436764240265,4.297407627105713,1.0,0.5652173913043478,0.0,0.5652173913043478,0.673716127872467,0.5652173913043478,0.673716127872467,0.0,0.0,0.0,0
