epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,3.1137254901960785,3.5686274509803924,3.633986928104575,3.5294117647058822,4.134640522875817,4.269281045751634,6.643137254901961,7.703267973856209,7.9032679738562095,0.15720680356025696,64.13925170898438,0.9926120923913043,0.967,0.0,0.0,64.13925170898438,0.990564433866032,0.967,0.0,0.967,9.5367431640625e-07,0.9046,9.5367431640625e-07,0.0,0.0,0.0,0
11,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.973856209150327,3.3673202614379085,3.433986928104575,3.4248366013071894,4.101960784313725,4.230065359477124,6.398692810457517,7.469281045751634,7.6640522875817,2.4437904357910156e-06,59.275428771972656,0.9938009510869565,0.9702,0.0,7.152557373046875e-07,59.275428771972656,0.9918820129207753,0.9702,0.0,0.9702,1.1324882507324219e-05,0.8959,1.1324882507324219e-05,0.0,0.0,0.0,0
12,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,3.015686274509804,3.450980392156863,3.458823529411765,3.454901960784314,4.08235294117647,4.098039215686274,6.470588235294118,7.533333333333333,7.556862745098039,3.5762786865234375e-06,72.70265197753906,0.9944378396739131,0.967,0.0,1.430511474609375e-06,72.70265197753906,0.9927320639238354,0.967,0.0,0.967,3.528594970703125e-05,0.8382,3.528594970703125e-05,0.0,0.0,0.0,0
13,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.861437908496732,3.241830065359477,3.2980392156862743,3.215686274509804,3.7777777777777777,3.8287581699346407,6.077124183006536,7.019607843137255,7.1267973856209155,2.0682811737060547e-05,62.91568374633789,0.9943104619565217,0.9691,0.0,0.0,62.91568374633789,0.9933696021761306,0.9691,0.0,0.9691,0.000705718994140625,0.8566,0.000705718994140625,0.0,0.0,0.0,0
14,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.996078431372549,3.372549019607843,3.4013071895424836,3.176470588235294,3.7071895424836603,3.7673202614379084,6.172549019607843,7.079738562091503,7.1686274509803924,3.618001937866211e-05,67.12608337402344,0.9942680027173914,0.9703,0.0,7.152557373046875e-06,67.12608337402344,0.9926895613736825,0.9703,0.0,0.9703,3.5762786865234375e-07,0.8515,3.5762786865234375e-07,0.0,0.0,0.0,0
15,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.7830065359477123,3.1437908496732025,3.145098039215686,3.1738562091503266,3.6980392156862747,3.708496732026144,5.956862745098039,6.841830065359477,6.85359477124183,3.2186508178710938e-06,74.04182434082031,0.9952445652173914,0.9692,0.0,0.0006380081176757812,74.04182434082031,0.9937521251275077,0.9692,0.0,0.9692,0.0,0.8536,0.0,0.0,0.0,0.0,0
16,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.7633986928104575,3.0313725490196077,3.084967320261438,3.176470588235294,3.657516339869281,3.6810457516339867,5.939869281045752,6.688888888888889,6.766013071895425,0.004988491535186768,53.443973541259766,0.9964334239130435,0.9751,0.0,0.0,53.443973541259766,0.9944321659299558,0.9751,0.0,0.9751,0.0,0.8613,0.0,0.0,0.0,0.0,0
17,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.8117647058823527,3.0980392156862746,3.1294117647058823,3.134640522875817,3.611764705882353,3.6823529411764704,5.94640522875817,6.709803921568628,6.811764705882353,2.980232238769531e-07,61.03607177734375,0.995499320652174,0.9714,0.0,8.106231689453125e-06,61.03607177734375,0.9947296837810269,0.9714,0.0,0.9714,7.152557373046875e-07,0.8276,7.152557373046875e-07,0.0,0.0,0.0,0
18,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.6993464052287583,3.01437908496732,2.9555555555555557,3.041830065359477,3.454901960784314,3.5464052287581698,5.741176470588235,6.469281045751634,6.5019607843137255,0.0008485913276672363,54.938575744628906,0.9959239130434783,0.9733,0.0,0.0,54.938575744628906,0.995239714382863,0.9733,0.0,0.9733,0.0001552104949951172,0.8515,0.0001552104949951172,0.0,0.0,0.0,0
19,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.671895424836601,2.947712418300654,2.973856209150327,2.9725490196078432,3.458823529411765,3.518954248366013,5.644444444444445,6.406535947712419,6.49281045751634,2.384185791015625e-07,56.82756805419922,0.9959239130434783,0.9734,0.0,0.0,56.82756805419922,0.9940496429785787,0.9734,0.0,0.9734,0.0,0.8507,0.0,0.0,0.0,0.0,0
20,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.5241830065359476,2.798692810457516,2.8143790849673205,2.9084967320261437,3.316339869281046,3.354248366013072,5.432679738562092,6.115032679738562,6.1686274509803924,0.03271263837814331,55.54542922973633,0.9955417798913043,0.9753,0.0,0.0,55.54542922973633,0.9949846990819449,0.9753,0.0,0.9753,0.0,0.8545,0.0,0.0,0.0,0.0,0
21,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.6065359477124184,2.9281045751633985,2.933333333333333,2.89281045751634,3.25359477124183,3.311111111111111,5.499346405228758,6.181699346405229,6.2444444444444445,1.0728836059570312e-06,57.09348678588867,0.9968580163043478,0.9747,0.0,0.0,57.09348678588867,0.995367222033322,0.9747,0.0,0.9747,0.0,0.867,0.0,0.0,0.0,0.0,0
22,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.611764705882353,2.887581699346405,2.8627450980392157,2.984313725490196,3.364705882352941,3.410457516339869,5.596078431372549,6.252287581699346,6.273202614379085,0.0,59.30312728881836,0.9975798233695652,0.9737,0.0,0.0,59.30312728881836,0.9957072424345461,0.9737,0.0,0.9737,4.76837158203125e-07,0.8032,4.76837158203125e-07,0.0,0.0,0.0,0
23,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.537254901960784,2.8013071895424835,2.8117647058823527,2.9202614379084966,3.338562091503268,3.3333333333333335,5.457516339869281,6.139869281045752,6.145098039215687,0.0,62.43136978149414,0.9974099864130435,0.9753,0.0,0.0,62.43136978149414,0.9963447806868412,0.9753,0.0,0.9753,0.0,0.8436,0.0,0.0,0.0,0.0,0
24,rankdad,0.0001,32,1,5,simpleff,mnist,16,10,2.495424836601307,2.7372549019607844,2.750326797385621,2.8588235294117648,3.1947712418300656,3.2261437908496733,5.3542483660130715,5.93202614379085,5.976470588235294,0.0,65.62311553955078,0.9968580163043478,0.9736,0.0,0.0,65.62311553955078,0.9966848010880652,0.9736,0.0,0.9736,4.76837158203125e-07,0.8124,4.76837158203125e-07,0.0,0.0,0.0,0
