epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_0_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_0_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_0_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_0_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_1_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_1_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_1_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_1_Linear(in_features=3, out_features=192, bias=False)7","effective_rank_site_agg_Linear(in_features=256, out_features=4, bias=False)0","effective_rank_site_agg_Linear(in_features=512, out_features=256, bias=False)2","effective_rank_site_agg_FakeLinear(input_features=13184, output_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=64, out_features=192, bias=False)6","effective_rank_site_agg_Linear(in_features=3, out_features=192, bias=False)7",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,4.0,14.0,14.0,14.0,2.0,7.0,28.0,28.0,28.0,5.0,1.1991169452667236,6.376162052154541,0.53125,0.41304347826086957,0.0,1.484328269958496,6.376162052154541,0.1875,0.41304347826086957,0.0,0.41304347826086957,1.3950337171554565,0.41304347826086957,1.3950337171554565,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,5.0,4.0,14.0,14.0,14.0,3.0,7.0,28.0,28.0,28.0,8.0,1.0720123052597046,5.802570343017578,0.65625,0.5144927536231884,0.0,1.1576372385025024,5.802570343017578,0.46875,0.5144927536231884,0.0,0.5144927536231884,1.181276559829712,0.5144927536231884,1.181276559829712,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,5.0,3.0,6.0,28.0,28.0,19.0,6.0,0.9777612686157227,5.354912757873535,0.75,0.5942028985507246,0.0,0.9063144326210022,5.354912757873535,0.9375,0.5942028985507246,0.0,0.5942028985507246,1.0093985795974731,0.5942028985507246,1.0093985795974731,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,7.0,6.0,28.0,28.0,28.0,10.0,0.8984161019325256,4.992131233215332,0.71875,0.6304347826086957,0.0,0.7178196310997009,4.992131233215332,1.0,0.6304347826086957,0.0,0.6304347826086957,0.8717619776725769,0.6304347826086957,0.8717619776725769,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,5.0,6.0,28.0,28.0,28.0,8.0,0.823225736618042,4.6910271644592285,0.75,0.6304347826086957,0.0,0.5810352563858032,4.6910271644592285,1.0,0.6304347826086957,0.0,0.6304347826086957,0.7665578722953796,0.6304347826086957,0.7665578722953796,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,4.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,7.0,0.749284565448761,4.434963226318359,0.78125,0.6594202898550725,0.0,0.48074525594711304,4.434963226318359,1.0,0.6594202898550725,0.0,0.6594202898550725,0.6831347346305847,0.6594202898550725,0.6831347346305847,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,9.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,23.0,28.0,28.0,6.0,0.6773216724395752,4.216107368469238,0.78125,0.6666666666666666,0.0,0.40542542934417725,4.216107368469238,1.0,0.6666666666666666,0.0,0.6666666666666666,0.616951584815979,0.6666666666666666,0.616951584815979,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,4.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,7.0,0.6067357063293457,4.027379035949707,0.875,0.6739130434782609,0.0,0.3478715717792511,4.027379035949707,1.0,0.6739130434782609,0.0,0.6739130434782609,0.5632352828979492,0.6739130434782609,0.5632352828979492,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,4.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,7.0,0.5391927361488342,3.8667714595794678,0.875,0.6884057971014492,0.0,0.30300894379615784,3.8667714595794678,1.0,0.6884057971014492,0.0,0.6884057971014492,0.5192208886146545,0.6884057971014492,0.5192208886146545,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,7.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,10.0,0.47656455636024475,3.7277212142944336,0.9375,0.6956521739130435,0.0,0.2665882110595703,3.7277212142944336,1.0,0.6956521739130435,0.0,0.6956521739130435,0.4801727831363678,0.6956521739130435,0.4801727831363678,0.0,0.0,0.0,0
10,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,4.0,6.0,28.0,28.0,28.0,7.0,0.4193801283836365,3.60748291015625,0.9375,0.7028985507246377,0.0,0.23636804521083832,3.60748291015625,1.0,0.7028985507246377,0.0,0.7028985507246377,0.44311705231666565,0.7028985507246377,0.44311705231666565,0.0,0.0,0.0,0
11,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.3687434494495392,3.5018222332000732,0.9375,0.7246376811594203,0.0,0.2097480297088623,3.5018222332000732,1.0,0.7246376811594203,0.0,0.7246376811594203,0.40582790970802307,0.7246376811594203,0.40582790970802307,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,9.0,6.0,28.0,28.0,28.0,12.0,0.3247344195842743,3.408562421798706,1.0,0.7101449275362319,0.0,0.18563203513622284,3.408562421798706,1.0,0.7101449275362319,0.0,0.7101449275362319,0.3679197430610657,0.7101449275362319,0.3679197430610657,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,4.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,7.0,0.2864709198474884,3.3285505771636963,1.0,0.7101449275362319,0.0,0.16306525468826294,3.3285505771636963,1.0,0.7101449275362319,0.0,0.7101449275362319,0.32977619767189026,0.7101449275362319,0.32977619767189026,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,6.0,4.0,14.0,14.0,14.0,4.0,7.0,28.0,28.0,28.0,10.0,0.2532965838909149,3.261246919631958,1.0,0.7028985507246377,0.0,0.14201432466506958,3.261246919631958,1.0,0.7028985507246377,0.0,0.7028985507246377,0.29209083318710327,0.7028985507246377,0.29209083318710327,0.0,0.0,0.0,0
15,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.22479328513145447,3.2062978744506836,1.0,0.7028985507246377,0.0,0.12304173409938812,3.2062978744506836,1.0,0.7028985507246377,0.0,0.7028985507246377,0.2576577365398407,0.7028985507246377,0.2576577365398407,0.0,0.0,0.0,0
16,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,10.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,5.0,6.0,24.0,28.0,28.0,8.0,0.19973182678222656,3.162307024002075,1.0,0.7101449275362319,0.0,0.1063702180981636,3.162307024002075,1.0,0.7101449275362319,0.0,0.7101449275362319,0.22786089777946472,0.7101449275362319,0.22786089777946472,0.0,0.0,0.0,0
17,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.17718791961669922,3.1262662410736084,1.0,0.7028985507246377,0.0,0.09215594828128815,3.1262662410736084,1.0,0.7028985507246377,0.0,0.7028985507246377,0.20230264961719513,0.7028985507246377,0.20230264961719513,0.0,0.0,0.0,0
18,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.1565723717212677,3.0974082946777344,1.0,0.6956521739130435,0.0,0.08032408356666565,3.0974082946777344,1.0,0.6956521739130435,0.0,0.6956521739130435,0.1810401976108551,0.6956521739130435,0.1810401976108551,0.0,0.0,0.0,0
19,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.13774412870407104,3.073486089706421,1.0,0.6956521739130435,0.0,0.07062511146068573,3.073486089706421,1.0,0.6956521739130435,0.0,0.6956521739130435,0.16355928778648376,0.6956521739130435,0.16355928778648376,0.0,0.0,0.0,0
20,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.12071950733661652,3.0531651973724365,1.0,0.6956521739130435,0.0,0.06264351308345795,3.0531651973724365,1.0,0.6956521739130435,0.0,0.6956521739130435,0.14866800606250763,0.6956521739130435,0.14866800606250763,0.0,0.0,0.0,0
21,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.1055837944149971,3.0360584259033203,1.0,0.6956521739130435,0.0,0.05594779551029205,3.0360584259033203,1.0,0.6956521739130435,0.0,0.6956521739130435,0.1360296905040741,0.6956521739130435,0.1360296905040741,0.0,0.0,0.0,0
22,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.0922364741563797,3.0225696563720703,1.0,0.7028985507246377,0.0,0.05032695084810257,3.0225696563720703,1.0,0.7028985507246377,0.0,0.7028985507246377,0.12503230571746826,0.7028985507246377,0.12503230571746826,0.0,0.0,0.0,0
23,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,4.0,14.0,14.0,14.0,3.0,7.0,28.0,28.0,28.0,6.0,0.08063763380050659,3.0136101245880127,1.0,0.7101449275362319,0.0,0.04545880854129791,3.0136101245880127,1.0,0.7101449275362319,0.0,0.7101449275362319,0.11510369926691055,0.7101449275362319,0.11510369926691055,0.0,0.0,0.0,0
24,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.07083064317703247,3.0091428756713867,1.0,0.7101449275362319,0.0,0.040997132658958435,3.0091428756713867,1.0,0.7101449275362319,0.0,0.7101449275362319,0.10615317523479462,0.7101449275362319,0.10615317523479462,0.0,0.0,0.0,0
25,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.06243990734219551,3.0094127655029297,1.0,0.7101449275362319,0.0,0.0369817391037941,3.0094127655029297,1.0,0.7101449275362319,0.0,0.7101449275362319,0.09796464443206787,0.7101449275362319,0.09796464443206787,0.0,0.0,0.0,0
26,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,4.0,6.0,28.0,28.0,28.0,7.0,0.0552811324596405,3.0139544010162354,1.0,0.7246376811594203,0.0,0.033321499824523926,3.0139544010162354,1.0,0.7246376811594203,0.0,0.7246376811594203,0.0904383435845375,0.7246376811594203,0.0904383435845375,0.0,0.0,0.0,0
27,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.04919789731502533,3.0230705738067627,1.0,0.7246376811594203,0.0,0.02995753288269043,3.0230705738067627,1.0,0.7246376811594203,0.0,0.7246376811594203,0.08340106159448624,0.7246376811594203,0.08340106159448624,0.0,0.0,0.0,0
28,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.044023871421813965,3.0359623432159424,1.0,0.7246376811594203,0.0,0.026881307363510132,3.0359623432159424,1.0,0.7246376811594203,0.0,0.7246376811594203,0.07690177112817764,0.7246376811594203,0.07690177112817764,0.0,0.0,0.0,0
29,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,4.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,7.0,0.0396285206079483,3.0516271591186523,1.0,0.7246376811594203,0.0,0.024090103805065155,3.0516271591186523,1.0,0.7246376811594203,0.0,0.7246376811594203,0.07095523178577423,0.7246376811594203,0.07095523178577423,0.0,0.0,0.0,0
30,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.03584998846054077,3.0691909790039062,1.0,0.7246376811594203,0.0,0.021589107811450958,3.0691909790039062,1.0,0.7246376811594203,0.0,0.7246376811594203,0.06564082950353622,0.7246376811594203,0.06564082950353622,0.0,0.0,0.0,0
31,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,6.0,6.0,28.0,28.0,28.0,9.0,0.032562486827373505,3.087773084640503,1.0,0.7246376811594203,0.0,0.019395984709262848,3.087773084640503,1.0,0.7246376811594203,0.0,0.7246376811594203,0.06097869947552681,0.7246376811594203,0.06097869947552681,0.0,0.0,0.0,0
32,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.02968534082174301,3.10673189163208,1.0,0.7101449275362319,0.0,0.01749114692211151,3.10673189163208,1.0,0.7101449275362319,0.0,0.7101449275362319,0.05683877319097519,0.7101449275362319,0.05683877319097519,0.0,0.0,0.0,0
33,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.02715400606393814,3.1253771781921387,1.0,0.7101449275362319,0.0,0.015840627253055573,3.1253771781921387,1.0,0.7101449275362319,0.0,0.7101449275362319,0.053195904940366745,0.7101449275362319,0.053195904940366745,0.0,0.0,0.0,0
34,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,5.0,4.0,14.0,14.0,14.0,3.0,7.0,28.0,28.0,28.0,8.0,0.024901315569877625,3.143348455429077,1.0,0.7101449275362319,0.0,0.014423735439777374,3.143348455429077,1.0,0.7101449275362319,0.0,0.7101449275362319,0.049990009516477585,0.7101449275362319,0.049990009516477585,0.0,0.0,0.0,0
35,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,5.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,8.0,0.02288760244846344,3.160435676574707,1.0,0.7101449275362319,0.0,0.01319703459739685,3.160435676574707,1.0,0.7101449275362319,0.0,0.7101449275362319,0.04718315601348877,0.7101449275362319,0.04718315601348877,0.0,0.0,0.0,0
36,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.02108146995306015,3.1765480041503906,1.0,0.7101449275362319,0.0,0.012137427926063538,3.1765480041503906,1.0,0.7101449275362319,0.0,0.7101449275362319,0.0447157621383667,0.7101449275362319,0.0447157621383667,0.0,0.0,0.0,0
37,rankdad,0.0001,32,2,5,gru,tapnet-Epilepsy,16,10,3.0,14.0,14.0,14.0,3.0,3.0,14.0,14.0,14.0,3.0,6.0,28.0,28.0,28.0,6.0,0.019461482763290405,3.191425085067749,1.0,0.7101449275362319,0.0,0.01122213900089264,3.191425085067749,1.0,0.7101449275362319,0.0,0.7101449275362319,0.0425298698246479,0.7101449275362319,0.0425298698246479,0.0,0.0,0.0,0
