epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_0_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_0_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_1_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_1_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_1_Linear(in_features=784, out_features=512, bias=False)4","effective_rank_site_agg_Linear(in_features=256, out_features=10, bias=False)0","effective_rank_site_agg_FakeLinear(input_features=512, output_features=256, bias=False)2","effective_rank_site_agg_Linear(in_features=784, out_features=512, bias=False)4",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.6080343127250671,167.2766876220703,0.8351848710990502,0.8882,0.0,0.27313631772994995,167.2766876220703,0.7737337744973276,0.8882,0.0,0.8882,0.3039429187774658,0.8616,0.3039429187774658,0.0,0.0,0.0,0
1,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.508325457572937,116.34356689453125,0.9236770691994572,0.9126,0.0,0.10391382873058319,116.34356689453125,0.8886060914566896,0.9126,0.0,0.9126,0.1622481346130371,0.8949,0.1622481346130371,0.0,0.0,0.0,0
2,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.33713507652282715,97.4760513305664,0.9435634328358209,0.9251,0.0,0.047990452498197556,97.4760513305664,0.9171120726223806,0.9251,0.0,0.9251,0.24398154020309448,0.9137,0.24398154020309448,0.0,0.0,0.0,0
3,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.27891069650650024,85.8324203491211,0.957895183175034,0.9303,0.0,0.022813232615590096,85.8324203491211,0.9322982947314838,0.9303,0.0,0.9303,0.22257989645004272,0.9134,0.22257989645004272,0.0,0.0,0.0,0
4,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.13544200360774994,75.46443176269531,0.9671811397557666,0.9399,0.0,0.02357500232756138,75.46443176269531,0.9484177483668448,0.9399,0.0,0.9399,0.1264427900314331,0.9037,0.1264427900314331,0.0,0.0,0.0,0
5,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.023523658514022827,63.26942443847656,0.972481343283582,0.9528,0.0,0.00046847082558088005,63.26942443847656,0.9588529736149995,0.9528,0.0,0.9528,0.04725778102874756,0.9213,0.04725778102874756,0.0,0.0,0.0,0
6,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.10775867104530334,64.93582153320312,0.978714382632293,0.9524,0.0,0.00025996295153163373,64.93582153320312,0.9670823788919997,0.9524,0.0,0.9524,0.04261040687561035,0.9218,0.04261040687561035,0.0,0.0,0.0,0
7,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.060990363359451294,64.76123046875,0.9824881275440976,0.9571,0.0,7.503682718379423e-05,64.76123046875,0.9737422584202935,0.9571,0.0,0.9571,0.023578226566314697,0.9113,0.023578226566314697,0.0,0.0,0.0,0
8,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.057732194662094116,51.637054443359375,0.9863042740841248,0.9624,0.0,0.0004496574401855469,51.637054443359375,0.9783659964367524,0.9624,0.0,0.9624,0.0037757158279418945,0.9081,0.0037757158279418945,0.0,0.0,0.0,0
9,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.07635903358459473,57.222415924072266,0.9860074626865671,0.9596,0.0,0.00010715831740526482,57.222415924072266,0.9807414948672266,0.9596,0.0,0.9596,0.00324094295501709,0.8952,0.00324094295501709,0.0,0.0,0.0,0
10,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.0078009068965911865,52.693572998046875,0.9893995929443691,0.9624,0.0,0.0002556714171078056,52.693572998046875,0.9839653855942988,0.9624,0.0,0.9624,0.0005183219909667969,0.8952,0.0005183219909667969,0.0,0.0,0.0,0
11,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.0960192084312439,52.104740142822266,0.9904596336499322,0.9634,0.0,9.606101230019704e-05,52.104740142822266,0.9861287859506236,0.9634,0.0,0.9634,0.00011527538299560547,0.8746,0.00011527538299560547,0.0,0.0,0.0,0
12,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.007304161787033081,54.04291534423828,0.9922405020352781,0.9659,0.0,0.00038615139783360064,54.04291534423828,0.988419445151438,0.9659,0.0,0.9659,0.0002378225326538086,0.8813,0.0002378225326538086,0.0,0.0,0.0,0
13,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.2078472375869751,53.38707733154297,0.9934277476255088,0.9653,0.0,4.898418046650477e-05,53.38707733154297,0.9901162297446339,0.9653,0.0,0.9653,4.3392181396484375e-05,0.8723,4.3392181396484375e-05,0.0,0.0,0.0,0
14,rankdad,0.0001,32,2,5,simpleff,mnist,3,10,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,0.9646596858638743,1.9293193717277486,1.9293193717277486,1.9293193717277486,0.00017547607421875,53.537784576416016,0.9934701492537313,0.9668,0.0,0.0001757361605996266,53.537784576416016,0.9903707474336133,0.9668,0.0,0.9668,0.0022770166397094727,0.8738,0.0022770166397094727,0.0,0.0,0.0,0
