epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.63935387134552,294.1448974609375,0.62315,0.5,0.0,0.0,294.1448974609375,0.0,0,0.0,0.0,0.0,0
1,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.6385831236839294,264.5511779785156,0.64775,0.5884,0.0,0.0,264.5511779785156,0.0,0,0.0,0.0,0.0,0
2,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.5559363961219788,217.24766540527344,0.7179,0.71164,0.0,0.0,217.24766540527344,0.0,0,0.0,0.0,0.0,0
3,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.45977601408958435,213.04965209960938,0.76405,0.72208,0.0,0.0,213.04965209960938,0.0,0,0.0,0.0,0.0,0
4,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.31329745054244995,207.52310180664062,0.7886,0.73796,0.0,0.0,207.52310180664062,0.0,0,0.0,0.0,0.0,0
5,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.3997827470302582,190.7790985107422,0.808,0.76408,0.0,0.0,190.7790985107422,0.0,0,0.0,0.0,0.0,0
6,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.41065311431884766,196.29786682128906,0.8184,0.75836,0.0,0.0,196.29786682128906,0.0,0,0.0,0.0,0.0,0
7,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.45263606309890747,191.71693420410156,0.83525,0.76872,0.0,0.0,191.71693420410156,0.0,0,0.0,0.0,0.0,0
8,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.529359757900238,184.8467254638672,0.84725,0.78256,0.0,0.0,184.8467254638672,0.0,0,0.0,0.0,0.0,0
9,pooled,0.0001,64,0,5,transformer,imdb,8,10,0.3988642394542694,182.19747924804688,0.85665,0.78576,0.0,0.0,182.19747924804688,0.0,0,0.0,0.0,0.0,0
