epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.6591145396232605,274.6142578125,0.61715,0.5,0.0,0.0,274.6142578125,0.0,0,0.0,0.0,0.0,0
1,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.4774295687675476,253.1558380126953,0.6509,0.62784,0.0,0.0,253.1558380126953,0.0,0,0.0,0.0,0.0,0
2,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.42158225178718567,227.88746643066406,0.72805,0.68976,0.0,0.0,227.88746643066406,0.0,0,0.0,0.0,0.0,0
3,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.5053921341896057,204.75588989257812,0.7687,0.7404,0.0,0.0,204.75588989257812,0.0,0,0.0,0.0,0.0,0
4,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.6318031549453735,203.4425048828125,0.7923,0.74748,0.0,0.0,203.4425048828125,0.0,0,0.0,0.0,0.0,0
5,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.3995239734649658,189.04530334472656,0.8137,0.77184,0.0,0.0,189.04530334472656,0.0,0,0.0,0.0,0.0,0
6,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.35091432929039,195.03160095214844,0.82975,0.7678,0.0,0.0,195.03160095214844,0.0,0,0.0,0.0,0.0,0
7,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.42747607827186584,182.20233154296875,0.8386,0.78436,0.0,0.0,182.20233154296875,0.0,0,0.0,0.0,0.0,0
8,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.4780847132205963,195.9879913330078,0.85065,0.77364,0.0,0.0,195.9879913330078,0.0,0,0.0,0.0,0.0,0
9,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.3724338114261627,179.05215454101562,0.86085,0.793,0.0,0.0,179.05215454101562,0.0,0,0.0,0.0,0.0,0
10,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.14362497627735138,179.4890899658203,0.8698,0.79528,0.0,0.0,179.4890899658203,0.0,0,0.0,0.0,0.0,0
11,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.2736595869064331,200.04978942871094,0.8779,0.7814,0.0,0.0,200.04978942871094,0.0,0,0.0,0.0,0.0,0
12,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.29938143491744995,185.97918701171875,0.8862,0.79596,0.0,0.0,185.97918701171875,0.0,0,0.0,0.0,0.0,0
13,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.3319443166255951,191.86773681640625,0.89395,0.79716,0.0,0.0,191.86773681640625,0.0,0,0.0,0.0,0.0,0
14,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.3299122452735901,200.44281005859375,0.9009,0.79264,0.0,0.0,200.44281005859375,0.0,0,0.0,0.0,0.0,0
15,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.3329121470451355,191.20384216308594,0.9086,0.8032,0.0,0.0,191.20384216308594,0.0,0,0.0,0.0,0.0,0
16,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.20062653720378876,198.97897338867188,0.9159,0.79964,0.0,0.0,198.97897338867188,0.0,0,0.0,0.0,0.0,0
17,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.2371298223733902,200.9896697998047,0.92205,0.80172,0.0,0.0,200.9896697998047,0.0,0,0.0,0.0,0.0,0
18,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.11892830580472946,217.59930419921875,0.9276,0.79656,0.0,0.0,217.59930419921875,0.0,0,0.0,0.0,0.0,0
19,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.07895143330097198,228.81236267089844,0.93625,0.79344,0.0,0.0,228.81236267089844,0.0,0,0.0,0.0,0.0,0
20,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.22969843447208405,235.346435546875,0.9421,0.796,0.0,0.0,235.346435546875,0.0,0,0.0,0.0,0.0,0
21,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.12898950278759003,247.88510131835938,0.94785,0.79348,0.0,0.0,247.88510131835938,0.0,0,0.0,0.0,0.0,0
22,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.14376181364059448,255.173095703125,0.9526,0.79372,0.0,0.0,255.173095703125,0.0,0,0.0,0.0,0.0,0
23,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.11814459413290024,282.85223388671875,0.9581,0.78524,0.0,0.0,282.85223388671875,0.0,0,0.0,0.0,0.0,0
24,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.1303289383649826,258.5546875,0.9627,0.79604,0.0,0.0,258.5546875,0.0,0,0.0,0.0,0.0,0
25,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.1957218497991562,298.8273620605469,0.96695,0.78788,0.0,0.0,298.8273620605469,0.0,0,0.0,0.0,0.0,0
26,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.04798010364174843,291.90966796875,0.96995,0.79216,0.0,0.0,291.90966796875,0.0,0,0.0,0.0,0.0,0
27,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.012623770162463188,320.7164001464844,0.97425,0.78908,0.0,0.0,320.7164001464844,0.0,0,0.0,0.0,0.0,0
28,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.025975393131375313,316.7238464355469,0.9781,0.79332,0.0,0.0,316.7238464355469,0.0,0,0.0,0.0,0.0,0
29,pooled,0.0001,64,3,5,transformer,imdb,8,10,0.005174824967980385,335.40966796875,0.98095,0.79116,0.0,0.0,335.40966796875,0.0,0,0.0,0.0,0.0,0
