epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.6089701652526855,280.52813720703125,0.61655,0.5,0.0,0.0,280.52813720703125,0.0,0,0.0,0.0,0.0,0
1,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.6092377305030823,255.48556518554688,0.645,0.6086,0.0,0.0,255.48556518554688,0.0,0,0.0,0.0,0.0,0
2,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.4715964198112488,223.94992065429688,0.72265,0.6952,0.0,0.0,223.94992065429688,0.0,0,0.0,0.0,0.0,0
3,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.41734248399734497,211.97267150878906,0.76485,0.7274,0.0,0.0,211.97267150878906,0.0,0,0.0,0.0,0.0,0
4,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.3625544607639313,197.2742462158203,0.79005,0.75368,0.0,0.0,197.2742462158203,0.0,0,0.0,0.0,0.0,0
5,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.36999380588531494,193.97055053710938,0.809,0.76224,0.0,0.0,193.97055053710938,0.0,0,0.0,0.0,0.0,0
6,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.36197566986083984,190.07745361328125,0.82385,0.77284,0.0,0.0,190.07745361328125,0.0,0,0.0,0.0,0.0,0
7,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.35001882910728455,187.58457946777344,0.83695,0.77964,0.0,0.0,187.58457946777344,0.0,0,0.0,0.0,0.0,0
8,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.23340283334255219,189.85581970214844,0.84875,0.78096,0.0,0.0,189.85581970214844,0.0,0,0.0,0.0,0.0,0
9,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.30084916949272156,183.3485565185547,0.8586,0.78772,0.0,0.0,183.3485565185547,0.0,0,0.0,0.0,0.0,0
10,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.1898789405822754,196.71902465820312,0.8675,0.78096,0.0,0.0,196.71902465820312,0.0,0,0.0,0.0,0.0,0
11,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.3121594190597534,189.84304809570312,0.87545,0.79052,0.0,0.0,189.84304809570312,0.0,0,0.0,0.0,0.0,0
12,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.2674484848976135,190.0848846435547,0.88455,0.7938,0.0,0.0,190.0848846435547,0.0,0,0.0,0.0,0.0,0
13,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.20098431408405304,190.74807739257812,0.89075,0.79576,0.0,0.0,190.74807739257812,0.0,0,0.0,0.0,0.0,0
14,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.18686537444591522,201.51779174804688,0.89955,0.79396,0.0,0.0,201.51779174804688,0.0,0,0.0,0.0,0.0,0
15,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.2598474621772766,223.74969482421875,0.90645,0.78416,0.0,0.0,223.74969482421875,0.0,0,0.0,0.0,0.0,0
16,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.17605392634868622,203.0703582763672,0.9127,0.79904,0.0,0.0,203.0703582763672,0.0,0,0.0,0.0,0.0,0
17,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.10220406204462051,222.56687927246094,0.9204,0.7926,0.0,0.0,222.56687927246094,0.0,0,0.0,0.0,0.0,0
18,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.18749535083770752,223.2198028564453,0.92735,0.7966,0.0,0.0,223.2198028564453,0.0,0,0.0,0.0,0.0,0
19,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.26299744844436646,234.03355407714844,0.93345,0.7954,0.0,0.0,234.03355407714844,0.0,0,0.0,0.0,0.0,0
20,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.06532008200883865,226.58792114257812,0.9374,0.80032,0.0,0.0,226.58792114257812,0.0,0,0.0,0.0,0.0,0
21,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.11648053675889969,259.9712829589844,0.94455,0.79044,0.0,0.0,259.9712829589844,0.0,0,0.0,0.0,0.0,0
22,pooled,0.0001,64,4,5,transformer,imdb,8,10,0.10438522696495056,273.1761474609375,0.949,0.78648,0.0,0.0,273.1761474609375,0.0,0,0.0,0.0,0.0,0
