epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6326764822006226,140.00096130371094,0.6153846153846154,0.5,0.0,0.5,0.4593990743160248,0.5,0.5050723552703857,0.0,0.0,0.0,0
1,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6287693381309509,140.28106689453125,0.6249499198717948,0.5,0.0,0.5,0.4482959806919098,0.5,0.4996115565299988,0.0,0.0,0.0,0
2,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6298790574073792,139.96176147460938,0.6249499198717948,0.5,0.0,0.5,0.45430541038513184,0.5,0.505858302116394,0.0,0.0,0.0,0
3,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6332758069038391,139.4815673828125,0.6249499198717948,0.5,0.0,0.5,0.4683471620082855,0.5,0.5158315896987915,0.0,0.0,0.0,0
4,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6357522010803223,138.77645874023438,0.6249499198717948,0.5,0.0,0.5,0.4852193295955658,0.5,0.5320502519607544,0.0,0.0,0.0,0
5,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6394209861755371,138.24209594726562,0.6249499198717948,0.5,0.0,0.5,0.5010669827461243,0.5,0.5459743738174438,0.0,0.0,0.0,0
6,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6407409310340881,137.8946533203125,0.6249499198717948,0.5,0.0,0.5,0.5108693242073059,0.5,0.5560355186462402,0.0,0.0,0.0,0
7,pooled,0.001,128,0,5,transformer,imdb,8,10,0.641727864742279,137.66412353515625,0.6249499198717948,0.5,0.0,0.5,0.516424298286438,0.5,0.5632726550102234,0.0,0.0,0.0,0
8,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6416464447975159,137.4915771484375,0.6249499198717948,0.5,0.0,0.5,0.5191234350204468,0.5,0.5690418481826782,0.0,0.0,0.0,0
9,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6413208246231079,137.32911682128906,0.6249499198717948,0.5,0.0,0.5,0.5204338431358337,0.5,0.574811577796936,0.0,0.0,0.0,0
10,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6410773992538452,137.2044219970703,0.6249499198717948,0.5,0.0,0.5,0.5191753506660461,0.5,0.5794809460639954,0.0,0.0,0.0,0
11,pooled,0.001,128,0,5,transformer,imdb,8,10,0.640615701675415,137.14234924316406,0.6249499198717948,0.5,0.0,0.5,0.5187435746192932,0.5,0.5818860530853271,0.0,0.0,0.0,0
12,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6396986842155457,137.11302185058594,0.6249499198717948,0.5,0.0,0.5,0.5174107551574707,0.5,0.583041787147522,0.0,0.0,0.0,0
13,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6393300294876099,137.09693908691406,0.6249499198717948,0.5,0.0,0.5,0.5156090259552002,0.5,0.5836948752403259,0.0,0.0,0.0,0
14,pooled,0.001,128,0,5,transformer,imdb,8,10,0.639098048210144,137.05014038085938,0.6249499198717948,0.5,0.0,0.5,0.5145261883735657,0.5,0.5855902433395386,0.0,0.0,0.0,0
15,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6387253403663635,137.0203857421875,0.6249499198717948,0.5,0.0,0.5,0.5126878023147583,0.5,0.5868303179740906,0.0,0.0,0.0,0
16,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6385106444358826,136.96885681152344,0.6249499198717948,0.5,0.0,0.5,0.5121743679046631,0.5,0.5889921188354492,0.0,0.0,0.0,0
17,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6382983326911926,136.92355346679688,0.6249499198717948,0.5,0.0,0.5,0.511185348033905,0.5,0.5909584760665894,0.0,0.0,0.0,0
18,pooled,0.001,128,0,5,transformer,imdb,8,10,0.637885332107544,136.88055419921875,0.6249499198717948,0.5,0.0,0.5,0.5101830363273621,0.5,0.5928767919540405,0.0,0.0,0.0,0
19,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6374528408050537,136.8466796875,0.6249499198717948,0.5,0.0,0.5,0.509061872959137,0.5,0.5943967700004578,0.0,0.0,0.0,0
20,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6374627351760864,136.79977416992188,0.6249499198717948,0.5,0.0,0.5,0.5085451602935791,0.5,0.5965661406517029,0.0,0.0,0.0,0
21,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6372609734535217,136.7810821533203,0.6249499198717948,0.5,0.0,0.5,0.5083605051040649,0.5,0.5974370837211609,0.0,0.0,0.0,0
22,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6374369859695435,136.73355102539062,0.6249499198717948,0.5,0.0,0.5,0.5081613659858704,0.5,0.5997179746627808,0.0,0.0,0.0,0
23,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6371620297431946,136.78329467773438,0.6249499198717948,0.5,0.0,0.5,0.5071896910667419,0.5,0.5973303914070129,0.0,0.0,0.0,0
24,pooled,0.001,128,0,5,transformer,imdb,8,10,0.6369596719741821,136.76589965820312,0.6249499198717948,0.5,0.0,0.5,0.5066224336624146,0.5,0.5981553196907043,0.0,0.0,0.0,0
