epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,"effective_rank_site_0_Linear(in_features=128, out_features=128, bias=False)13","effective_rank_site_0_Linear(in_features=512, out_features=128, bias=True)30","effective_rank_site_0_Linear(in_features=128, out_features=512, bias=True)32","effective_rank_site_1_Linear(in_features=128, out_features=128, bias=False)13","effective_rank_site_1_Linear(in_features=512, out_features=128, bias=True)30","effective_rank_site_1_Linear(in_features=128, out_features=512, bias=True)32","effective_rank_site_agg_Linear(in_features=128, out_features=128, bias=False)13","effective_rank_site_agg_Linear(in_features=512, out_features=128, bias=True)30","effective_rank_site_agg_Linear(in_features=128, out_features=512, bias=True)32",train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
10,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.24971997737884521,364.18475341796875,0.96952,0.7792,0.0,0.19499531388282776,359.7769470214844,0.96248,0.78256,0.0,0.77752,0.372846782207489,0.79424,0.38281893730163574,0.0,0.0,0.0,0
11,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,0.1284039169549942,366.36541748046875,0.97816,0.78032,0.0,0.13126058876514435,362.98016357421875,0.97616,0.7816,0.0,0.78296,0.3385837972164154,0.79808,0.3184717893600464,0.0,0.0,0.0,0
12,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.994884910485934,6.0,6.0,6.0,6.0,6.0,11.994884910485933,12.0,12.0,0.17156022787094116,370.7140197753906,0.98832,0.78304,0.0,0.10145381838083267,366.8592834472656,0.9852,0.78508,0.0,0.78484,0.8482527732849121,0.80008,0.7121624946594238,0.0,0.0,0.0,0
13,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,0.09909702092409134,384.6516418457031,0.99472,0.78356,0.0,0.056983742862939835,385.3918762207031,0.99344,0.7788,0.0,0.78484,0.2053966373205185,0.80288,0.22363948822021484,0.0,0.0,0.0,0
14,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.07031475007534027,383.1668701171875,0.9972,0.78244,0.0,0.08509298413991928,378.71478271484375,0.99704,0.78692,0.0,0.78248,0.3747778534889221,0.8002,0.41276001930236816,0.0,0.0,0.0,0
15,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.06517098844051361,413.7221374511719,0.9988,0.7762,0.0,0.04507579654455185,400.70196533203125,0.9988,0.78412,0.0,0.78668,0.5133109092712402,0.8036,0.549220085144043,0.0,0.0,0.0,0
16,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.028804481029510498,417.9960021972656,0.9992,0.784,0.0,0.049081504344940186,472.5662536621094,0.99976,0.76004,0.0,0.7834,0.42658865451812744,0.80124,0.5095511674880981,0.0,0.0,0.0,0
17,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.989769820971867,6.0,6.0,5.994884910485934,6.0,6.0,11.9846547314578,12.0,12.0,0.015133567154407501,418.78729248046875,0.99984,0.7864,0.0,0.016724102199077606,429.1949462890625,0.99992,0.78652,0.0,0.78708,0.5541606545448303,0.80528,0.47254839539527893,0.0,0.0,0.0,0
18,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.994884910485934,6.0,6.0,6.0,6.0,6.0,11.994884910485933,12.0,12.0,0.011196374893188477,448.327880859375,0.99992,0.78524,0.0,0.008759021759033203,445.20550537109375,1.0,0.78512,0.0,0.79048,0.30017027258872986,0.807,0.49906018376350403,0.0,0.0,0.0,0
19,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,0.0063146501779556274,477.98126220703125,1.0,0.779,0.0,0.011818893253803253,463.2251892089844,1.0,0.7898,0.0,0.78724,0.5532448291778564,0.8052,0.6040155589580536,0.0,0.0,0.0,0
20,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,0.004547871649265289,480.7975158691406,1.0,0.7884,0.0,0.004758171737194061,477.4569091796875,1.0,0.7898,0.0,0.7914,0.5327369570732117,0.80856,0.5665526837110519,0.0,0.0,0.0,0
21,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,0.0029779791366308928,508.15728759765625,1.0,0.78644,0.0,0.008515370078384876,506.98602294921875,1.0,0.78828,0.0,0.7904,0.4492436945438385,0.80648,0.6096962690353394,0.0,0.0,0.0,0
22,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.989769820971867,6.0,6.0,11.989769820971867,12.0,12.0,0.0023313909769058228,513.48486328125,1.0,0.7888,0.0,0.002475425601005554,528.5811767578125,1.0,0.78728,0.0,0.78984,0.7290075421333313,0.80528,0.8703532814979553,0.0,0.0,0.0,0
23,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.994884910485934,6.0,6.0,11.994884910485933,12.0,12.0,0.0014774203300476074,521.0193481445312,1.0,0.78832,0.0,0.001343563199043274,549.1168212890625,1.0,0.78456,0.0,0.78944,0.8162029385566711,0.80552,0.894210696220398,0.0,0.0,0.0,0
24,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0009526610374450684,542.1787109375,1.0,0.78712,0.0,0.0015921145677566528,562.4559326171875,1.0,0.78652,0.0,0.7894,0.4352737069129944,0.80708,0.5147957056760788,0.0,0.0,0.0,0
25,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,0.001063808798789978,559.3329467773438,1.0,0.78728,0.0,0.000607222318649292,573.516357421875,1.0,0.78732,0.0,0.79084,0.4059740900993347,0.80568,0.5422689318656921,0.0,0.0,0.0,0
26,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0009513348340988159,577.5584716796875,1.0,0.78776,0.0,0.0008180290460586548,598.8064575195312,1.0,0.78928,0.0,0.79176,0.6236896514892578,0.80744,1.1642350554466248,0.0,0.0,0.0,0
27,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0008589476346969604,595.5999755859375,1.0,0.78524,0.0,0.00047369301319122314,614.8247680664062,1.0,0.7882,0.0,0.79064,0.5476163029670715,0.80612,0.6276108920574188,0.0,0.0,0.0,0
28,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,0.0007935613393783569,610.0628662109375,1.0,0.78336,0.0,0.00044824182987213135,623.8451538085938,1.0,0.786,0.0,0.78784,0.3221961259841919,0.80404,0.3057734966278076,0.0,0.0,0.0,0
29,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0003714323102030903,632.5176391601562,1.0,0.78356,0.0,0.0005197763675823808,659.9389038085938,1.0,0.78676,0.0,0.78916,0.6788042783737183,0.80416,0.8168942034244537,0.0,0.0,0.0,0
30,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.00030478835105895996,640.9558715820312,1.0,0.78556,0.0,0.00022920966148376465,664.3929443359375,1.0,0.78548,0.0,0.78928,1.0893089771270752,0.80544,1.2192651629447937,0.0,0.0,0.0,0
31,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,0.00022235512733459473,668.7323608398438,1.0,0.78656,0.0,0.00014787912368774414,693.5882568359375,1.0,0.78704,0.0,0.79224,0.35469764471054077,0.8066,0.4535594582557678,0.0,0.0,0.0,0
32,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.994884910485934,6.0,6.0,11.994884910485933,12.0,12.0,0.00015853345394134521,685.2620849609375,1.0,0.78476,0.0,0.00019331276416778564,715.1550903320312,1.0,0.78584,0.0,0.792,0.6871623396873474,0.8052,0.8815584480762482,0.0,0.0,0.0,0
33,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,5.997442455242966,6.0,6.0,6.0,6.0,12.0,11.997442455242966,12.0,0.00015157461166381836,696.9674072265625,1.0,0.78616,0.0,0.00010925531387329102,730.4785766601562,1.0,0.78544,0.0,0.79144,0.9198545217514038,0.80476,0.8810209631919861,0.0,0.0,0.0,0
34,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.994884910485934,6.0,6.0,11.994884910485933,12.0,12.0,0.00010469555854797363,717.3316040039062,1.0,0.78452,0.0,9.590387344360352e-05,751.794677734375,1.0,0.78532,0.0,0.79076,0.6512746810913086,0.8046,0.9560434520244598,0.0,0.0,0.0,0
35,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.994884910485934,6.0,6.0,6.0,6.0,6.0,11.994884910485933,12.0,12.0,0.00011746585369110107,721.9146728515625,1.0,0.78788,0.0,6.608664989471436e-05,785.7765502929688,1.0,0.78028,0.0,0.7906,0.8894507884979248,0.8056,0.9109945297241211,0.0,0.0,0.0,0
36,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,5.997442455242966,6.0,6.0,11.994884910485933,12.0,12.0,5.510449409484863e-05,727.4563598632812,1.0,0.7856,0.0,5.05298376083374e-05,797.1377563476562,1.0,0.78124,0.0,0.79116,0.2724321484565735,0.8058,0.5090346038341522,0.0,0.0,0.0,0
37,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,5.665421485900879e-05,753.7933349609375,1.0,0.78716,0.0,7.840991020202637e-05,813.5680541992188,1.0,0.78172,0.0,0.79096,0.923514187335968,0.8052,1.1137694120407104,0.0,0.0,0.0,0
38,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,4.4599175453186035e-05,782.8919677734375,1.0,0.78416,0.0,0.022669583559036255,638.6947021484375,0.99824,0.76924,0.0,0.78728,0.7098830342292786,0.79836,0.8733901381492615,0.0,0.0,0.0,0
39,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.987212276214834,6.0,6.0,11.987212276214834,12.0,12.0,1.6644597053527832e-05,800.8382568359375,1.0,0.78396,0.0,0.06310819834470749,742.1932983398438,0.99056,0.76404,0.0,0.77756,1.1509535312652588,0.79876,1.2686447501182556,0.0,0.0,0.0,0
40,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,6.179511547088623e-05,812.564208984375,1.0,0.78584,0.0,0.0005217641592025757,699.0814819335938,1.0,0.78624,0.0,0.79184,0.94781494140625,0.80612,0.9932070076465607,0.0,0.0,0.0,0
41,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.9923273657289,6.0,6.0,11.992327365728901,12.0,12.0,2.969801425933838e-05,847.45458984375,1.0,0.7822,0.0,0.0003423541784286499,739.9794311523438,1.0,0.78528,0.0,0.78984,1.247822642326355,0.80308,1.7019952535629272,0.0,0.0,0.0,0
42,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.9923273657289,6.0,6.0,6.0,6.0,6.0,11.992327365728901,12.0,12.0,1.2487173080444336e-05,864.3963623046875,1.0,0.78372,0.0,0.00014331936836242676,767.8978271484375,1.0,0.78432,0.0,0.7908,1.0664756298065186,0.80456,0.87548828125,0.0,0.0,0.0,0
43,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,2.0682811737060547e-05,876.7859497070312,1.0,0.783,0.0,4.151463508605957e-05,783.6802978515625,1.0,0.7824,0.0,0.79068,0.8355308175086975,0.80424,0.8975426852703094,0.0,0.0,0.0,0
44,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.004961535334587097,633.158203125,0.9864,0.78652,0.0,6.861984729766846e-05,795.5613403320312,1.0,0.78412,0.0,0.79288,0.6116862297058105,0.8064,0.8313239961862564,0.0,0.0,0.0,0
45,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0005303621292114258,719.0379638671875,0.99992,0.78588,0.0,3.667175769805908e-05,806.4559326171875,1.0,0.78292,0.0,0.79352,0.8568074703216553,0.80704,0.9324646592140198,0.0,0.0,0.0,0
46,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,0.0001341700553894043,742.5960083007812,1.0,0.78716,0.0,5.990266799926758e-05,814.3685302734375,1.0,0.78388,0.0,0.79412,0.7707523107528687,0.80624,0.8209877610206604,0.0,0.0,0.0,0
47,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,5.997442455242966,6.0,6.0,6.0,6.0,6.0,11.997442455242966,12.0,12.0,0.00011712312698364258,766.27783203125,1.0,0.785,0.0,4.476308822631836e-05,831.5046997070312,1.0,0.784,0.0,0.79192,0.450488805770874,0.80568,0.8127337694168091,0.0,0.0,0.0,0
48,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,6.0945749282836914e-05,783.750244140625,1.0,0.78632,0.0,3.972649574279785e-05,847.5213012695312,1.0,0.78352,0.0,0.79352,2.090277910232544,0.8062,2.0233041644096375,0.0,0.0,0.0,0
49,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,5.997442455242966,6.0,6.0,11.997442455242966,12.0,12.0,7.72625207901001e-05,794.4037475585938,1.0,0.78684,0.0,2.549588680267334e-05,863.03369140625,1.0,0.7836,0.0,0.79368,0.6936699748039246,0.80608,1.674436330795288,0.0,0.0,0.0,0
50,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,5.994884910485934,6.0,12.0,11.994884910485933,12.0,4.716217517852783e-05,808.6588134765625,1.0,0.78416,0.0,2.6464462280273438e-05,878.418212890625,1.0,0.78304,0.0,0.79236,0.8830567002296448,0.80464,0.920994222164154,0.0,0.0,0.0,0
51,rankdad,0.0001,32,-1,5,transformer,imdb,8,10,6.0,6.0,6.0,6.0,6.0,6.0,12.0,12.0,12.0,4.145503044128418e-05,819.873046875,1.0,0.78444,0.0,1.5050172805786133e-05,896.037841796875,1.0,0.78172,0.0,0.7914,0.18664991855621338,0.80484,0.3662347346544266,0.0,0.0,0.0,0
