epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5356950759887695,2248.16650390625,0.62335,0.50232,0.0,0.50232,0.4691518545150757,0.50232,0.4691518545150757,0.0,0.0,0.0,0
1,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5361629724502563,2242.46435546875,0.62385,0.50244,0.0,0.50244,0.4680202901363373,0.50244,0.4680202901363373,0.0,0.0,0.0,0
2,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5364092588424683,2237.720703125,0.6243,0.50252,0.0,0.50252,0.46662864089012146,0.50252,0.46662864089012146,0.0,0.0,0.0,0
3,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5364349484443665,2233.52978515625,0.62445,0.50296,0.0,0.50296,0.46550220251083374,0.50296,0.46550220251083374,0.0,0.0,0.0,0
4,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5369601845741272,2229.874755859375,0.62555,0.50352,0.0,0.50352,0.46411043405532837,0.50352,0.46411043405532837,0.0,0.0,0.0,0
5,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5377854704856873,2226.660888671875,0.62675,0.50452,0.0,0.50452,0.4623473286628723,0.50452,0.4623473286628723,0.0,0.0,0.0,0
6,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5386654138565063,2223.943359375,0.6286,0.50708,0.0,0.50708,0.46052446961402893,0.50708,0.46052446961402893,0.0,0.0,0.0,0
7,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.539343535900116,2221.82568359375,0.63115,0.51004,0.0,0.51004,0.45837876200675964,0.51004,0.45837876200675964,0.0,0.0,0.0,0
8,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5394365787506104,2220.39208984375,0.63195,0.51312,0.0,0.51312,0.4560014307498932,0.51312,0.4560014307498932,0.0,0.0,0.0,0
9,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.540188729763031,2219.55859375,0.6351,0.51684,0.0,0.51684,0.45329684019088745,0.51684,0.45329684019088745,0.0,0.0,0.0,0
10,pooled,1e-06,8,0,5,transformer,imdb,8,10,0.5408932566642761,2219.424072265625,0.6396,0.5194,0.0,0.5194,0.4502204358577728,0.5194,0.4502204358577728,0.0,0.0,0.0,0
