epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.5667988657951355,885.8584594726562,0.62064,0.69884,0.0,0.69884,0.42458051443099976,0.69884,0.42458051443099976,0.0,0.0,0.0,0
1,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.48670947551727295,767.9378051757812,0.75376,0.75748,0.0,0.75748,0.3585100471973419,0.75748,0.3585100471973419,0.0,0.0,0.0,0
2,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.25642693042755127,715.0771484375,0.80612,0.77968,0.0,0.77968,0.32701122760772705,0.77968,0.32701122760772705,0.0,0.0,0.0,0
3,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.3848448395729065,686.301513671875,0.84852,0.7912,0.0,0.7912,0.32666367292404175,0.7912,0.32666367292404175,0.0,0.0,0.0,0
4,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.34777215123176575,673.0774536132812,0.881,0.79784,0.0,0.79784,0.6100224256515503,0.79784,0.6100224256515503,0.0,0.0,0.0,0
5,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.13798856735229492,685.59033203125,0.91568,0.7978,0.0,0.7978,0.2784789502620697,0.7978,0.2784789502620697,0.0,0.0,0.0,0
6,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.09238992631435394,690.8482666015625,0.93856,0.80332,0.0,0.80332,0.1585688292980194,0.80332,0.1585688292980194,0.0,0.0,0.0,0
7,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.08584293723106384,709.1956176757812,0.96316,0.80592,0.0,0.80592,0.42668887972831726,0.80592,0.42668887972831726,0.0,0.0,0.0,0
8,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.02615313231945038,750.9945678710938,0.97912,0.80572,0.0,0.80572,0.4116852283477783,0.80572,0.4116852283477783,0.0,0.0,0.0,0
9,pooled,0.0001,16,-1,5,transformer,imdb,8,10,0.1858978569507599,778.7149047851562,0.9888,0.80648,0.0,0.80648,0.37814971804618835,0.80648,0.37814971804618835,0.0,0.0,0.0,0
