epoch,mode,lr,batch_size,k,kf,model,dataset,rank,numiterations,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.8998981714248657,456.2928466796875,0.587375,0.5518,0.0,0.5518,0.7742909789085388,0.5518,0.7742909789085388,0.0,0.0,0.0,0
1,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.8527207970619202,488.7550048828125,0.6931875,0.544,0.0,0.544,0.7681139707565308,0.544,0.7681139707565308,0.0,0.0,0.0,0
2,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.7871218323707581,547.669921875,0.7723125,0.5326,0.0,0.5326,0.8635700345039368,0.5326,0.8635700345039368,0.0,0.0,0.0,0
3,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.4483853280544281,625.0562133789062,0.8554375,0.5304,0.0,0.5304,0.951375424861908,0.5304,0.951375424861908,0.0,0.0,0.0,0
4,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.1802186667919159,791.8838500976562,0.9290625,0.528,0.0,0.528,1.1269705295562744,0.528,1.1269705295562744,0.0,0.0,0.0,0
5,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.018213927745819092,976.917724609375,0.9654375,0.523,0.0,0.523,1.3480160236358643,0.523,1.3480160236358643,0.0,0.0,0.0,0
6,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.0408293753862381,1019.0556640625,0.9395625,0.5322,0.0,0.5322,1.8013620376586914,0.5322,1.8013620376586914,0.0,0.0,0.0,0
7,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.01577618718147278,1077.0015869140625,0.955875,0.5302,0.0,0.5302,1.3736834526062012,0.5302,1.3736834526062012,0.0,0.0,0.0,0
8,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.3635099232196808,1373.8916015625,0.9689375,0.53,0.0,0.53,1.1135175228118896,0.53,1.1135175228118896,0.0,0.0,0.0,0
9,pooled,0.0001,8,0,5,transformer,imdb,8,10,0.014319166541099548,1262.1322021484375,0.9726875,0.5364,0.0,0.5364,1.017730712890625,0.5364,1.017730712890625,0.0,0.0,0.0,0
