epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,dsgd,1e-05,32,-1,10,simpleff,mnist,1.4208521842956543,350.8929748535156,0.7551694236926361,0.8837,0.0,1.5559120178222656,350.8929748535156,0.7529348986125933,0.8837,0.0,0.8837,0.9615898132324219,0.4323,0.9615898132324219,0.0,0.0,0.0,0
1,dsgd,1e-05,32,-1,10,simpleff,mnist,0.596376895904541,234.5022430419922,0.9061832977588047,0.9117,0.0,1.0964055061340332,234.5022430419922,0.9049826574172892,0.9117,0.0,0.9117,0.6787166595458984,0.4758,0.6787166595458984,0.0,0.0,0.0,0
2,dsgd,1e-05,32,-1,10,simpleff,mnist,0.3898012638092041,185.01438903808594,0.9357657417289221,0.9259,0.0,0.8551876544952393,185.01438903808594,0.9348319103521878,0.9259,0.0,0.9259,0.3520779609680176,0.4899,0.3520779609680176,0.0,0.0,0.0,0
3,dsgd,1e-05,32,-1,10,simpleff,mnist,0.3812314569950104,160.69570922851562,0.9537419957310566,0.9344,0.0,0.5898128747940063,160.69570922851562,0.9542089114194237,0.9344,0.0,0.9344,0.07004261016845703,0.5042,0.07004261016845703,0.0,0.0,0.0,0
4,dsgd,1e-05,32,-1,10,simpleff,mnist,0.32103395462036133,143.00363159179688,0.965681696905016,0.9407,0.0,0.44191989302635193,143.00363159179688,0.9659151547491995,0.9407,0.0,0.9407,0.07321393489837646,0.5165,0.07321393489837646,0.0,0.0,0.0,0
5,dsgd,1e-05,32,-1,10,simpleff,mnist,0.20010073482990265,130.49276733398438,0.9767542689434365,0.9446,0.0,0.30059608817100525,130.49276733398438,0.9757870864461046,0.9446,0.0,0.9446,0.016365647315979004,0.5379,0.016365647315979004,0.0,0.0,0.0,0
6,dsgd,1e-05,32,-1,10,simpleff,mnist,0.16505634784698486,122.93524932861328,0.9841248665955176,0.9464,0.0,0.10478585958480835,122.93524932861328,0.9847918890074706,0.9464,0.0,0.9464,0.005496621131896973,0.5346,0.005496621131896973,0.0,0.0,0.0,0
7,dsgd,1e-05,32,-1,10,simpleff,mnist,0.030394047498703003,116.05660247802734,0.9900947171824973,0.9481,0.0,0.039964497089385986,116.05660247802734,0.9899946638207043,0.9481,0.0,0.9481,0.003211498260498047,0.5481,0.003211498260498047,0.0,0.0,0.0,0
8,dsgd,1e-05,32,-1,10,simpleff,mnist,0.03869277238845825,114.67511749267578,0.9929629135538954,0.9499,0.0,0.027340590953826904,114.67511749267578,0.9931963713980789,0.9499,0.0,0.9499,0.01789700984954834,0.5704,0.01789700984954834,0.0,0.0,0.0,0
9,dsgd,1e-05,32,-1,10,simpleff,mnist,0.0787574052810669,110.67515563964844,0.995497598719317,0.9533,0.0,0.12898924946784973,110.67515563964844,0.9953308431163287,0.9533,0.0,0.9533,1.8596649169921875e-05,0.5601,1.8596649169921875e-05,0.0,0.0,0.0,0
10,dsgd,1e-05,32,-1,10,simpleff,mnist,0.0037708282470703125,105.90357971191406,0.996264674493063,0.9531,0.0,0.030180275440216064,105.90357971191406,0.996064567769477,0.9531,0.0,0.9531,9.5367431640625e-07,0.5513,9.5367431640625e-07,0.0,0.0,0.0,0
11,dsgd,1e-05,32,-1,10,simpleff,mnist,0.01154908537864685,104.38700103759766,0.9971318036286019,0.9552,0.0,0.03352287411689758,104.38700103759766,0.9970984525080042,0.9552,0.0,0.9552,2.384185791015625e-07,0.5545,2.384185791015625e-07,0.0,0.0,0.0,0
12,dsgd,1e-05,32,-1,10,simpleff,mnist,0.001017749309539795,102.80653381347656,0.9977654749199573,0.957,0.0,0.013860434293746948,102.80653381347656,0.9977321237993596,0.957,0.0,0.957,9.5367431640625e-07,0.5628,9.5367431640625e-07,0.0,0.0,0.0,0
13,dsgd,1e-05,32,-1,10,simpleff,mnist,0.00015527009963989258,99.15921020507812,0.9976320704375667,0.9584,0.0,0.0032297074794769287,99.15921020507812,0.9977988260405549,0.9584,0.0,0.9584,4.76837158203125e-07,0.5427,4.76837158203125e-07,0.0,0.0,0.0,0
14,dsgd,1e-05,32,-1,10,simpleff,mnist,0.002900540828704834,101.23912811279297,0.9978655282817502,0.9585,0.0,0.007998347282409668,101.23912811279297,0.9979322305229456,0.9585,0.0,0.9585,4.76837158203125e-07,0.5357,4.76837158203125e-07,0.0,0.0,0.0,0
15,dsgd,1e-05,32,-1,10,simpleff,mnist,0.0012676119804382324,100.17182159423828,0.9977321237993596,0.9596,0.0,0.001963376998901367,100.17182159423828,0.9978655282817502,0.9596,0.0,0.9596,0.0,0.5352,0.0,0.0,0.0,0.0,0
16,dsgd,1e-05,32,-1,10,simpleff,mnist,0.0004621744155883789,101.45783233642578,0.9984991995731056,0.9589,0.0,0.0004704892635345459,101.45783233642578,0.9981990394877268,0.9589,0.0,0.9589,0.0,0.5406,0.0,0.0,0.0,0.0,0
17,dsgd,1e-05,32,-1,10,simpleff,mnist,0.005257397890090942,93.59716796875,0.9987660085378869,0.9617,0.0,0.005044370889663696,93.59716796875,0.9986326040554963,0.9617,0.0,0.9617,4.76837158203125e-07,0.5119,4.76837158203125e-07,0.0,0.0,0.0,0
