epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
18,dad,1e-05,32,-1,10,simpleff,mnist,0.00012856721878051758,98.39356231689453,0.9979915577342048,0.96,0.0,0.002407371997833252,98.39356231689453,0.9983660130718954,0.96,0.0,0.96,2.384185791015625e-07,0.4991,2.384185791015625e-07,0.0,0.0,0.0,0
19,dad,1e-05,32,-1,10,simpleff,mnist,0.0032234787940979004,98.301025390625,0.9978553921568627,0.9624,0.0,0.0018004179000854492,98.301025390625,0.9973107298474946,0.9624,0.0,0.9624,0.0006914138793945312,0.5442,0.0006914138793945312,0.0,0.0,0.0,0
20,dad,1e-05,32,-1,10,simpleff,mnist,6.657838821411133e-05,91.09151458740234,0.998876633986928,0.9625,0.0,1.1086463928222656e-05,91.09151458740234,0.9988085511982571,0.9625,0.0,0.9625,0.0,0.5257,0.0,0.0,0.0,0.0,0
21,dad,1e-05,32,-1,10,simpleff,mnist,0.003536522388458252,93.43770599365234,0.9992170479302832,0.9631,0.0,1.2814998626708984e-05,93.43770599365234,0.9990127995642701,0.9631,0.0,0.9631,0.0,0.527,0.0,0.0,0.0,0.0,0
22,dad,1e-05,32,-1,10,simpleff,mnist,0.010398685932159424,93.75802612304688,0.9984340958605664,0.9632,0.0,2.014636993408203e-05,93.75802612304688,0.9982638888888888,0.9632,0.0,0.9632,0.0,0.5208,0.0,0.0,0.0,0.0,0
23,dad,1e-05,32,-1,10,simpleff,mnist,0.00048679113388061523,88.60955047607422,0.9992851307189542,0.965,0.0,1.5497207641601562e-06,88.60955047607422,0.9990808823529411,0.965,0.0,0.965,0.0,0.5223,0.0,0.0,0.0,0.0,0
24,dad,1e-05,32,-1,10,simpleff,mnist,4.869699478149414e-05,87.98873138427734,0.9992170479302832,0.9668,0.0,8.344650268554688e-06,87.98873138427734,0.9989447167755992,0.9668,0.0,0.9668,0.0,0.5162,0.0,0.0,0.0,0.0,0
25,dad,1e-05,32,-1,10,simpleff,mnist,0.0002300739288330078,102.23446655273438,0.9992170479302832,0.9602,0.0,0.009363889694213867,102.23446655273438,0.998604302832244,0.9602,0.0,0.9602,0.0,0.4946,0.0,0.0,0.0,0.0,0
26,dad,1e-05,32,-1,10,simpleff,mnist,6.496906280517578e-06,93.07963562011719,0.9991149237472767,0.9654,0.0,5.960464477539062e-07,93.07963562011719,0.9990468409586056,0.9654,0.0,0.9654,1.430511474609375e-06,0.4775,1.430511474609375e-06,0.0,0.0,0.0,0
27,dad,1e-05,32,-1,10,simpleff,mnist,4.76837158203125e-05,85.17488861083984,0.9995234204793029,0.9682,0.0,1.0728836059570312e-06,85.17488861083984,0.9992170479302832,0.9682,0.0,0.9682,0.0,0.5143,0.0,0.0,0.0,0.0,0
28,dad,1e-05,32,-1,10,simpleff,mnist,5.9604644775390625e-06,90.00267028808594,0.9989447167755992,0.9667,0.0,5.960464477539062e-07,90.00267028808594,0.9984000544662309,0.9667,0.0,0.9667,0.0,0.4748,0.0,0.0,0.0,0.0,0
29,dad,1e-05,32,-1,10,simpleff,mnist,0.0041620731353759766,84.42137908935547,0.998604302832244,0.969,0.0,1.1920928955078125e-07,84.42137908935547,0.9981958061002179,0.969,0.0,0.969,0.0,0.5039,0.0,0.0,0.0,0.0,0
30,dad,1e-05,32,-1,10,simpleff,mnist,6.943941116333008e-05,86.92637634277344,0.9992851307189542,0.9679,0.0,4.470348358154297e-06,86.92637634277344,0.9992851307189542,0.9679,0.0,0.9679,0.0,0.4955,0.0,0.0,0.0,0.0,0
31,dad,1e-05,32,-1,10,simpleff,mnist,0.016299188137054443,84.73428344726562,0.9992851307189542,0.9688,0.0,1.1920928955078125e-07,84.73428344726562,0.9990808823529411,0.9688,0.0,0.9688,0.0,0.5403,0.0,0.0,0.0,0.0,0
32,dad,1e-05,32,-1,10,simpleff,mnist,2.4318695068359375e-05,85.63111877441406,0.9995234204793029,0.9662,0.0,6.556510925292969e-06,85.63111877441406,0.9990808823529411,0.9662,0.0,0.9662,0.0,0.5234,0.0,0.0,0.0,0.0,0
33,dad,1e-05,32,-1,10,simpleff,mnist,3.5762786865234375e-07,90.4277114868164,0.9990808823529411,0.9689,0.0,7.152557373046875e-07,90.4277114868164,0.9988425925925926,0.9689,0.0,0.9689,0.0,0.5112,0.0,0.0,0.0,0.0,0
34,dad,1e-05,32,-1,10,simpleff,mnist,5.0067901611328125e-06,88.02275848388672,0.9989787581699346,0.9681,0.0,2.6226043701171875e-06,88.02275848388672,0.9992510893246187,0.9681,0.0,0.9681,0.0,0.4921,0.0,0.0,0.0,0.0,0
35,dad,1e-05,32,-1,10,simpleff,mnist,3.516674041748047e-06,98.25225067138672,0.9996936274509803,0.9624,0.0,8.225440979003906e-06,98.25225067138672,0.9996936274509803,0.9624,0.0,0.9624,2.1457672119140625e-06,0.4765,2.1457672119140625e-06,0.0,0.0,0.0,0
36,dad,1e-05,32,-1,10,simpleff,mnist,0.0001240372657775879,95.09716796875,0.998604302832244,0.9672,0.0,1.823902130126953e-05,95.09716796875,0.9980596405228758,0.9672,0.0,0.9672,0.0,0.4948,0.0,0.0,0.0,0.0,0
37,dad,1e-05,32,-1,10,simpleff,mnist,0.00038492679595947266,83.31715393066406,0.9994893790849673,0.9691,0.0,1.9073486328125e-05,83.31715393066406,0.9992510893246187,0.9691,0.0,0.9691,0.0,0.506,0.0,0.0,0.0,0.0,0
38,dad,1e-05,32,-1,10,simpleff,mnist,4.035234451293945e-05,80.43549346923828,0.9999659586056645,0.9704,0.0,1.4901161193847656e-05,80.43549346923828,1.0,0.9704,0.0,0.9704,0.0,0.5173,0.0,0.0,0.0,0.0,0
39,dad,1e-05,32,-1,10,simpleff,mnist,2.5451183319091797e-05,78.85359954833984,1.0,0.9714,0.0,1.9431114196777344e-05,78.85359954833984,1.0,0.9714,0.0,0.9714,0.0,0.5253,0.0,0.0,0.0,0.0,0
40,dad,1e-05,32,-1,10,simpleff,mnist,2.193450927734375e-05,78.29949951171875,1.0,0.9721,0.0,1.7881393432617188e-05,78.29949951171875,1.0,0.9721,0.0,0.9721,0.0,0.5241,0.0,0.0,0.0,0.0,0
41,dad,1e-05,32,-1,10,simpleff,mnist,2.0325183868408203e-05,78.07110595703125,1.0,0.9722,0.0,1.5497207641601562e-05,78.07110595703125,1.0,0.9722,0.0,0.9722,0.0,0.5242,0.0,0.0,0.0,0.0,0
42,dad,1e-05,32,-1,10,simpleff,mnist,1.8477439880371094e-05,77.872802734375,1.0,0.972,0.0,1.2636184692382812e-05,77.872802734375,1.0,0.972,0.0,0.972,0.0,0.5239,0.0,0.0,0.0,0.0,0
43,dad,1e-05,32,-1,10,simpleff,mnist,1.5854835510253906e-05,77.69554901123047,1.0,0.9719,0.0,9.655952453613281e-06,77.69554901123047,1.0,0.9719,0.0,0.9719,0.0,0.5229,0.0,0.0,0.0,0.0,0
44,dad,1e-05,32,-1,10,simpleff,mnist,1.3053417205810547e-05,77.54564666748047,1.0,0.972,0.0,6.67572021484375e-06,77.54564666748047,1.0,0.972,0.0,0.972,0.0,0.5213,0.0,0.0,0.0,0.0,0
45,dad,1e-05,32,-1,10,simpleff,mnist,1.0073184967041016e-05,77.41954803466797,1.0,0.9718,0.0,4.410743713378906e-06,77.41954803466797,1.0,0.9718,0.0,0.9718,0.0,0.5203,0.0,0.0,0.0,0.0,0
46,dad,1e-05,32,-1,10,simpleff,mnist,7.331371307373047e-06,77.31375122070312,1.0,0.9716,0.0,2.7418136596679688e-06,77.31375122070312,1.0,0.9716,0.0,0.9716,0.0,0.5188,0.0,0.0,0.0,0.0,0
47,dad,1e-05,32,-1,10,simpleff,mnist,5.185604095458984e-06,77.23329162597656,1.0,0.9714,0.0,1.7881393432617188e-06,77.23329162597656,1.0,0.9714,0.0,0.9714,0.0,0.5182,0.0,0.0,0.0,0.0,0
48,dad,1e-05,32,-1,10,simpleff,mnist,3.635883331298828e-06,77.18896484375,1.0,0.9715,0.0,1.1920928955078125e-06,77.18896484375,1.0,0.9715,0.0,0.9715,0.0,0.5197,0.0,0.0,0.0,0.0,0
49,dad,1e-05,32,-1,10,simpleff,mnist,2.5033950805664062e-06,77.18158721923828,1.0,0.9717,0.0,7.152557373046875e-07,77.18158721923828,1.0,0.9717,0.0,0.9717,0.0,0.5228,0.0,0.0,0.0,0.0,0
