epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,noshare,1e-05,32,-1,10,simpleff,mnist,1.5774550437927246,403.2976989746094,0.7253535218783351,0.8702,0.0,2.207350730895996,408.40997314453125,0.7281550160085379,0.8685,0.0,0.8726,0.6354601383209229,0.3795,0.6460838913917542,0.0,0.0,0.0,0
1,noshare,1e-05,32,-1,10,simpleff,mnist,1.1615036725997925,278.1007385253906,0.8950440234791889,0.901,0.0,1.61039137840271,291.109375,0.8988127001067235,0.8988,0.0,0.9047,0.2870748043060303,0.4081,0.278674840927124,0.0,0.0,0.0,0
2,noshare,1e-05,32,-1,10,simpleff,mnist,0.9355078935623169,232.07017517089844,0.9300293489861259,0.9129,0.0,0.8510910272598267,239.9609832763672,0.9318636606189968,0.9116,0.0,0.9175,0.11161088943481445,0.43,0.10734862089157104,0.0,0.0,0.0,0
3,noshare,1e-05,32,-1,10,simpleff,mnist,0.7441503405570984,201.3288116455078,0.9526080576307364,0.9208,0.0,0.43942826986312866,212.1189727783203,0.9524079509071505,0.9183,0.0,0.9232,0.001691579818725586,0.4598,0.0011436939239501953,0.0,0.0,0.0,0
4,noshare,1e-05,32,-1,10,simpleff,mnist,0.5290586948394775,181.3861083984375,0.9676160618996799,0.9268,0.0,0.1808212697505951,195.82479858398438,0.967882870864461,0.9218,0.0,0.9308,2.47955322265625e-05,0.4868,1.990795135498047e-05,0.0,0.0,0.0,0
5,noshare,1e-05,32,-1,10,simpleff,mnist,0.3373987078666687,175.22193908691406,0.9785552294557097,0.9299,0.0,0.026725977659225464,185.63916015625,0.9791221985058698,0.9241,0.0,0.9333,1.6689300537109375e-06,0.4978,1.233816146850586e-05,0.0,0.0,0.0,0
6,noshare,1e-05,32,-1,10,simpleff,mnist,0.15893614292144775,166.05577087402344,0.98792689434365,0.9336,0.0,0.03691402077674866,180.9448699951172,0.9877601387406617,0.9269,0.0,0.936,7.152557373046875e-07,0.5099,1.055002212524414e-05,0.0,0.0,0.0,0
7,noshare,1e-05,32,-1,10,simpleff,mnist,0.06401121616363525,164.78518676757812,0.9920290821771611,0.9328,0.0,0.06565231084823608,167.3300018310547,0.9928295090715048,0.9322,0.0,0.9395,2.384185791015625e-07,0.507,2.562999725341797e-05,0.0,0.0,0.0,0
8,noshare,1e-05,32,-1,10,simpleff,mnist,0.0007854104042053223,153.0078887939453,0.9948305763073639,0.9388,0.0,0.005433380603790283,173.60655212402344,0.995497598719317,0.9324,0.0,0.9429,0.0,0.5011,1.2099742889404297e-05,0.0,0.0,0.0,0
9,noshare,1e-05,32,-1,10,simpleff,mnist,0.0064737796783447266,150.87033081054688,0.9956643543223053,0.941,0.0,0.01898294687271118,161.5707550048828,0.994530416221985,0.9377,0.0,0.9442,1.1920928955078125e-06,0.5328,1.5497207641601562e-06,0.0,0.0,0.0,0
10,noshare,1e-05,32,-1,10,simpleff,mnist,0.0010548233985900879,141.6733856201172,0.9956310032017076,0.9435,0.0,0.005890369415283203,173.4788818359375,0.9955309498399146,0.9347,0.0,0.9482,2.384185791015625e-06,0.5046,1.9073486328125e-06,0.0,0.0,0.0,0
11,noshare,1e-05,32,-1,10,simpleff,mnist,0.0007787942886352539,156.21426391601562,0.9963313767342583,0.9407,0.0,0.0030236244201660156,159.8258056640625,0.9968983457844184,0.94,0.0,0.9473,0.0,0.4993,9.5367431640625e-07,0.0,0.0,0.0,0
12,noshare,1e-05,32,-1,10,simpleff,mnist,0.09426367282867432,146.70315551757812,0.995397545357524,0.9451,0.0,0.006391704082489014,143.61265563964844,0.9956977054429029,0.945,0.0,0.9519,9.5367431640625e-07,0.5173,1.1205673217773438e-05,0.0,0.0,0.0,0
13,noshare,1e-05,32,-1,10,simpleff,mnist,0.002559959888458252,138.50672912597656,0.9971318036286019,0.9486,0.0,0.0026987791061401367,145.5421905517578,0.9973652614727855,0.9454,0.0,0.9532,7.152557373046875e-07,0.538,6.091594696044922e-05,0.0,0.0,0.0,0
14,noshare,1e-05,32,-1,10,simpleff,mnist,0.0017398595809936523,143.98399353027344,0.9982323906083245,0.9444,0.0,0.0012036561965942383,146.976318359375,0.9981656883671292,0.9474,0.0,0.9539,0.0,0.5241,1.3113021850585938e-05,0.0,0.0,0.0,0
15,noshare,1e-05,32,-1,10,simpleff,mnist,0.030875444412231445,144.38502502441406,0.996931696905016,0.9487,0.0,0.0444338321685791,145.8941650390625,0.996931696905016,0.9466,0.0,0.9546,0.0,0.5034,3.5762786865234375e-07,0.0,0.0,0.0,0
16,noshare,1e-05,32,-1,10,simpleff,mnist,0.00011724233627319336,131.72764587402344,0.9973986125933831,0.9512,0.0,7.158517837524414e-05,147.47396850585938,0.9963313767342583,0.9475,0.0,0.9544,0.0,0.4965,2.384185791015625e-07,0.0,0.0,0.0,0
17,noshare,1e-05,32,-1,10,simpleff,mnist,2.2351741790771484e-05,131.1221923828125,0.9986659551760939,0.952,0.0,0.0001958012580871582,140.23599243164062,0.9989327641408752,0.9499,0.0,0.9557,0.0,0.5048,0.0,0.0,0.0,0.0,0
18,noshare,1e-05,32,-1,10,simpleff,mnist,8.243322372436523e-05,135.06594848632812,0.9986993062966916,0.952,0.0,0.00015604496002197266,143.8032989501953,0.9990661686232657,0.9495,0.0,0.9562,0.0,0.5128,1.3947486877441406e-05,0.0,0.0,0.0,0
19,noshare,1e-05,32,-1,10,simpleff,mnist,2.9802322387695312e-05,137.73548889160156,0.9973652614727855,0.9525,0.0,0.0004807710647583008,148.73300170898438,0.9968316435432231,0.9473,0.0,0.959,0.0,0.5005,0.0,0.0,0.0,0.0,0
20,noshare,1e-05,32,-1,10,simpleff,mnist,3.606081008911133e-05,131.40625,0.9982657417289221,0.9521,0.0,2.7954578399658203e-05,130.67196655273438,0.9979989327641409,0.9524,0.0,0.9587,0.0,0.4795,1.3113021850585938e-06,0.0,0.0,0.0,0
21,noshare,1e-05,32,-1,10,simpleff,mnist,0.00010657310485839844,139.66310119628906,0.9986659551760939,0.9497,0.0,0.0005451440811157227,143.8780517578125,0.9993996798292423,0.9508,0.0,0.9581,0.0,0.4626,0.0,0.0,0.0,0.0,0
22,noshare,1e-05,32,-1,10,simpleff,mnist,0.00027573108673095703,133.2936553955078,0.9967649413020278,0.9546,0.0,0.008045554161071777,143.3449249267578,0.9977988260405549,0.9512,0.0,0.9592,0.0,0.5182,0.0,0.0,0.0,0.0,0
23,noshare,1e-05,32,-1,10,simpleff,mnist,0.0003744959831237793,130.70379638671875,0.9987993596584845,0.9559,0.0,0.004142880439758301,142.46644592285156,0.9977654749199573,0.9528,0.0,0.9592,0.0,0.5268,0.0,0.0,0.0,0.0,0
24,noshare,1e-05,32,-1,10,simpleff,mnist,0.00030809640884399414,123.81889343261719,0.9993996798292423,0.9575,0.0,0.0003387928009033203,133.46133422851562,0.9986993062966916,0.9557,0.0,0.9617,0.0,0.4984,1.1920928955078125e-07,0.0,0.0,0.0,0
25,noshare,1e-05,32,-1,10,simpleff,mnist,0.022443532943725586,143.88987731933594,0.9986993062966916,0.9525,0.0,0.011290967464447021,131.4942169189453,0.9987326574172892,0.9566,0.0,0.9606,0.0,0.529,4.76837158203125e-07,0.0,0.0,0.0,0
26,noshare,1e-05,32,-1,10,simpleff,mnist,0.003059566020965576,128.1506805419922,0.9974986659551761,0.9572,0.0,0.0009084939956665039,128.22508239746094,0.9987326574172892,0.9573,0.0,0.9631,0.0,0.5237,6.794929504394531e-06,0.0,0.0,0.0,0
