,epoch,mode,ls1,ls2,acc1,acc2,tls1,tls2,tacc1,tacc2,tlsa,tacca
38,38,dad,0.1974000632762909,0.1974000632762909,0.933,0.933,0.2387065887451172,0.2387065887451172,0.9289,0.9289,0.25421643257141113,0.927
39,39,dad,0.15451762080192566,0.15451762080192566,0.9347,0.9347,0.24740725755691528,0.24740725755691528,0.924,0.924,0.2572025656700134,0.9251
40,40,dad,0.18450003862380981,0.18450003862380981,0.9326333333333333,0.9326333333333333,0.260554701089859,0.260554701089859,0.9208,0.9208,0.2692369520664215,0.9219
41,41,dad,0.3156422972679138,0.3156422972679138,0.9314666666666667,0.9314666666666667,0.24659863114356995,0.24659863114356995,0.9278,0.9278,0.25528374314308167,0.928
42,42,dad,0.6452746391296387,0.6452746391296387,0.9311,0.9311,0.24632075428962708,0.24632075428962708,0.9283,0.9283,0.25531700253486633,0.9286
43,43,dad,0.45070722699165344,0.45070722699165344,0.9328666666666666,0.9328666666666666,0.25188755989074707,0.25188755989074707,0.9276,0.9276,0.2684195935726166,0.9256
44,44,dad,0.484078973531723,0.484078973531723,0.9330666666666667,0.9330666666666667,0.24824607372283936,0.24824607372283936,0.9255,0.9255,0.2567847669124603,0.9256
45,45,dad,0.41519418358802795,0.41519418358802795,0.9326333333333333,0.9326333333333333,0.24020878970623016,0.24020878970623016,0.9317,0.9317,0.25714051723480225,0.9311
46,46,dad,0.32635408639907837,0.32635408639907837,0.9351666666666667,0.9351666666666667,0.24607932567596436,0.24607932567596436,0.9258,0.9258,0.26255375146865845,0.9252
47,47,dad,0.2911221385002136,0.2911221385002136,0.9325,0.9325,0.24532875418663025,0.24532875418663025,0.927,0.927,0.2538892924785614,0.9289
48,48,dad,0.14567625522613525,0.14567625522613525,0.9381,0.9381,0.22435568273067474,0.22435568273067474,0.9336,0.9336,0.24103353917598724,0.9316
49,49,dad,0.2353729009628296,0.2353729009628296,0.9377666666666666,0.9377666666666666,0.23854604363441467,0.23854604363441467,0.9341,0.9341,0.25118207931518555,0.9324
