,epoch,mode,ls1,ls2,acc1,acc2,tls1,tls2,tacc1,tacc2,tlsa,tacca
0,0,pooled,7.521953105926514,NaN,0.4387333333333333,NaN,5.794651031494141,NaN,0.4264,NaN,3.1810905933380127,0.4057
1,1,pooled,1.501083493232727,NaN,0.43865,NaN,4.912709712982178,NaN,0.5482,NaN,2.653263807296753,0.5428
2,2,pooled,8.574295997619629,NaN,0.45758333333333334,NaN,9.149081230163574,NaN,0.4814,NaN,4.756567478179932,0.4802
3,3,pooled,13.229979515075684,NaN,0.5223833333333333,NaN,11.14993953704834,NaN,0.4357,NaN,5.6336469650268555,0.4352
4,4,pooled,13.95758056640625,NaN,0.5222833333333333,NaN,12.406807899475098,NaN,0.4996,NaN,6.235228061676025,0.4998
5,5,pooled,6.398972511291504,NaN,0.5242166666666667,NaN,9.890974998474121,NaN,0.4902,NaN,5.084963321685791,0.4839
6,6,pooled,10.754502296447754,NaN,0.5178666666666667,NaN,9.23112964630127,NaN,0.5814,NaN,4.692414283752441,0.5872
7,7,pooled,10.960929870605469,NaN,0.5108333333333334,NaN,8.947298049926758,NaN,0.5621,NaN,4.532748699188232,0.5652
8,8,pooled,12.326379776000977,NaN,0.5158,NaN,11.774827003479004,NaN,0.5655,NaN,5.927914142608643,0.5661
9,9,pooled,8.884870529174805,NaN,0.4887166666666667,NaN,9.225051879882812,NaN,0.5738,NaN,4.690365791320801,0.5752
