epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
0,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,2.035360813140869,140.08212280273438,0.2636529126213592,0.43610732150977716,0.0,2.034842014312744,140.08212280273438,0.2691140776699029,0.43610732150977716,0.0,0.43610732150977716,1.6905009746551514,0.43610732150977716,1.6905009746551514,0.0,0.0,0.0,0
1,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.831480860710144,125.83872985839844,0.5078883495145631,0.6371077762619373,0.0,1.8315931558609009,125.83872985839844,0.5242718446601942,0.6371077762619373,0.0,0.6371077762619373,1.5710902214050293,0.6371077762619373,1.5710902214050293,0.0,0.0,0.0,0
2,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.6456574201583862,112.8161392211914,0.6662621359223301,0.7471577989995453,0.0,1.646847128868103,112.8161392211914,0.6744538834951457,0.7471577989995453,0.0,0.7471577989995453,1.4393385648727417,0.7471577989995453,1.4393385648727417,0.0,0.0,0.0,0
3,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.476325273513794,100.9233627319336,0.7490898058252428,0.802637562528422,0.0,1.4778155088424683,100.9233627319336,0.7518203883495146,0.802637562528422,0.0,0.802637562528422,1.3012456893920898,0.802637562528422,1.3012456893920898,0.0,0.0,0.0,0
4,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.3227931261062622,90.18714141845703,0.7939927184466019,0.842655752614825,0.0,1.3254916667938232,90.18714141845703,0.7936893203883495,0.842655752614825,0.0,0.842655752614825,1.1651439666748047,0.842655752614825,1.1651439666748047,0.0,0.0,0.0,0
5,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.1864607334136963,80.61598205566406,0.816747572815534,0.8603910868576625,0.0,1.1900403499603271,80.61598205566406,0.8237257281553398,0.8603910868576625,0.0,0.8603910868576625,1.0360114574432373,0.8603910868576625,1.0360114574432373,0.0,0.0,0.0,0
6,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,1.0655517578125,72.17046356201172,0.8325242718446602,0.8826739427012278,0.0,1.0714478492736816,72.17046356201172,0.8470873786407767,0.8826739427012278,0.0,0.8826739427012278,0.916207492351532,0.8826739427012278,0.916207492351532,0.0,0.0,0.0,0
7,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.9592221975326538,64.79253387451172,0.8495145631067961,0.8935879945429741,0.0,0.9681914448738098,64.79253387451172,0.8598300970873787,0.8935879945429741,0.0,0.8935879945429741,0.8087946176528931,0.8935879945429741,0.8087946176528931,0.0,0.0,0.0,0
8,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.8667395710945129,58.39482498168945,0.8637742718446602,0.9026830377444293,0.0,0.8773842453956604,58.39482498168945,0.8695388349514563,0.9026830377444293,0.0,0.9026830377444293,0.7133749127388,0.9026830377444293,0.7133749127388,0.0,0.0,0.0,0
9,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.7876062393188477,52.87132263183594,0.8762135922330098,0.9076853115052297,0.0,0.7987119555473328,52.87132263183594,0.8819781553398058,0.9076853115052297,0.0,0.9076853115052297,0.6312214136123657,0.9076853115052297,0.6312214136123657,0.0,0.0,0.0,0
10,edad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.7199374437332153,48.10811996459961,0.8822815533980582,0.9117780809458845,0.0,0.7303029894828796,48.10811996459961,0.8895631067961165,0.9117780809458845,0.0,0.9117780809458845,0.5612931847572327,0.9117780809458845,0.5612931847572327,0.0,0.0,0.0,0
