epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,train_loss_site_1,test_loss_site_1,train_acc_site_1,test_acc_site_1,val_acc_site_1,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
42,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.32968929409980774,27.505081176757812,0.9117111650485437,0.9381537062301046,0.0,0.38813120126724243,27.505081176757812,0.9111043689320388,0.9381537062301046,0.0,0.9381537062301046,0.2534579038619995,0.9381537062301046,0.2534579038619995,0.0,0.0,0.0,0
43,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.32225745916366577,26.81001853942871,0.9135315533980582,0.9395179627103228,0.0,0.3789416551589966,26.81001853942871,0.9129247572815534,0.9395179627103228,0.0,0.9395179627103228,0.24516864120960236,0.9395179627103228,0.24516864120960236,0.0,0.0,0.0,0
44,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.31523528695106506,26.147239685058594,0.9141383495145631,0.9404274670304684,0.0,0.37020742893218994,26.147239685058594,0.9141383495145631,0.9404274670304684,0.0,0.9404274670304684,0.2372821718454361,0.9404274670304684,0.2372821718454361,0.0,0.0,0.0,0
45,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3085121214389801,25.51435089111328,0.9165655339805825,0.9422464756707595,0.0,0.36189213395118713,25.51435089111328,0.9150485436893204,0.9422464756707595,0.0,0.9422464756707595,0.22978316247463226,0.9422464756707595,0.22978316247463226,0.0,0.0,0.0,0
46,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.3019653558731079,24.90936851501465,0.9174757281553398,0.9422464756707595,0.0,0.35410377383232117,24.90936851501465,0.9162621359223301,0.9422464756707595,0.0,0.9422464756707595,0.22272922098636627,0.9422464756707595,0.22272922098636627,0.0,0.0,0.0,0
47,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2957579791545868,24.33076286315918,0.9183859223300971,0.9422464756707595,0.0,0.3467103838920593,24.33076286315918,0.9202063106796117,0.9422464756707595,0.0,0.9422464756707595,0.21604956686496735,0.9422464756707595,0.21604956686496735,0.0,0.0,0.0,0
48,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.289781779050827,23.77672576904297,0.9189927184466019,0.9427012278308322,0.0,0.3396890163421631,23.77672576904297,0.9223300970873787,0.9427012278308322,0.0,0.9427012278308322,0.20971357822418213,0.9427012278308322,0.20971357822418213,0.0,0.0,0.0,0
49,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.28407469391822815,23.246370315551758,0.9199029126213593,0.943155979990905,0.0,0.33302268385887146,23.246370315551758,0.9238470873786407,0.943155979990905,0.0,0.943155979990905,0.2036997377872467,0.943155979990905,0.2036997377872467,0.0,0.0,0.0,0
50,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2786317467689514,22.738521575927734,0.9208131067961165,0.943155979990905,0.0,0.3266286849975586,22.738521575927734,0.9250606796116505,0.943155979990905,0.0,0.943155979990905,0.1979181319475174,0.943155979990905,0.1979181319475174,0.0,0.0,0.0,0
51,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.27338287234306335,22.251201629638672,0.9229368932038835,0.944974988631196,0.0,0.3204335570335388,22.251201629638672,0.9253640776699029,0.944974988631196,0.0,0.944974988631196,0.19240108132362366,0.944974988631196,0.19240108132362366,0.0,0.0,0.0,0
52,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.26837432384490967,21.78355598449707,0.9244538834951457,0.944974988631196,0.0,0.3145003914833069,21.78355598449707,0.9277912621359223,0.944974988631196,0.0,0.944974988631196,0.18714047968387604,0.944974988631196,0.18714047968387604,0.0,0.0,0.0,0
53,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.26363033056259155,21.334877014160156,0.9253640776699029,0.9454297407912687,0.0,0.30878543853759766,21.334877014160156,0.9283980582524272,0.9454297407912687,0.0,0.9454297407912687,0.18209776282310486,0.9454297407912687,0.18209776282310486,0.0,0.0,0.0,0
54,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2590333819389343,20.903804779052734,0.9274878640776699,0.9458844929513415,0.0,0.30327486991882324,20.903804779052734,0.9296116504854369,0.9458844929513415,0.0,0.9458844929513415,0.1772855669260025,0.9458844929513415,0.1772855669260025,0.0,0.0,0.0,0
55,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2545131742954254,20.489351272583008,0.9302184466019418,0.946793997271487,0.0,0.2979661226272583,20.489351272583008,0.9308252427184466,0.946793997271487,0.0,0.946793997271487,0.1726253777742386,0.946793997271487,0.1726253777742386,0.0,0.0,0.0,0
56,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2501615881919861,20.090648651123047,0.9308252427184466,0.9472487494315598,0.0,0.2928624451160431,20.090648651123047,0.9335558252427184,0.9472487494315598,0.0,0.9472487494315598,0.16815544664859772,0.9472487494315598,0.16815544664859772,0.0,0.0,0.0,0
57,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2459333837032318,19.706985473632812,0.9323422330097088,0.9472487494315598,0.0,0.2879573106765747,19.706985473632812,0.935376213592233,0.9472487494315598,0.0,0.9472487494315598,0.16386781632900238,0.9472487494315598,0.16386781632900238,0.0,0.0,0.0,0
58,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.24187180399894714,19.337308883666992,0.9335558252427184,0.9477035015916325,0.0,0.28325262665748596,19.337308883666992,0.9356796116504854,0.9477035015916325,0.0,0.9477035015916325,0.15972468256950378,0.9477035015916325,0.15972468256950378,0.0,0.0,0.0,0
59,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.23789866268634796,18.98108673095703,0.9338592233009708,0.9499772623919963,0.0,0.27868133783340454,18.98108673095703,0.9371966019417476,0.9499772623919963,0.0,0.9499772623919963,0.15572062134742737,0.9499772623919963,0.15572062134742737,0.0,0.0,0.0,0
60,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.23402443528175354,18.637968063354492,0.935376213592233,0.9499772623919963,0.0,0.27423614263534546,18.637968063354492,0.9384101941747572,0.9499772623919963,0.0,0.9499772623919963,0.1518247276544571,0.9499772623919963,0.1518247276544571,0.0,0.0,0.0,0
61,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.23026394844055176,18.306812286376953,0.9356796116504854,0.9504320145520692,0.0,0.26995399594306946,18.306812286376953,0.9405339805825242,0.9504320145520692,0.0,0.9504320145520692,0.1480664759874344,0.9504320145520692,0.1480664759874344,0.0,0.0,0.0,0
62,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.22664561867713928,17.987499237060547,0.9368932038834952,0.9508867667121419,0.0,0.26576173305511475,17.987499237060547,0.9414441747572816,0.9508867667121419,0.0,0.9508867667121419,0.14441414177417755,0.9508867667121419,0.14441414177417755,0.0,0.0,0.0,0
63,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2232150137424469,17.67904281616211,0.9381067961165048,0.9508867667121419,0.0,0.26171624660491943,17.67904281616211,0.9423543689320388,0.9508867667121419,0.0,0.9508867667121419,0.14089858531951904,0.9508867667121419,0.14089858531951904,0.0,0.0,0.0,0
64,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2198946177959442,17.381103515625,0.9393203883495146,0.9513415188722146,0.0,0.257793128490448,17.381103515625,0.943871359223301,0.9513415188722146,0.0,0.9513415188722146,0.13749277591705322,0.9513415188722146,0.13749277591705322,0.0,0.0,0.0,0
65,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.21665728092193604,17.092777252197266,0.939623786407767,0.952705775352433,0.0,0.25395989418029785,17.092777252197266,0.9441747572815534,0.952705775352433,0.0,0.952705775352433,0.1342068910598755,0.952705775352433,0.1342068910598755,0.0,0.0,0.0,0
66,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2135126292705536,16.813655853271484,0.939623786407767,0.9531605275125057,0.0,0.25019627809524536,16.813655853271484,0.9453883495145631,0.9531605275125057,0.0,0.9531605275125057,0.131010964512825,0.9531605275125057,0.131010964512825,0.0,0.0,0.0,0
67,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.21043618023395538,16.5438232421875,0.9399271844660194,0.9549795361527967,0.0,0.2464590072631836,16.5438232421875,0.9469053398058253,0.9549795361527967,0.0,0.9549795361527967,0.12789039313793182,0.9549795361527967,0.12789039313793182,0.0,0.0,0.0,0
68,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.20746064186096191,16.282798767089844,0.9411407766990292,0.9554342883128695,0.0,0.2427981197834015,16.282798767089844,0.9475121359223301,0.9554342883128695,0.0,0.9554342883128695,0.12485872954130173,0.9554342883128695,0.12485872954130173,0.0,0.0,0.0,0
69,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.2045482099056244,16.03005599975586,0.9426577669902912,0.9558890404729422,0.0,0.23920853435993195,16.03005599975586,0.9481189320388349,0.9558890404729422,0.0,0.9558890404729422,0.12191491574048996,0.9558890404729422,0.12191491574048996,0.0,0.0,0.0,0
70,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.20165491104125977,15.785115242004395,0.9435679611650486,0.9577080491132333,0.0,0.23570944368839264,15.785115242004395,0.9490291262135923,0.9577080491132333,0.0,0.9577080491132333,0.11906695365905762,0.9577080491132333,0.11906695365905762,0.0,0.0,0.0,0
71,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19885221123695374,15.547542572021484,0.9444781553398058,0.9577080491132333,0.0,0.23228910565376282,15.547542572021484,0.9496359223300971,0.9577080491132333,0.0,0.9577080491132333,0.11630327999591827,0.9577080491132333,0.11630327999591827,0.0,0.0,0.0,0
72,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19610755145549774,15.317231178283691,0.9453883495145631,0.9586175534333788,0.0,0.22894400358200073,15.317231178283691,0.9511529126213593,0.9586175534333788,0.0,0.9586175534333788,0.11361061036586761,0.9586175534333788,0.11361061036586761,0.0,0.0,0.0,0
73,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19339478015899658,15.094182968139648,0.9466019417475728,0.9586175534333788,0.0,0.22570788860321045,15.094182968139648,0.9514563106796117,0.9586175534333788,0.0,0.9586175534333788,0.11098986119031906,0.9586175534333788,0.11098986119031906,0.0,0.0,0.0,0
74,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.19080394506454468,14.87792682647705,0.9484223300970874,0.9590723055934516,0.0,0.22252728044986725,14.87792682647705,0.9523665048543689,0.9590723055934516,0.0,0.9590723055934516,0.10843200981616974,0.9590723055934516,0.10843200981616974,0.0,0.0,0.0,0
75,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.18827451765537262,14.66830062866211,0.9487257281553398,0.9595270577535243,0.0,0.21942047774791718,14.66830062866211,0.9532766990291263,0.9595270577535243,0.0,0.9595270577535243,0.1059388667345047,0.9595270577535243,0.1059388667345047,0.0,0.0,0.0,0
76,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.18578001856803894,14.46487808227539,0.9493325242718447,0.9595270577535243,0.0,0.2163991928100586,14.46487808227539,0.9535800970873787,0.9595270577535243,0.0,0.9595270577535243,0.10352988541126251,0.9595270577535243,0.10352988541126251,0.0,0.0,0.0,0
77,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1833547055721283,14.267156600952148,0.9505461165048543,0.959981809913597,0.0,0.21341824531555176,14.267156600952148,0.9538834951456311,0.959981809913597,0.0,0.959981809913597,0.10116921365261078,0.959981809913597,0.10116921365261078,0.0,0.0,0.0,0
78,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1809714138507843,14.074899673461914,0.9511529126213593,0.959981809913597,0.0,0.21051722764968872,14.074899673461914,0.9541868932038835,0.959981809913597,0.0,0.959981809913597,0.09888582676649094,0.959981809913597,0.09888582676649094,0.0,0.0,0.0,0
79,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.17862607538700104,13.88791561126709,0.9523665048543689,0.9608913142337426,0.0,0.20762118697166443,13.88791561126709,0.9544902912621359,0.9608913142337426,0.0,0.9608913142337426,0.09664458781480789,0.9608913142337426,0.09664458781480789,0.0,0.0,0.0,0
80,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.17631351947784424,13.705954551696777,0.9526699029126213,0.9608913142337426,0.0,0.20478156208992004,13.705954551696777,0.9557038834951457,0.9608913142337426,0.0,0.9608913142337426,0.09447664022445679,0.9608913142337426,0.09447664022445679,0.0,0.0,0.0,0
81,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.17402802407741547,13.528881072998047,0.9529733009708737,0.9618008185538881,0.0,0.20197157561779022,13.528881072998047,0.9566140776699029,0.9618008185538881,0.0,0.9618008185538881,0.09236903488636017,0.9618008185538881,0.09236903488636017,0.0,0.0,0.0,0
82,dad,1e-06,32,-1,10,gru,tapnet-SpokenArabicDigits,0.1717940866947174,13.3566312789917,0.9535800970873787,0.9618008185538881,0.0,0.19918617606163025,13.3566312789917,0.9578276699029126,0.9618008185538881,0.0,0.9618008185538881,0.09031051397323608,0.9618008185538881,0.09031051397323608,0.0,0.0,0.0,0
