epoch,mode,lr,batch_size,k,kf,model,dataset,train_loss_site_0,test_loss_site_0,train_acc_site_0,test_acc_site_0,val_acc_site_0,test_acc_avg,test_loss_avg,test_acc_ensemble,test_loss_ensemble,val_acc_avg,val_loss_avg,val_acc_ensemble,val_loss_ensemble
11,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.6761645078659058,55.923667907714844,0.7028216019417476,0.7662573897226012,0.0,0.7662573897226012,1.624139428138733,0.7662573897226012,1.624139428138733,0.0,0.0,0.0,0
12,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.6191173791885376,53.94456100463867,0.7270934466019418,0.7844474761255116,0.0,0.7844474761255116,1.5645357370376587,0.7844474761255116,1.5645357370376587,0.0,0.0,0.0,0
13,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.5624454021453857,52.024688720703125,0.7492415048543689,0.802637562528422,0.0,0.802637562528422,1.5054458379745483,0.802637562528422,1.5054458379745483,0.0,0.0,0.0,0
14,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.5063523054122925,50.1643180847168,0.7662317961165048,0.8149158708503865,0.0,0.8149158708503865,1.447200894355774,0.8149158708503865,1.447200894355774,0.0,0.0,0.0,0
15,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.451218605041504,48.36406326293945,0.7797330097087378,0.8258299226921327,0.0,0.8258299226921327,1.3900477886199951,0.8258299226921327,1.3900477886199951,0.0,0.0,0.0,0
16,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.3970025777816772,46.62244415283203,0.7924757281553398,0.8362892223738063,0.0,0.8362892223738063,1.3339647054672241,0.8362892223738063,1.3339647054672241,0.0,0.0,0.0,0
17,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.343856930732727,44.9403076171875,0.8035497572815534,0.8467485220554798,0.0,0.8467485220554798,1.279099464416504,0.8467485220554798,1.279099464416504,0.0,0.0,0.0,0
18,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.29190194606781,43.3157844543457,0.8111347087378641,0.8572078217371533,0.0,0.8572078217371533,1.2252891063690186,0.8572078217371533,1.2252891063690186,0.0,0.0,0.0,0
19,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.241217017173767,41.75037384033203,0.8176577669902912,0.8663028649386084,0.0,0.8663028649386084,1.1731241941452026,0.8663028649386084,1.1731241941452026,0.0,0.0,0.0,0
20,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.1917684078216553,40.24370193481445,0.823877427184466,0.8753979081400637,0.0,0.8753979081400637,1.1223957538604736,0.8753979081400637,1.1223957538604736,0.0,0.0,0.0,0
21,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.1437225341796875,38.7950439453125,0.8316140776699029,0.880400181900864,0.0,0.880400181900864,1.0733327865600586,0.880400181900864,1.0733327865600586,0.0,0.0,0.0,0
22,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.097214937210083,37.40321350097656,0.8369235436893204,0.8858572078217372,0.0,0.8858572078217372,1.0259760618209839,0.8858572078217372,1.0259760618209839,0.0,0.0,0.0,0
23,pooled,1e-06,64,-1,10,gru,tapnet-SpokenArabicDigits,1.0524332523345947,36.06759262084961,0.8443567961165048,0.8885857207821737,0.0,0.8885857207821737,0.9806327223777771,0.8885857207821737,0.9806327223777771,0.0,0.0,0.0,0
